playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Marc Navarro,/marc-navarro/profil/spieler/335245,22,RB,Spain,250000,2000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Watford FC,/fc-watford/startseite/verein/1010,in,2018,-1750000,28.0,1.88,right,ESP-La Liga,Espanyol,Marc Navarro,ESP,DF,22.0,1995.0,12.3,731.0,24.0,209.0,309.0,218.0,18.0,731.0,29.0,9.0,31.0,20.0,69.0,341.0,1362.0,637.0,16.0,22.0,6.0,22.0,11.0,394.0,87.0,2018
Richarlison,/richarlison/profil/spieler/378710,21,CF,Brazil,48000000,39200000,Watford FC,/fc-watford/startseite/verein/1010,Everton FC,/fc-everton/startseite/verein/29,out,2018,8800000,26.0,1.84,right,ENG-Premier League,Watford,Richarlison,BRA,"FW,MF",20.0,1997.0,31.4,1359.0,35.0,174.0,531.0,671.0,187.0,1359.0,99.0,47.0,47.5,52.0,52.5,912.0,5936.0,2968.0,126.0,74.0,68.0,117.0,80.0,1031.0,306.0,2018
Nordin Amrabat,/nordin-amrabat/profil/spieler/55619,31,RW,Morocco,400000,8500000,Watford FC,/fc-watford/startseite/verein/1010,Al-Nassr FC,/al-nasr-riad/startseite/verein/18544,out,2018,-8100000,36.0,1.79,right,ENG-Premier League,Watford,Nordin Amrabat,MAR,FW,30.0,1987.0,2.2,98.0,0.0,13.0,36.0,50.0,4.0,98.0,4.0,2.0,50.0,2.0,50.0,61.0,284.0,124.0,3.0,5.0,1.0,4.0,7.0,72.0,22.0,2018
Nordin Amrabat,/nordin-amrabat/profil/spieler/55619,31,RW,Morocco,400000,8500000,Watford FC,/fc-watford/startseite/verein/1010,Al-Nassr FC,/al-nasr-riad/startseite/verein/18544,out,2018,-8100000,36.0,1.79,right,ESP-La Liga,Leganés,Nordin Amrabat,MAR,"FW,MF",30.0,1987.0,18.0,697.0,5.0,52.0,232.0,432.0,51.0,697.0,71.0,40.0,56.3,31.0,43.7,563.0,4031.0,2004.0,87.0,56.0,31.0,51.0,80.0,584.0,146.0,2018
Yves Bissouma,/yves-bissouma/profil/spieler/410425,21,CM,Mali,18000000,16800000,LOSC Lille,/losc-lille/startseite/verein/1082,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2018,1200000,26.0,1.82,right,FRA-Ligue 1,Lille,Yves Bissouma,MLI,"MF,DF",20.0,1996.0,17.3,1271.0,32.0,260.0,774.0,265.0,22.0,1271.0,75.0,55.0,73.3,20.0,26.7,748.0,5407.0,2943.0,64.0,43.0,7.0,28.0,18.0,854.0,51.0,2018
Bernardo,/bernardo/profil/spieler/364258,23,CB,Brazil,2500000,10000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2018,-7500000,28.0,1.86,left,GER-Bundesliga,RB Leipzig,Bernardo,BRA,DF,22.0,1995.0,15.0,1110.0,66.0,306.0,643.0,168.0,13.0,1110.0,21.0,5.0,23.8,16.0,76.2,455.0,2449.0,1293.0,31.0,23.0,1.0,15.0,10.0,560.0,57.0,2018
Martín Montoya,/martin-montoya/profil/spieler/68645,27,RB,Spain,1200000,7000000,Valencia CF,/fc-valencia/startseite/verein/1049,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2018,-5800000,32.0,1.75,right,ESP-La Liga,Valencia,Martín Montoya,ESP,DF,26.0,1991.0,23.9,1558.0,87.0,470.0,782.0,325.0,20.0,1558.0,33.0,19.0,57.6,14.0,42.4,731.0,3533.0,1860.0,44.0,36.0,2.0,20.0,10.0,828.0,65.0,2018
Florin Andone,/florin-andone/profil/spieler/177065,25,CF,Romania,800000,6000000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,in,2018,-5200000,30.0,1.81,right,ESP-La Liga,La Coruña,Florin Andone,ROU,FW,24.0,1993.0,18.2,531.0,15.0,40.0,205.0,295.0,100.0,530.0,49.0,17.0,34.7,32.0,65.3,320.0,1986.0,930.0,41.0,21.0,28.0,54.0,39.0,399.0,144.0,2018
Sam Baldock,/sam-baldock/profil/spieler/67211,29,CF,England,100000,3900000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Reading FC,/fc-reading/startseite/verein/1032,out,2018,-3800000,34.0,1.7,right,ENG-Premier League,Brighton,Sam Baldock,ENG,FW,28.0,1989.0,0.4,10.0,0.0,0.0,3.0,7.0,3.0,10.0,1.0,0.0,0.0,1.0,100.0,6.0,11.0,1.0,0.0,0.0,0.0,2.0,1.0,10.0,5.0,2018
Connor Goldson,/connor-goldson/profil/spieler/163656,25,CB,England,6500000,3400000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Rangers FC,/glasgow-rangers/startseite/verein/124,out,2018,3100000,30.0,1.91,right,ENG-Premier League,Brighton,Connor Goldson,ENG,DF,24.0,1992.0,2.2,107.0,13.0,55.0,48.0,4.0,3.0,107.0,0.0,0.0,,0.0,,49.0,253.0,169.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,2018
Jamie Murphy,/jamie-murphy/profil/spieler/51730,28,LW,Scotland,400000,1200000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Rangers FC,/glasgow-rangers/startseite/verein/124,out,2018,-800000,33.0,1.78,right,ENG-Premier League,Brighton,Jamie Murphy,SCO,MF,27.0,1989.0,1.9,57.0,0.0,16.0,21.0,23.0,4.0,57.0,2.0,1.0,50.0,1.0,50.0,41.0,378.0,201.0,7.0,4.0,1.0,3.0,2.0,42.0,14.0,2018
Terence Kongolo,/terence-kongolo/profil/spieler/152651,24,CB,Netherlands,900000,20000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-19100000,29.0,1.88,left,ENG-Premier League,Huddersfield,Terence Kongolo,NED,DF,23.0,1994.0,11.7,566.0,56.0,236.0,244.0,90.0,7.0,566.0,10.0,7.0,70.0,3.0,30.0,198.0,916.0,468.0,7.0,6.0,3.0,9.0,5.0,225.0,21.0,2018
Terence Kongolo,/terence-kongolo/profil/spieler/152651,24,CB,Netherlands,900000,20000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-19100000,29.0,1.88,left,FRA-Ligue 1,Monaco,Terence Kongolo,NED,DF,23.0,1994.0,2.9,188.0,12.0,47.0,97.0,46.0,2.0,188.0,2.0,1.0,50.0,1.0,50.0,74.0,386.0,222.0,4.0,9.0,0.0,4.0,2.0,88.0,16.0,2018
Adama Diakhaby,/adama-diakhaby/profil/spieler/453594,22,RW,France,600000,10000000,AS Monaco,/as-monaco/startseite/verein/162,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-9400000,26.0,1.84,left,FRA-Ligue 1,Monaco,Adama Diakhaby,FRA,FW,21.0,1996.0,9.4,343.0,5.0,38.0,137.0,174.0,34.0,343.0,25.0,5.0,20.0,20.0,80.0,193.0,1430.0,681.0,26.0,15.0,8.0,24.0,15.0,230.0,82.0,2018
Ramadan Sobhi,/ramadan-sobhi/profil/spieler/312017,21,LW,Egypt,3000000,6500000,Stoke City,/stoke-city/startseite/verein/512,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-3500000,26.0,1.83,right,ENG-Premier League,Stoke City,Ramadan Sobhi,EGY,"MF,FW",20.0,1997.0,13.8,600.0,9.0,107.0,245.0,267.0,37.0,600.0,51.0,30.0,58.8,21.0,41.2,397.0,3143.0,1811.0,58.0,40.0,18.0,26.0,20.0,403.0,102.0,2018
Florent Hadergjonaj,/florent-hadergjonaj/profil/spieler/238809,23,RB,Kosovo,3100000,5000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-1900000,28.0,1.82,right,ENG-Premier League,Huddersfield,Florent Hadergjonaj,KVX,"DF,MF",23.0,1994.0,18.6,1084.0,57.0,262.0,454.0,382.0,15.0,1084.0,28.0,16.0,57.1,12.0,42.9,467.0,2798.0,1491.0,40.0,32.0,2.0,11.0,5.0,578.0,111.0,2018
Jonas Lössl,/jonas-lossl/profil/spieler/48870,29,GK,Denmark,500000,2500000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2018,-2000000,34.0,1.95,right,ENG-Premier League,Huddersfield,Jonas Lössl,DEN,GK,28.0,1989.0,38.0,1472.0,1188.0,1460.0,12.0,0.0,0.0,1472.0,3.0,3.0,100.0,0.0,0.0,639.0,4568.0,3050.0,0.0,0.0,0.0,2.0,0.0,571.0,0.0,2018
Tom Ince,/tom-ince/profil/spieler/157368,26,RW,England,1500000,11200000,Huddersfield Town,/huddersfield-town/startseite/verein/1110,Stoke City,/stoke-city/startseite/verein/512,out,2018,-9700000,31.0,1.78,left,ENG-Premier League,Huddersfield,Tom Ince,ENG,"MF,FW",25.0,1992.0,27.2,1042.0,16.0,141.0,450.0,469.0,79.0,1042.0,57.0,27.0,47.4,30.0,52.6,621.0,4477.0,1948.0,57.0,40.0,20.0,59.0,31.0,668.0,125.0,2018
Michael Hefele,/michael-hefele/profil/spieler/102382,27,CB,Germany,0,330000,Huddersfield Town,/huddersfield-town/startseite/verein/1110,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2018,-330000,32.0,1.92,right,ENG-Premier League,Huddersfield,Michael Hefele,GER,DF,26.0,1990.0,0.4,16.0,3.0,9.0,7.0,0.0,0.0,16.0,0.0,0.0,,0.0,,7.0,72.0,54.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2018
Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331,25,CB,Denmark,4000000,25000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Southampton FC,/fc-southampton/startseite/verein/180,in,2018,-21000000,30.0,1.99,both,GER-Bundesliga,M'Gladbach,Jannik Vestergaard,DEN,DF,24.0,1992.0,32.0,2269.0,244.0,1071.0,1167.0,48.0,33.0,2269.0,7.0,6.0,85.7,1.0,14.3,1231.0,5819.0,3525.0,10.0,5.0,1.0,8.0,4.0,1533.0,3.0,2018
Manolo Gabbiadini,/manolo-gabbiadini/profil/spieler/112343,27,CF,Italy,2000000,11900000,Southampton FC,/fc-southampton/startseite/verein/180,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,out,2018,-9900000,31.0,1.86,left,ENG-Premier League,Southampton,Manolo Gabbiadini,ITA,FW,25.0,1991.0,12.0,296.0,7.0,24.0,140.0,137.0,31.0,295.0,12.0,6.0,50.0,5.0,41.7,162.0,661.0,260.0,12.0,4.0,4.0,13.0,7.0,209.0,58.0,2018
Adama Traoré,/adama-traore/profil/spieler/204103,22,RW,Spain,10000000,20000000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2018,-10000000,27.0,1.78,right,FRA-Ligue 1,Monaco,Adama Traoré,MLI,"MF,FW",22.0,1995.0,2.1,106.0,1.0,7.0,56.0,43.0,9.0,106.0,3.0,3.0,100.0,0.0,0.0,59.0,274.0,83.0,1.0,0.0,0.0,6.0,5.0,78.0,9.0,2018
Benik Afobe,/benik-afobe/profil/spieler/110858,25,CF,DR Congo,1200000,11400000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2018,-10200000,30.0,1.83,right,ENG-Premier League,Bournemouth,Benik Afobe,COD,FW,24.0,1993.0,6.8,219.0,8.0,18.0,100.0,105.0,28.0,219.0,9.0,7.0,77.8,2.0,22.2,138.0,820.0,317.0,12.0,4.0,9.0,28.0,5.0,171.0,37.0,2018
Benik Afobe,/benik-afobe/profil/spieler/110858,25,CF,DR Congo,1200000,13500000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Stoke City,/stoke-city/startseite/verein/512,out,2018,-12300000,30.0,1.83,right,ENG-Premier League,Bournemouth,Benik Afobe,COD,FW,24.0,1993.0,6.8,219.0,8.0,18.0,100.0,105.0,28.0,219.0,9.0,7.0,77.8,2.0,22.2,138.0,820.0,317.0,12.0,4.0,9.0,28.0,5.0,171.0,37.0,2018
João Moutinho,/joao-moutinho/profil/spieler/29364,31,CM,Portugal,1500000,5600000,AS Monaco,/as-monaco/startseite/verein/162,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2018,-4100000,36.0,1.7,right,FRA-Ligue 1,Monaco,João Moutinho,POR,MF,30.0,1986.0,31.1,2299.0,69.0,296.0,1490.0,526.0,16.0,2299.0,29.0,21.0,72.4,8.0,27.6,1261.0,6367.0,3895.0,54.0,46.0,1.0,31.0,18.0,1519.0,76.0,2018
Prince Oniangué,/prince-oniangue/profil/spieler/60578,29,DM,Congo,250000,500000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,SM Caen,/sm-caen/startseite/verein/1162,out,2018,-250000,34.0,1.88,right,FRA-Ligue 1,Angers,Prince Oniangué,CGO,MF,28.0,1988.0,11.7,465.0,8.0,68.0,310.0,95.0,20.0,465.0,9.0,7.0,77.8,2.0,22.2,263.0,1203.0,610.0,17.0,12.0,0.0,18.0,10.0,311.0,22.0,2018
Emiliano Sala,/emiliano-sala/profil/spieler/190780,28,CF,Argentina,0,6000000,FC Nantes,/fc-nantes/startseite/verein/995,Cardiff City,/cardiff-city/startseite/verein/603,in,2018,-6000000,,1.87,right,FRA-Ligue 1,Nantes,Emiliano Sala,ARG,FW,26.0,1990.0,33.7,1275.0,53.0,95.0,579.0,614.0,160.0,1270.0,53.0,28.0,52.8,24.0,45.3,709.0,2936.0,954.0,34.0,31.0,9.0,133.0,80.0,983.0,223.0,2018
Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152,23,CF,Serbia,28000000,24700000,Newcastle United,/newcastle-united/startseite/verein/762,Fulham FC,/fc-fulham/startseite/verein/931,in,2018,3300000,28.0,1.89,right,ENG-Premier League,Newcastle Utd,Aleksandar Mitrović,SRB,FW,22.0,1994.0,1.1,70.0,2.0,2.0,27.0,42.0,10.0,70.0,4.0,2.0,50.0,2.0,50.0,53.0,253.0,88.0,4.0,2.0,2.0,2.0,3.0,61.0,15.0,2018
Alfie Mawson,/alfie-mawson/profil/spieler/287431,24,CB,England,0,16850000,Swansea City,/swansea-city/startseite/verein/2288,Fulham FC,/fc-fulham/startseite/verein/931,in,2018,-16850000,29.0,1.89,right,ENG-Premier League,Swansea City,Alfie Mawson,ENG,DF,23.0,1994.0,38.0,2131.0,282.0,1182.0,894.0,72.0,37.0,2131.0,26.0,23.0,88.5,3.0,11.5,1026.0,6082.0,3551.0,29.0,14.0,1.0,13.0,14.0,1257.0,8.0,2018
Maxime Le Marchand,/maxime-le-marchand/profil/spieler/60558,28,CB,France,1000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Fulham FC,/fc-fulham/startseite/verein/931,in,2018,-3000000,33.0,1.85,left,FRA-Ligue 1,Nice,Maxime Le Marchand,FRA,DF,27.0,1989.0,28.2,2255.0,162.0,888.0,1177.0,203.0,13.0,2255.0,24.0,17.0,70.8,7.0,29.2,1066.0,5174.0,3510.0,45.0,31.0,2.0,16.0,16.0,1534.0,69.0,2018
Rodri,/rodri/profil/spieler/357565,23,DM,Spain,90000000,70000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Manchester City,/manchester-city/startseite/verein/281,in,2019,20000000,27.0,1.91,right,ESP-La Liga,Atlético Madrid,Rodri,ESP,MF,22.0,1996.0,30.4,2243.0,119.0,541.0,1417.0,301.0,29.0,2243.0,24.0,19.0,79.2,5.0,20.8,1299.0,6242.0,2692.0,26.0,31.0,3.0,20.0,29.0,1489.0,13.0,2019
João Cancelo,/joao-cancelo/profil/spieler/182712,25,RB,Portugal,50000000,65000000,Juventus FC,/juventus-turin/startseite/verein/506,Manchester City,/manchester-city/startseite/verein/281,in,2019,-15000000,29.0,1.82,right,ITA-Serie A,Juventus,João Cancelo,POR,DF,24.0,1994.0,21.9,1755.0,51.0,402.0,816.0,561.0,44.0,1755.0,85.0,61.0,71.8,24.0,28.2,1145.0,7157.0,4548.0,109.0,65.0,22.0,34.0,22.0,1207.0,152.0,2019
Pedro Porro,/pedro-porro/profil/spieler/553875,19,RB,Spain,40000000,12000000,Girona FC,/fc-girona/startseite/verein/12321,Manchester City,/manchester-city/startseite/verein/281,in,2019,28000000,23.0,1.73,right,ESP-La Liga,Girona,Pedro Porro,ESP,DF,18.0,1999.0,24.6,1554.0,63.0,435.0,671.0,472.0,26.0,1554.0,58.0,30.0,51.7,28.0,48.3,790.0,4724.0,2842.0,82.0,65.0,7.0,52.0,18.0,798.0,145.0,2019
Danilo,/danilo/profil/spieler/145707,28,CB,Brazil,15000000,37000000,Manchester City,/manchester-city/startseite/verein/281,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,-22000000,31.0,1.84,right,ENG-Premier League,Manchester City,Danilo,BRA,DF,27.0,1991.0,9.0,979.0,16.0,141.0,564.0,281.0,8.0,979.0,13.0,8.0,61.5,5.0,38.5,566.0,2155.0,1168.0,20.0,31.0,2.0,8.0,5.0,670.0,33.0,2019
Manu García,/manu-garcia/profil/spieler/277118,21,AM,Spain,3500000,4000000,Manchester City,/manchester-city/startseite/verein/281,Sporting Gijón,/sporting-gijon/startseite/verein/2448,out,2019,-500000,25.0,1.69,right,ESP-La Liga,Alavés,Manu García,ESP,MF,32.0,1986.0,25.9,1265.0,81.0,322.0,756.0,201.0,41.0,1265.0,19.0,13.0,68.4,6.0,31.6,558.0,2554.0,1081.0,19.0,11.0,4.0,26.0,26.0,679.0,35.0,2019
Manu García,/manu-garcia/profil/spieler/277118,21,AM,Spain,3500000,4000000,Manchester City,/manchester-city/startseite/verein/281,Sporting Gijón,/sporting-gijon/startseite/verein/2448,out,2019,-500000,25.0,1.69,right,FRA-Ligue 1,Toulouse,Manu García,ESP,MF,20.0,1998.0,20.5,1144.0,13.0,139.0,697.0,321.0,16.0,1144.0,58.0,32.0,55.2,26.0,44.8,799.0,3940.0,1995.0,36.0,38.0,4.0,45.0,29.0,904.0,65.0,2019
Allan,/allan/profil/spieler/385271,22,DM,Brazil,7000000,3500000,Liverpool FC,/fc-liverpool/startseite/verein/31,Clube Atlético Mineiro,/clube-atletico-mineiro/startseite/verein/330,out,2019,3500000,26.0,1.72,left,GER-Bundesliga,Eint Frankfurt,Allan,BRA,MF,21.0,1997.0,2.0,81.0,1.0,13.0,51.0,21.0,1.0,81.0,1.0,1.0,100.0,0.0,0.0,35.0,242.0,116.0,4.0,4.0,1.0,3.0,1.0,47.0,3.0,2019
Allan,/allan/profil/spieler/385271,22,DM,Brazil,7000000,3500000,Liverpool FC,/fc-liverpool/startseite/verein/31,Clube Atlético Mineiro,/clube-atletico-mineiro/startseite/verein/330,out,2019,3500000,26.0,1.72,left,ITA-Serie A,Napoli,Allan,BRA,MF,27.0,1991.0,29.1,2582.0,70.0,466.0,1711.0,439.0,26.0,2582.0,64.0,41.0,64.1,23.0,35.9,1757.0,8379.0,4562.0,49.0,66.0,14.0,34.0,42.0,1876.0,45.0,2019
Eden Hazard,/eden-hazard/profil/spieler/50202,28,LW,Belgium,5000000,115000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Real Madrid,/real-madrid/startseite/verein/418,out,2019,-110000000,32.0,1.75,right,ENG-Premier League,Chelsea,Eden Hazard,BEL,FW,27.0,1991.0,32.5,2358.0,4.0,103.0,723.0,1568.0,223.0,2354.0,204.0,137.0,67.2,67.0,32.8,1728.0,14153.0,7651.0,276.0,177.0,108.0,87.0,85.0,2026.0,439.0,2019
Ola Aina,/ola-aina/profil/spieler/236490,22,RB,Nigeria,3500000,9800000,Chelsea FC,/fc-chelsea/startseite/verein/631,Torino FC,/fc-turin/startseite/verein/416,out,2019,-6300000,26.0,1.84,right,ITA-Serie A,Torino,Ola Aina,NGA,DF,21.0,1996.0,24.0,1497.0,63.0,382.0,699.0,444.0,35.0,1497.0,61.0,30.0,49.2,31.0,50.8,658.0,4369.0,2412.0,62.0,56.0,6.0,35.0,23.0,761.0,96.0,2019
Kenneth Omeruo,/kenneth-omeruo/profil/spieler/131708,25,CB,Nigeria,1500000,5000000,Chelsea FC,/fc-chelsea/startseite/verein/631,CD Leganés,/cd-leganes/startseite/verein/1244,out,2019,-3500000,29.0,1.85,right,ESP-La Liga,Leganés,Kenneth Omeruo,NGA,DF,24.0,1993.0,27.0,1286.0,176.0,691.0,582.0,21.0,5.0,1286.0,9.0,8.0,88.9,1.0,11.1,580.0,2746.0,1208.0,4.0,7.0,0.0,11.0,4.0,621.0,0.0,2019
Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775,19,LM,England,18000000,27000000,Fulham FC,/fc-fulham/startseite/verein/931,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2019,-9000000,23.0,1.78,left,ENG-Premier League,Fulham,Ryan Sessegnon,ENG,"FW,DF",18.0,2000.0,25.6,1127.0,53.0,246.0,486.0,415.0,81.0,1127.0,68.0,32.0,47.1,36.0,52.9,541.0,3474.0,1849.0,57.0,34.0,18.0,69.0,51.0,671.0,193.0,2019
Christian Eriksen,/christian-eriksen/profil/spieler/69633,27,CM,Denmark,22000000,27000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Inter Milan,/inter-mailand/startseite/verein/46,out,2019,-5000000,31.0,1.82,right,ENG-Premier League,Tottenham,Christian Eriksen,DEN,MF,26.0,1992.0,30.8,2305.0,17.0,234.0,1228.0,861.0,67.0,2305.0,36.0,18.0,50.0,18.0,50.0,1442.0,6502.0,3354.0,78.0,84.0,16.0,61.0,29.0,1680.0,132.0,2019
Kieran Trippier,/kieran-trippier/profil/spieler/95810,28,RB,England,11000000,22000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2019,-11000000,32.0,1.73,right,ENG-Premier League,Tottenham,Kieran Trippier,ENG,DF,27.0,1990.0,25.3,2267.0,83.0,576.0,962.0,748.0,25.0,2267.0,15.0,7.0,46.7,8.0,53.3,1168.0,3518.0,1832.0,40.0,35.0,2.0,20.0,14.0,1337.0,200.0,2019
Vincent Janssen,/vincent-janssen/profil/spieler/207015,25,CF,Netherlands,9000000,9000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,CF Monterrey,/cf-monterrey/startseite/verein/2407,out,2019,0,29.0,1.85,left,ENG-Premier League,Tottenham,Vincent Janssen,NED,FW,24.0,1994.0,0.4,19.0,1.0,1.0,7.0,11.0,4.0,19.0,1.0,1.0,100.0,0.0,0.0,8.0,34.0,4.0,1.0,0.0,0.0,0.0,1.0,14.0,6.0,2019
Nicolas Pépé,/nicolas-pepe/profil/spieler/343052,24,RW,Cote d'Ivoire,18000000,80000000,LOSC Lille,/losc-lille/startseite/verein/1082,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2019,-62000000,28.0,1.83,left,FRA-Ligue 1,Lille,Nicolas Pépé,CIV,"FW,MF",23.0,1995.0,36.9,1828.0,12.0,124.0,816.0,924.0,170.0,1818.0,182.0,101.0,55.5,81.0,44.5,1291.0,9002.0,4197.0,139.0,134.0,62.0,110.0,110.0,1475.0,293.0,2019
William Saliba,/william-saliba/profil/spieler/495666,18,CB,France,65000000,30000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2019,35000000,22.0,1.92,right,FRA-Ligue 1,Saint-Étienne,William Saliba,FRA,DF,17.0,2001.0,14.2,818.0,76.0,421.0,374.0,30.0,10.0,818.0,12.0,9.0,75.0,3.0,25.0,405.0,2142.0,1128.0,7.0,3.0,1.0,11.0,8.0,508.0,4.0,2019
David Luiz,/david-luiz/profil/spieler/46741,32,CB,Brazil,600000,8700000,Chelsea FC,/fc-chelsea/startseite/verein/631,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2019,-8100000,36.0,1.89,right,ENG-Premier League,Chelsea,David Luiz,BRA,DF,31.0,1987.0,36.0,2984.0,230.0,1128.0,1745.0,141.0,33.0,2984.0,17.0,10.0,58.8,7.0,41.2,1950.0,13505.0,9076.0,54.0,49.0,2.0,14.0,3.0,2158.0,4.0,2019
Laurent Koscielny,/laurent-koscielny/profil/spieler/76277,33,CB,France,0,5000000,Arsenal FC,/fc-arsenal/startseite/verein/11,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,out,2019,-5000000,37.0,1.86,right,ENG-Premier League,Arsenal,Laurent Koscielny,FRA,DF,32.0,1985.0,14.8,1056.0,130.0,548.0,494.0,23.0,12.0,1056.0,1.0,1.0,100.0,0.0,0.0,569.0,3249.0,1690.0,8.0,2.0,0.0,4.0,3.0,698.0,3.0,2019
David Ospina,/david-ospina/profil/spieler/73396,30,GK,Colombia,3000000,3500000,Arsenal FC,/fc-arsenal/startseite/verein/11,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-500000,34.0,1.83,right,ITA-Serie A,Napoli,David Ospina,COL,GK,29.0,1988.0,16.2,494.0,436.0,494.0,0.0,0.0,0.0,494.0,1.0,1.0,100.0,0.0,0.0,259.0,1411.0,901.0,0.0,1.0,0.0,1.0,0.0,208.0,0.0,2019
Carl Jenkinson,/carl-jenkinson/profil/spieler/126321,27,RB,England,450000,2200000,Arsenal FC,/fc-arsenal/startseite/verein/11,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2019,-1750000,31.0,1.85,right,ENG-Premier League,Arsenal,Carl Jenkinson,ENG,DF,26.0,1992.0,1.8,108.0,6.0,27.0,46.0,35.0,4.0,108.0,0.0,0.0,,0.0,,46.0,176.0,63.0,2.0,2.0,1.0,5.0,3.0,68.0,9.0,2019
Takuma Asano,/takuma-asano/profil/spieler/245744,24,RW,Japan,4000000,1000000,Arsenal FC,/fc-arsenal/startseite/verein/11,FK Partizan Belgrade,/fk-partizan-belgrad/startseite/verein/669,out,2019,3000000,28.0,1.73,right,GER-Bundesliga,Hannover 96,Takuma Asano,JPN,"MF,FW",23.0,1994.0,7.8,253.0,5.0,35.0,105.0,119.0,18.0,253.0,18.0,7.0,38.9,11.0,61.1,170.0,1283.0,537.0,21.0,17.0,7.0,28.0,16.0,197.0,59.0,2019
Nacho Monreal,/nacho-monreal/profil/spieler/43003,33,LB,Spain,0,250000,Arsenal FC,/fc-arsenal/startseite/verein/11,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2019,-250000,37.0,1.79,left,ENG-Premier League,Arsenal,Nacho Monreal,ESP,DF,32.0,1986.0,20.7,1530.0,76.0,497.0,723.0,319.0,36.0,1530.0,13.0,7.0,53.8,6.0,46.2,743.0,3253.0,1768.0,32.0,25.0,2.0,10.0,3.0,996.0,95.0,2019
