playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Niklas Süle,/niklas-sule/profil/spieler/166601,21,CB,Germany,35000000,20000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,15000000,27.0,1.95,right,GER-Bundesliga,Bayern Munich,GER,DF,21.0,1995.0,21.4,1789.0,135.0,756.0,921.0,119.0,24.0,1789.0,7.0,3.0,42.9,4.0,57.1,1062.0,4546.0,2574.0,15.0,17.0,1.0,3.0,4.0,1318.0,8.0,2018
Sandro Wagner,/sandro-wagner/profil/spieler/39743,30,CF,Germany,0,13000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,-13000000,35.0,1.94,right,GER-Bundesliga,Bayern Munich,GER,FW,29.0,1987.0,8.1,290.0,1.0,18.0,143.0,129.0,41.0,290.0,9.0,3.0,33.3,6.0,66.7,153.0,575.0,106.0,4.0,3.0,1.0,17.0,11.0,252.0,57.0,2018
Sandro Wagner,/sandro-wagner/profil/spieler/39743,30,CF,Germany,0,13000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,-13000000,35.0,1.94,right,GER-Bundesliga,Hoffenheim,GER,FW,29.0,1987.0,9.7,365.0,14.0,36.0,212.0,120.0,40.0,364.0,8.0,2.0,25.0,6.0,75.0,194.0,775.0,211.0,6.0,7.0,5.0,18.0,21.0,294.0,55.0,2018
Jeremy Toljan,/jeremy-toljan/profil/spieler/129674,23,RB,Germany,4500000,7000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-2500000,28.0,1.82,right,GER-Bundesliga,Dortmund,GER,DF,22.0,1994.0,13.5,965.0,38.0,227.0,504.0,242.0,19.0,965.0,10.0,5.0,50.0,5.0,50.0,468.0,2823.0,1433.0,41.0,23.0,8.0,18.0,7.0,586.0,69.0,2018
Jeremy Toljan,/jeremy-toljan/profil/spieler/129674,23,RB,Germany,4500000,7000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-2500000,28.0,1.82,right,GER-Bundesliga,Hoffenheim,GER,"DF,FW",22.0,1994.0,2.0,95.0,4.0,24.0,45.0,26.0,0.0,95.0,1.0,0.0,0.0,1.0,100.0,44.0,186.0,88.0,3.0,1.0,0.0,2.0,3.0,57.0,1.0,2018
Fabian Schär,/fabian-schar/profil/spieler/135343,25,CB,Switzerland,10000000,3000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2017,7000000,31.0,1.86,right,ESP-La Liga,La Coruña,SUI,DF,25.0,1991.0,24.7,1269.0,186.0,760.0,481.0,47.0,24.0,1269.0,20.0,14.0,70.0,6.0,30.0,597.0,3289.0,1869.0,18.0,15.0,2.0,13.0,5.0,663.0,5.0,2018
Jorge Meré,/jorge-mere/profil/spieler/286779,20,CB,Spain,1200000,7000000,Sporting Gijón,/sporting-gijon/startseite/verein/2448,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-5800000,26.0,1.82,right,GER-Bundesliga,Köln,ESP,DF,20.0,1997.0,21.0,1196.0,151.0,543.0,639.0,27.0,2.0,1196.0,12.0,9.0,75.0,3.0,25.0,557.0,2860.0,1696.0,13.0,3.0,0.0,3.0,4.0,682.0,5.0,2018
Vincent Koziello,/vincent-koziello/profil/spieler/290551,22,CM,France,250000,3000000,OGC Nice,/ogc-nizza/startseite/verein/417,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-2750000,27.0,1.68,right,FRA-Ligue 1,Nice,FRA,MF,21.0,1995.0,9.0,667.0,19.0,134.0,450.0,87.0,5.0,667.0,9.0,6.0,66.7,3.0,33.3,404.0,1941.0,972.0,12.0,9.0,2.0,12.0,11.0,529.0,4.0,2018
Vincent Koziello,/vincent-koziello/profil/spieler/290551,22,CM,France,250000,3000000,OGC Nice,/ogc-nizza/startseite/verein/417,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-2750000,27.0,1.68,right,GER-Bundesliga,Köln,FRA,MF,21.0,1995.0,8.8,581.0,11.0,89.0,434.0,64.0,4.0,581.0,5.0,3.0,60.0,2.0,40.0,309.0,1361.0,547.0,3.0,8.0,0.0,10.0,8.0,410.0,14.0,2018
Konstantin Rausch,/konstantin-rausch/profil/spieler/45668,27,LB,Russia,0,1500000,1.FC Köln,/1-fc-koln/startseite/verein/3,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,out,2017,-1500000,33.0,1.81,left,GER-Bundesliga,Köln,RUS,DF,27.0,1990.0,10.3,659.0,39.0,175.0,272.0,216.0,9.0,659.0,12.0,2.0,16.7,10.0,83.3,240.0,1296.0,743.0,19.0,13.0,2.0,12.0,5.0,296.0,34.0,2018
Davie Selke,/davie-selke/profil/spieler/178459,22,CF,Germany,2500000,8000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,-5500000,28.0,1.95,right,GER-Bundesliga,Hertha BSC,GER,FW,22.0,1995.0,21.0,672.0,25.0,49.0,311.0,324.0,92.0,671.0,59.0,25.0,42.4,34.0,57.6,351.0,2101.0,1068.0,34.0,28.0,20.0,38.0,24.0,538.0,137.0,2018
Mathew Leckie,/mathew-leckie/profil/spieler/126214,26,LW,Australia,700000,3000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,-2300000,32.0,1.81,right,GER-Bundesliga,Hertha BSC,AUS,"FW,MF",26.0,1991.0,20.6,1028.0,31.0,158.0,506.0,378.0,53.0,1028.0,68.0,27.0,39.7,40.0,58.8,563.0,3374.0,1244.0,44.0,26.0,9.0,34.0,44.0,717.0,173.0,2018
Karim Rekik,/karim-rekik/profil/spieler/182579,22,CB,Netherlands,4000000,2500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,1500000,28.0,1.86,left,GER-Bundesliga,Hertha BSC,NED,DF,22.0,1994.0,25.6,1575.0,154.0,868.0,688.0,30.0,14.0,1575.0,2.0,1.0,50.0,1.0,50.0,848.0,3996.0,1959.0,6.0,3.0,1.0,8.0,8.0,1020.0,2.0,2018
Pascal Stenzel,/pascal-stenzel/profil/spieler/195246,21,RB,Germany,1500000,4000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-2500000,27.0,1.83,right,GER-Bundesliga,Freiburg,GER,"MF,DF",21.0,1996.0,21.6,1300.0,54.0,442.0,621.0,258.0,9.0,1300.0,28.0,18.0,64.3,10.0,35.7,613.0,3477.0,1563.0,27.0,26.0,0.0,12.0,21.0,671.0,53.0,2018
Robin Koch,/robin-koch/profil/spieler/328784,21,CB,Germany,18000000,3500000,1.FC Kaiserslautern,/1-fc-kaiserslautern/startseite/verein/2,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,14500000,26.0,1.91,right,GER-Bundesliga,Freiburg,GER,"MF,DF",21.0,1996.0,21.3,1158.0,123.0,556.0,560.0,54.0,20.0,1158.0,7.0,4.0,57.1,3.0,42.9,596.0,3011.0,1342.0,13.0,6.0,0.0,10.0,10.0,671.0,16.0,2018
Yoric Ravet,/yoric-ravet/profil/spieler/82461,27,RW,France,0,3500000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-3500000,33.0,1.78,right,GER-Bundesliga,Freiburg,FRA,"FW,MF",27.0,1989.0,5.5,266.0,7.0,32.0,95.0,144.0,18.0,266.0,17.0,9.0,52.9,8.0,47.1,120.0,788.0,330.0,14.0,11.0,4.0,11.0,12.0,163.0,39.0,2018
Marco Terrazzino,/marco-terrazzino/profil/spieler/67869,26,LW,Germany,150000,2500000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-2350000,32.0,1.77,right,GER-Bundesliga,Freiburg,GER,"MF,FW",26.0,1991.0,16.5,780.0,10.0,98.0,378.0,312.0,40.0,780.0,29.0,8.0,27.6,21.0,72.4,419.0,2221.0,913.0,26.0,37.0,10.0,23.0,30.0,588.0,100.0,2018
Lucas Höler,/lucas-holer/profil/spieler/248999,23,CF,Germany,5000000,2000000,SV Sandhausen,/sv-sandhausen/startseite/verein/254,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,3000000,28.0,1.84,right,GER-Bundesliga,Freiburg,GER,"FW,MF",23.0,1994.0,10.1,370.0,4.0,47.0,160.0,169.0,24.0,370.0,30.0,15.0,50.0,15.0,50.0,205.0,1025.0,441.0,14.0,19.0,3.0,32.0,30.0,275.0,68.0,2018
Maximilian Philipp,/maximilian-philipp/profil/spieler/143891,23,SS,Germany,2000000,20000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-18000000,29.0,1.83,right,GER-Bundesliga,Dortmund,GER,FW,23.0,1994.0,13.4,453.0,8.0,38.0,190.0,232.0,56.0,453.0,25.0,16.0,64.0,9.0,36.0,253.0,1441.0,608.0,13.0,10.0,6.0,25.0,19.0,349.0,114.0,2018
Onur Bulut,/onur-bulut/profil/spieler/152733,23,RB,Turkey,3500000,900000,SC Freiburg,/sc-freiburg/startseite/verein/60,Eintracht Braunschweig,/eintracht-braunschweig/startseite/verein/23,out,2017,2600000,29.0,1.79,right,GER-Bundesliga,Freiburg,TUR,FW,23.0,1994.0,0.4,9.0,0.0,0.0,5.0,4.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,6.0,24.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,2018
Milot Rashica,/milot-rashica/profil/spieler/291739,21,RW,Kosovo,8500000,8100000,Vitesse Arnhem,/vitesse-arnheim/startseite/verein/499,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,400000,27.0,1.77,right,GER-Bundesliga,Werder Bremen,KVX,"FW,MF",21.0,1996.0,4.3,186.0,0.0,18.0,69.0,103.0,14.0,186.0,37.0,15.0,40.5,22.0,59.5,121.0,1016.0,512.0,27.0,7.0,10.0,10.0,4.0,137.0,66.0,2018
Ludwig Augustinsson,/ludwig-augustinsson/profil/spieler/170646,23,LB,Sweden,2500000,4500000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-2000000,29.0,1.81,left,GER-Bundesliga,Werder Bremen,SWE,"DF,FW",23.0,1994.0,28.1,1672.0,60.0,438.0,781.0,464.0,42.0,1672.0,12.0,2.0,16.7,10.0,83.3,632.0,3362.0,1787.0,48.0,29.0,5.0,17.0,23.0,973.0,151.0,2018
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,29,CM,Germany,400000,1200000,SV Darmstadt 98,/sv-darmstadt-98/startseite/verein/105,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-800000,35.0,1.76,right,GER-Bundesliga,Werder Bremen,GER,"MF,FW",29.0,1988.0,8.9,369.0,11.0,54.0,170.0,146.0,24.0,369.0,9.0,1.0,11.1,8.0,88.9,204.0,1117.0,515.0,18.0,9.0,4.0,19.0,15.0,270.0,54.0,2018
Sebastian Langkamp,/sebastian-langkamp/profil/spieler/39094,30,CB,Germany,0,1000000,Hertha BSC,/hertha-bsc/startseite/verein/44,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-1000000,35.0,1.91,right,GER-Bundesliga,Hertha BSC,GER,DF,29.0,1988.0,10.6,680.0,68.0,323.0,343.0,15.0,11.0,680.0,1.0,1.0,100.0,0.0,0.0,328.0,1400.0,731.0,1.0,2.0,0.0,3.0,3.0,416.0,1.0,2018
Sebastian Langkamp,/sebastian-langkamp/profil/spieler/39094,30,CB,Germany,0,1000000,Hertha BSC,/hertha-bsc/startseite/verein/44,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-1000000,35.0,1.91,right,GER-Bundesliga,Werder Bremen,GER,DF,29.0,1988.0,4.6,255.0,21.0,131.0,119.0,7.0,1.0,255.0,0.0,0.0,,0.0,,95.0,631.0,413.0,0.0,1.0,0.0,1.0,0.0,138.0,1.0,2018
Serge Gnabry,/serge-gnabry/profil/spieler/159471,21,RW,Germany,55000000,8000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,47000000,27.0,1.76,right,GER-Bundesliga,Hoffenheim,GER,FW,22.0,1995.0,16.7,746.0,10.0,93.0,336.0,337.0,96.0,745.0,88.0,45.0,51.1,43.0,48.9,434.0,3257.0,1776.0,74.0,44.0,40.0,25.0,22.0,533.0,134.0,2018
Matthias Ginter,/matthias-ginter/profil/spieler/124502,23,CB,Germany,18000000,17000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,1000000,29.0,1.91,right,GER-Bundesliga,M'Gladbach,GER,DF,23.0,1994.0,34.0,2348.0,177.0,964.0,1273.0,121.0,36.0,2348.0,19.0,10.0,52.6,9.0,47.4,1421.0,7645.0,4954.0,32.0,20.0,1.0,13.0,7.0,1704.0,16.0,2018
Denis Zakaria,/denis-zakaria/profil/spieler/334526,20,DM,Switzerland,18000000,12000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,6000000,26.0,1.9,right,GER-Bundesliga,M'Gladbach,SUI,MF,20.0,1996.0,25.5,1281.0,68.0,330.0,810.0,164.0,24.0,1281.0,62.0,30.0,48.4,32.0,51.6,711.0,4038.0,1848.0,31.0,39.0,9.0,31.0,31.0,833.0,31.0,2018
Vincenzo Grifo,/vincenzo-grifo/profil/spieler/185077,24,LW,Italy,12000000,6000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,6000000,30.0,1.8,right,GER-Bundesliga,M'Gladbach,ITA,"MF,FW",24.0,1993.0,8.7,500.0,10.0,65.0,232.0,205.0,28.0,500.0,22.0,9.0,40.9,13.0,59.1,276.0,1524.0,705.0,19.0,13.0,8.0,8.0,9.0,331.0,48.0,2018
Mahmoud Dahoud,/mahmoud-dahoud/profil/spieler/191422,21,CM,Germany,12000000,12000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,0,27.0,1.78,right,GER-Bundesliga,Dortmund,GER,MF,21.0,1996.0,12.7,805.0,17.0,110.0,488.0,219.0,23.0,805.0,29.0,17.0,58.6,12.0,41.4,459.0,2950.0,1628.0,36.0,27.0,2.0,16.0,12.0,584.0,42.0,2018
Nico Schulz,/nico-schulz/profil/spieler/85867,24,LB,Germany,1000000,3000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2017,-2000000,30.0,1.8,left,GER-Bundesliga,Hoffenheim,GER,"FW,MF",24.0,1993.0,19.8,1234.0,31.0,255.0,604.0,389.0,52.0,1234.0,44.0,18.0,40.9,26.0,59.1,635.0,4480.0,2712.0,105.0,45.0,24.0,20.0,24.0,776.0,151.0,2018
Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537,22,CM,Algeria,7000000,19000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,-12000000,28.0,1.87,left,GER-Bundesliga,Schalke 04,ALG,MF,22.0,1994.0,11.2,654.0,26.0,120.0,491.0,51.0,6.0,650.0,12.0,5.0,41.7,7.0,58.3,295.0,1258.0,495.0,9.0,5.0,1.0,7.0,8.0,394.0,9.0,2018
Amine Harit,/amine-harit/profil/spieler/372711,20,AM,Morocco,12000000,8000000,FC Nantes,/fc-nantes/startseite/verein/995,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,4000000,26.0,1.8,right,GER-Bundesliga,Schalke 04,MAR,"MF,FW",20.0,1997.0,22.7,1037.0,7.0,88.0,587.0,397.0,54.0,1036.0,118.0,53.0,44.9,65.0,55.1,760.0,6047.0,3243.0,121.0,79.0,26.0,51.0,33.0,809.0,153.0,2018
Pablo Insua,/pablo-insua/profil/spieler/171362,23,CB,Spain,800000,3500000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,-2700000,29.0,1.87,right,GER-Bundesliga,Schalke 04,ESP,DF,23.0,1993.0,0.3,8.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,,0.0,,3.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2018
Cedric Teuchert,/cedric-teuchert/profil/spieler/207597,20,CF,Germany,1800000,1000000,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,800000,26.0,1.82,right,GER-Bundesliga,Schalke 04,GER,FW,20.0,1997.0,0.4,22.0,0.0,1.0,7.0,15.0,7.0,22.0,1.0,0.0,0.0,1.0,100.0,17.0,169.0,97.0,5.0,2.0,4.0,2.0,1.0,17.0,9.0,2018
Sébastien Haller,/sebastien-haller/profil/spieler/181375,23,CF,Cote d'Ivoire,30000000,7000000,FC Utrecht,/fc-utrecht/startseite/verein/200,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,23000000,29.0,1.91,right,GER-Bundesliga,Eint Frankfurt,CIV,FW,23.0,1994.0,26.1,975.0,39.0,70.0,478.0,432.0,116.0,973.0,57.0,16.0,28.1,41.0,71.9,587.0,2281.0,791.0,28.0,22.0,18.0,64.0,62.0,783.0,203.0,2018
Jetro Willems,/jetro-willems/profil/spieler/146258,23,LB,Netherlands,700000,4500000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,-3800000,29.0,1.77,left,GER-Bundesliga,Eint Frankfurt,NED,"FW,DF",23.0,1994.0,18.5,1090.0,39.0,235.0,499.0,376.0,30.0,1090.0,51.0,22.0,43.1,29.0,56.9,436.0,2401.0,1296.0,42.0,18.0,11.0,13.0,20.0,465.0,90.0,2018
Simon Falette,/simon-falette/profil/spieler/170927,25,CB,Guinea,100000,2700000,FC Metz,/fc-metz/startseite/verein/347,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,-2600000,31.0,1.85,left,FRA-Ligue 1,Metz,GUI,DF,25.0,1992.0,1.0,76.0,13.0,50.0,27.0,1.0,0.0,76.0,0.0,0.0,,0.0,,56.0,209.0,95.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2018
Simon Falette,/simon-falette/profil/spieler/170927,25,CB,Guinea,100000,2700000,FC Metz,/fc-metz/startseite/verein/347,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,-2600000,31.0,1.85,left,GER-Bundesliga,Eint Frankfurt,GUI,DF,25.0,1992.0,24.6,1531.0,116.0,638.0,855.0,52.0,18.0,1531.0,8.0,5.0,62.5,3.0,37.5,746.0,4328.0,2473.0,30.0,16.0,2.0,16.0,5.0,881.0,7.0,2018
Daichi Kamada,/daichi-kamada/profil/spieler/356141,20,AM,Japan,27000000,1600000,Sagan Tosu,/sagan-tosu/startseite/verein/22177,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,25400000,26.0,1.84,right,GER-Bundesliga,Eint Frankfurt,JPN,"MF,FW",20.0,1996.0,1.6,42.0,0.0,7.0,15.0,21.0,4.0,42.0,3.0,3.0,100.0,0.0,0.0,25.0,113.0,56.0,2.0,2.0,1.0,1.0,3.0,31.0,7.0,2018
Jonathan de Guzmán,/jonathan-de-guzman/profil/spieler/31067,29,DM,Netherlands,300000,1000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,-700000,35.0,1.73,right,GER-Bundesliga,Eint Frankfurt,NED,MF,29.0,1987.0,12.1,739.0,12.0,91.0,467.0,193.0,8.0,739.0,20.0,10.0,50.0,10.0,50.0,372.0,2212.0,1171.0,28.0,28.0,1.0,10.0,17.0,471.0,30.0,2018
Gelson Fernandes,/gelson-fernandes/profil/spieler/20081,30,DM,Switzerland,0,350000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2017,-350000,36.0,1.8,right,GER-Bundesliga,Eint Frankfurt,SUI,MF,30.0,1986.0,11.5,454.0,23.0,109.0,311.0,38.0,2.0,454.0,5.0,4.0,80.0,1.0,20.0,145.0,557.0,218.0,3.0,1.0,1.0,9.0,3.0,202.0,3.0,2018
Bastian Oczipka,/bastian-oczipka/profil/spieler/53437,28,LB,Germany,300000,4500000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2017,-4200000,34.0,1.85,left,GER-Bundesliga,Schalke 04,GER,"DF,MF",28.0,1989.0,25.8,1683.0,43.0,341.0,896.0,467.0,20.0,1683.0,82.0,38.0,46.3,44.0,53.7,853.0,5451.0,2905.0,87.0,41.0,8.0,29.0,27.0,956.0,120.0,2018
Lucas Alario,/lucas-alario/profil/spieler/193782,24,CF,Argentina,2500000,19000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2017,-16500000,30.0,1.85,right,GER-Bundesliga,Leverkusen,ARG,FW,24.0,1992.0,17.2,610.0,18.0,49.0,288.0,284.0,86.0,608.0,40.0,22.0,55.0,18.0,45.0,395.0,1751.0,546.0,16.0,24.0,6.0,40.0,36.0,498.0,111.0,2018
Panagiotis Retsos,/panagiotis-retsos/profil/spieler/324351,19,CB,Greece,2000000,17500000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2017,-15500000,24.0,1.86,right,GER-Bundesliga,Leverkusen,GRE,DF,18.0,1998.0,19.1,1406.0,67.0,513.0,746.0,157.0,21.0,1406.0,25.0,15.0,60.0,10.0,40.0,806.0,4099.0,2002.0,20.0,17.0,2.0,23.0,16.0,845.0,29.0,2018
Sven Bender,/sven-bender/profil/spieler/29993,28,DM,Germany,0,12500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2017,-12500000,34.0,1.86,right,GER-Bundesliga,Leverkusen,GER,DF,28.0,1989.0,26.1,1907.0,162.0,901.0,961.0,55.0,31.0,1907.0,8.0,6.0,75.0,2.0,25.0,1137.0,6269.0,3157.0,18.0,2.0,0.0,9.0,5.0,1188.0,4.0,2018
Kevin Kampl,/kevin-kampl/profil/spieler/53418,26,CM,Slovenia,3500000,20000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2017,-16500000,32.0,1.78,right,GER-Bundesliga,Leverkusen,SVN,MF,26.0,1990.0,0.3,36.0,1.0,6.0,25.0,5.0,2.0,36.0,1.0,0.0,0.0,1.0,100.0,27.0,191.0,118.0,2.0,1.0,1.0,0.0,0.0,29.0,1.0,2018
Kevin Kampl,/kevin-kampl/profil/spieler/53418,26,CM,Slovenia,3500000,20000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2017,-16500000,32.0,1.78,right,GER-Bundesliga,RB Leipzig,SVN,MF,26.0,1990.0,22.4,1473.0,41.0,175.0,898.0,418.0,33.0,1473.0,42.0,21.0,50.0,21.0,50.0,834.0,5393.0,2598.0,61.0,41.0,11.0,30.0,25.0,985.0,79.0,2018
Ömer Toprak,/omer-toprak/profil/spieler/43512,27,CB,Turkey,850000,12000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-11150000,33.0,1.87,right,GER-Bundesliga,Dortmund,TUR,DF,28.0,1989.0,22.4,2063.0,138.0,747.0,1259.0,66.0,17.0,2063.0,4.0,2.0,50.0,2.0,50.0,1336.0,7141.0,3766.0,17.0,13.0,0.0,10.0,6.0,1499.0,2.0,2018
Danny da Costa,/danny-da-costa/profil/spieler/85906,23,RB,Germany,1800000,1000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2017,800000,29.0,1.87,right,GER-Bundesliga,Eint Frankfurt,GER,"DF,FW",24.0,1993.0,13.4,837.0,33.0,189.0,420.0,232.0,22.0,837.0,17.0,6.0,35.3,11.0,64.7,376.0,1615.0,703.0,21.0,11.0,4.0,8.0,15.0,471.0,89.0,2018
Sergio Córdova,/sergio-cordova/profil/spieler/377387,19,CF,Venezuela,1500000,1000000,Caracas FC,/caracas-fc/startseite/verein/531,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2017,500000,25.0,1.88,right,GER-Bundesliga,Augsburg,VEN,"FW,MF",19.0,1997.0,6.5,232.0,6.0,19.0,99.0,117.0,21.0,232.0,16.0,6.0,37.5,10.0,62.5,152.0,864.0,421.0,13.0,16.0,5.0,18.0,16.0,180.0,50.0,2018
Kilian Jakob,/kilian-jakob/profil/spieler/324760,19,LB,Germany,175000,300000,TSV 1860 Munich,/tsv-1860-munchen/startseite/verein/72,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2017,-125000,25.0,1.83,left,GER-Bundesliga,Augsburg,GER,FW,19.0,1998.0,0.6,16.0,0.0,3.0,4.0,9.0,1.0,16.0,0.0,0.0,,0.0,,7.0,57.0,30.0,1.0,0.0,0.0,0.0,1.0,10.0,4.0,2018
Dominik Kohr,/dominik-kohr/profil/spieler/118847,23,CM,Germany,3500000,2000000,FC Augsburg,/fc-augsburg/startseite/verein/167,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2017,1500000,29.0,1.83,right,GER-Bundesliga,Leverkusen,GER,MF,23.0,1994.0,18.5,1164.0,36.0,206.0,747.0,224.0,39.0,1164.0,19.0,11.0,57.9,8.0,42.1,655.0,3038.0,1513.0,31.0,40.0,4.0,17.0,19.0,778.0,52.0,2018
