playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Kilian Fischer,/kilian-fischer/profil/spieler/435796,21,RB,Germany,2000000,2500000,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,-500000,22.0,1.82,both,GER-Bundesliga,Wolfsburg,GER,"DF,FW",21.0,2000.0,10,502.0,50.0,16.4,5.6,5,86.0,2.0,5,14.0,15,2.2,6.0,8.0,-2.0,-0.36,-0.75,5.8,8.3,-2.5,-0.45,-0.54,2023
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,FRA,DF,23.0,1999.0,17,1277.0,75.0,37.3,14.2,14,87.0,13.0,3,18.0,1,0.82,21.0,29.0,-8.0,-0.56,-1.03,17.4,25.7,-8.4,-0.59,-0.52,2023
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2022,3000000,24.0,1.78,left,GER-Bundesliga,Wolfsburg,FRA,DF,23.0,1999.0,5,100.0,20.0,3.3,1.1,0,,0.0,5,20.0,10,2.0,2.0,2.0,0.0,0.0,-0.27,2.8,1.9,0.9,0.8,0.82,2023
Xaver Schlager,/xaver-schlager/profil/spieler/223979,24,CM,Austria,22000000,12000000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2022,10000000,25.0,1.74,left,GER-Bundesliga,RB Leipzig,AUT,MF,24.0,1997.0,22,1506.0,68.0,49.2,16.7,16,87.0,12.0,6,19.0,5,2.23,40.0,17.0,23.0,1.37,1.37,34.8,16.4,18.4,1.1,0.69,2023
Kevin Mbabu,/kevin-mbabu/profil/spieler/183321,27,RB,Switzerland,3500000,5500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Fulham FC,/fc-fulham/startseite/verein/931,out,2022,-2000000,28.0,1.84,right,ENG-Premier League,Fulham,SUI,"DF,FW",27.0,1995.0,6,144.0,24.0,4.2,1.6,1,44.0,0.0,5,20.0,8,0.67,2.0,7.0,-5.0,-3.12,-3.32,1.4,6.8,-5.3,-3.34,-3.0,2023
Josip Brekalo,/josip-brekalo/profil/spieler/293169,24,LW,Croatia,5000000,1500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2022,3500000,25.0,1.75,right,GER-Bundesliga,Wolfsburg,CRO,"MF,FW",24.0,1998.0,6,271.0,45.0,8.9,3.0,3,74.0,0.0,3,17.0,6,1.17,2.0,5.0,-3.0,-1.0,-1.38,2.1,4.5,-2.4,-0.79,-0.87,2023
Josip Brekalo,/josip-brekalo/profil/spieler/293169,24,LW,Croatia,5000000,1500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2022,3500000,25.0,1.75,right,ITA-Serie A,Fiorentina,CRO,"FW,MF",24.0,1998.0,6,229.0,38.0,6.7,2.5,1,90.0,1.0,5,28.0,11,1.5,4.0,1.0,3.0,1.18,0.98,5.1,2.0,3.1,1.23,0.99,2023
Moritz Broschinski,/moritz-broschinski/profil/spieler/406973,22,CF,Germany,1000000,135000,Borussia Dortmund II,/borussia-dortmund-ii/startseite/verein/17,VfL Bochum,/vfl-bochum/startseite/verein/80,in,2022,865000,22.0,1.9,right,GER-Bundesliga,Bochum,GER,"FW,MF",21.0,2000.0,11,213.0,19.0,7.0,2.4,0,,0.0,11,19.0,3,1.09,5.0,4.0,1.0,0.42,1.47,4.9,6.4,-1.6,-0.66,0.1,2023
Maxim Leitsch,/maxim-leitsch/profil/spieler/334207,24,CB,Germany,2000000,3500000,VfL Bochum,/vfl-bochum/startseite/verein/80,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,-1500000,25.0,1.89,left,GER-Bundesliga,Mainz 05,GER,DF,24.0,1998.0,9,663.0,74.0,21.7,7.4,7,89.0,6.0,2,22.0,10,1.56,9.0,13.0,-4.0,-0.54,-0.66,9.0,10.6,-1.6,-0.22,-0.04,2023
Tarsis Bonga,/tarsis-bonga/profil/spieler/283140,26,RW,Germany,300000,50000,VfL Bochum,/vfl-bochum/startseite/verein/80,Eintracht Braunschweig,/eintracht-braunschweig/startseite/verein/23,out,2022,250000,26.0,1.97,right,GER-Bundesliga,Bochum,GER,MF,25.0,1997.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,2023
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,FRA,"FW,MF",24.0,1997.0,10,233.0,23.0,6.8,2.6,1,73.0,0.0,9,18.0,4,0.9,1.0,8.0,-7.0,-2.7,-2.62,2.3,5.4,-3.1,-1.19,-0.92,2023
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2022,2000000,25.0,1.85,right,GER-Bundesliga,Augsburg,FRA,"MF,FW",24.0,1997.0,10,318.0,32.0,10.4,3.5,0,,0.0,10,32.0,2,0.4,6.0,9.0,-3.0,-0.85,-0.26,4.8,8.4,-3.6,-1.03,-0.36,2023
Arne Engels,/arne-engels/profil/spieler/565435,19,CM,Belgium,7500000,100000,Club NXT,/club-nxt/startseite/verein/43560,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2022,7400000,19.0,1.85,right,GER-Bundesliga,Augsburg,BEL,MF,18.0,2003.0,18,1440.0,80.0,47.1,16.0,18,80.0,11.0,0,,0,1.06,18.0,32.0,-14.0,-0.87,-0.49,13.8,28.7,-15.0,-0.94,-0.43,2023
Carlos Gruezo,/carlos-gruezo/profil/spieler/189475,27,DM,Ecuador,3000000,2700000,FC Augsburg,/fc-augsburg/startseite/verein/167,San Jose Earthquakes,/san-jose-earthquakes/startseite/verein/218,out,2022,300000,28.0,1.72,right,GER-Bundesliga,Augsburg,ECU,MF,27.0,1995.0,13,961.0,74.0,31.4,10.7,12,79.0,7.0,1,11.0,1,1.08,15.0,17.0,-2.0,-0.19,0.63,11.7,20.0,-8.3,-0.77,-0.1,2023
Josha Vagnoman,/josha-vagnoman/profil/spieler/448258,21,RB,Germany,8000000,3700000,Hamburger SV,/hamburger-sv/startseite/verein/41,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,4300000,22.0,1.9,right,GER-Bundesliga,Stuttgart,GER,DF,21.0,2000.0,23,1479.0,64.0,48.3,16.4,16,84.0,11.0,7,19.0,4,1.09,21.0,23.0,-2.0,-0.12,0.45,24.5,19.8,4.6,0.28,0.41,2023
Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912,24,CB,Greece,15000000,3200000,Arsenal FC,/fc-arsenal/startseite/verein/11,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,11800000,25.0,1.94,right,GER-Bundesliga,Stuttgart,GRE,DF,24.0,1997.0,28,2286.0,82.0,74.7,25.4,26,87.0,23.0,2,11.0,0,1.0,32.0,44.0,-12.0,-0.47,-0.47,35.8,33.3,2.5,0.1,0.11,2023
Luca Pfeiffer,/luca-pfeiffer/profil/spieler/232463,25,CF,Germany,1700000,2850000,FC Midtjylland,/fc-midtjylland/startseite/verein/865,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,-1150000,26.0,1.96,right,GER-Bundesliga,Stuttgart,GER,FW,25.0,1996.0,19,701.0,37.0,22.9,7.8,6,78.0,0.0,13,18.0,7,0.95,11.0,14.0,-3.0,-0.39,-0.04,13.7,10.9,2.8,0.36,0.38,2023
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,31,AM,Japan,1000000,1000000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,0,32.0,1.78,right,GER-Bundesliga,Stuttgart,JPN,MF,31.0,1991.0,11,748.0,68.0,24.4,8.3,9,80.0,3.0,2,13.0,5,0.91,9.0,16.0,-7.0,-0.84,-0.65,11.3,12.1,-0.7,-0.09,-0.21,2023
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,31,AM,Japan,1000000,1000000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,0,32.0,1.78,right,GER-Bundesliga,Union Berlin,JPN,MF,31.0,1991.0,11,498.0,45.0,16.3,5.5,6,70.0,0.0,5,16.0,5,2.18,8.0,7.0,1.0,0.18,-0.24,5.8,5.8,0.0,0.01,0.17,2023
Hiroki Ito,/hiroki-ito/profil/spieler/353892,23,CB,Japan,10000000,400000,Júbilo Iwata,/jubilo-iwata/startseite/verein/937,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2022,9600000,24.0,1.88,left,GER-Bundesliga,Stuttgart,JPN,DF,23.0,1999.0,30,2561.0,85.0,83.7,28.5,29,88.0,27.0,1,16.0,1,0.97,34.0,43.0,-9.0,-0.32,0.22,38.7,36.5,2.3,0.08,0.06,2023
Sasa Kalajdzic,/sasa-kalajdzic/profil/spieler/369567,25,CF,Austria,15000000,18000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-3000000,25.0,2.0,right,ENG-Premier League,Wolves,AUT,FW,25.0,1997.0,1,45.0,45.0,1.3,0.5,1,45.0,0.0,0,,0,3.0,1.0,0.0,1.0,2.0,2.75,0.6,0.6,0.0,0.04,0.65,2023
Sasa Kalajdzic,/sasa-kalajdzic/profil/spieler/369567,25,CF,Austria,15000000,18000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-3000000,25.0,2.0,right,GER-Bundesliga,Stuttgart,AUT,FW,25.0,1997.0,3,233.0,78.0,7.6,2.6,3,78.0,1.0,0,,0,0.67,3.0,3.0,0.0,0.0,0.38,2.9,1.4,1.5,0.6,0.57,2023
Orel Mangala,/orel-mangala/profil/spieler/289592,24,CM,Belgium,16000000,13000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,3000000,25.0,1.78,right,ENG-Premier League,Nott'ham Forest,BEL,MF,24.0,1998.0,27,1550.0,57.0,45.3,17.2,20,70.0,5.0,7,20.0,5,1.19,22.0,24.0,-2.0,-0.12,1.23,19.6,28.9,-9.3,-0.54,0.21,2023
Naouirou Ahamada,/naouirou-ahamada/profil/spieler/538971,20,CM,France,10000000,12000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,-2000000,21.0,1.83,right,ENG-Premier League,Crystal Palace,FRA,"MF,FW",20.0,2002.0,8,94.0,12.0,2.7,1.0,0,,0.0,8,12.0,3,0.38,0.0,2.0,-2.0,-1.91,-1.73,1.1,1.8,-0.7,-0.69,-0.47,2023
Naouirou Ahamada,/naouirou-ahamada/profil/spieler/538971,20,CM,France,10000000,12000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,-2000000,21.0,1.83,right,GER-Bundesliga,Stuttgart,FRA,MF,20.0,2002.0,17,1398.0,82.0,45.7,15.5,17,82.0,6.0,0,,0,0.94,17.0,26.0,-9.0,-0.58,-0.42,19.5,18.4,1.1,0.07,0.0,2023
Darko Churlinov,/darko-churlinov/profil/spieler/386786,22,LW,North Macedonia,2200000,3500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Burnley FC,/fc-burnley/startseite/verein/1132,out,2022,-1300000,22.0,1.8,right,GER-Bundesliga,Stuttgart,MKD,FW,22.0,2000.0,1,27.0,27.0,0.9,0.3,0,,0.0,1,27.0,0,1.0,0.0,0.0,0.0,0.0,0.36,0.1,1.1,-1.1,-3.52,-3.62,2023
Pablo Maffeo,/pablo-maffeo/profil/spieler/251876,24,RB,Spain,8000000,3000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,RCD Mallorca,/rcd-mallorca/startseite/verein/237,out,2022,5000000,25.0,1.72,right,ESP-La Liga,Mallorca,ESP,DF,25.0,1997.0,35,2975.0,85.0,87.0,33.1,34,87.0,30.0,1,29.0,0,1.26,31.0,40.0,-9.0,-0.27,-0.88,29.4,42.1,-12.7,-0.38,-0.73,2023
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,out,2022,-600000,19.0,1.87,right,FRA-Ligue 1,Troyes,FRA,"FW,MF",18.0,2003.0,3,74.0,25.0,2.2,0.8,0,,0.0,3,25.0,4,0.0,0.0,2.0,-2.0,-2.43,-1.52,0.5,1.3,-0.9,-1.07,-0.04,2023
Philipp Förster,/philipp-forster/profil/spieler/179635,27,AM,Germany,2800000,500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,VfL Bochum,/vfl-bochum/startseite/verein/80,out,2022,2300000,28.0,1.88,left,GER-Bundesliga,Bochum,GER,MF,27.0,1995.0,25,1309.0,52.0,42.8,14.5,15,72.0,2.0,10,23.0,6,1.12,23.0,28.0,-5.0,-0.34,1.04,18.1,23.5,-5.4,-0.37,0.68,2023
Wilfried Kanga,/wilfried-kanga/profil/spieler/395523,24,CF,Cote d'Ivoire,3000000,5000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,-2000000,25.0,1.89,right,GER-Bundesliga,Hertha BSC,CIV,FW,24.0,1998.0,23,1417.0,62.0,46.3,15.7,15,80.0,4.0,8,28.0,1,0.65,17.0,24.0,-7.0,-0.44,0.65,16.7,24.1,-7.4,-0.47,0.25,2023
Jessic Ngankam,/jessic-ngankam/profil/spieler/448177,21,CF,Germany,5000000,2000000,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,3000000,22.0,1.84,right,GER-Bundesliga,Hertha BSC,GER,"FW,MF",22.0,2000.0,18,826.0,46.0,27.0,9.2,8,64.0,1.0,10,31.0,0,0.78,10.0,21.0,-11.0,-1.2,-0.55,11.8,17.6,-5.8,-0.63,-0.04,2023
Jessic Ngankam,/jessic-ngankam/profil/spieler/448177,21,CF,Germany,5000000,1500000,Hertha BSC,/hertha-bsc/startseite/verein/44,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,out,2022,3500000,22.0,1.84,right,GER-Bundesliga,Hertha BSC,GER,"FW,MF",22.0,2000.0,18,826.0,46.0,27.0,9.2,8,64.0,1.0,10,31.0,0,0.78,10.0,21.0,-11.0,-1.2,-0.55,11.8,17.6,-5.8,-0.63,-0.04,2023
Florian Niederlechner,/florian-niederlechner/profil/spieler/152963,32,CF,Germany,800000,800000,FC Augsburg,/fc-augsburg/startseite/verein/167,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,0,32.0,1.87,right,GER-Bundesliga,Augsburg,GER,"FW,MF",31.0,1990.0,14,910.0,65.0,29.7,10.1,10,80.0,4.0,4,28.0,1,1.07,15.0,15.0,0.0,0.0,0.88,13.3,16.0,-2.7,-0.27,0.62,2023
Florian Niederlechner,/florian-niederlechner/profil/spieler/152963,32,CF,Germany,800000,800000,FC Augsburg,/fc-augsburg/startseite/verein/167,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,0,32.0,1.87,right,GER-Bundesliga,Hertha BSC,GER,FW,31.0,1990.0,16,781.0,49.0,25.5,8.7,11,64.0,0.0,5,16.0,1,0.94,14.0,16.0,-2.0,-0.23,0.76,10.7,16.3,-5.6,-0.65,-0.06,2023
Agustín Rogel,/agustin-rogel/profil/spieler/456535,24,CB,Uruguay,1500000,400000,Club Estudiantes de La Plata,/club-estudiantes-de-la-plata/startseite/verein/288,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2022,1100000,25.0,1.91,right,GER-Bundesliga,Hertha BSC,URU,DF,24.0,1997.0,20,1426.0,71.0,46.6,15.8,14,87.0,13.0,6,35.0,4,0.8,21.0,36.0,-15.0,-0.95,-0.29,16.7,30.1,-13.4,-0.84,-0.45,2023
Arne Maier,/arne-maier/profil/spieler/296397,23,CM,Germany,6500000,5000000,Hertha BSC,/hertha-bsc/startseite/verein/44,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,1500000,24.0,1.86,right,GER-Bundesliga,Augsburg,GER,MF,23.0,1999.0,30,1960.0,65.0,64.1,21.8,24,77.0,7.0,6,19.0,3,0.9,23.0,44.0,-21.0,-0.96,-0.96,18.4,37.1,-18.7,-0.86,-0.43,2023
Thomas Ouwejan,/thomas-ouwejan/profil/spieler/241477,25,LB,Netherlands,2000000,2000000,AZ Alkmaar,/az-alkmaar/startseite/verein/1090,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2022,0,26.0,1.83,left,GER-Bundesliga,Schalke 04,NED,DF,25.0,1996.0,17,903.0,53.0,29.5,10.0,10,73.0,5.0,7,25.0,6,0.47,9.0,27.0,-18.0,-1.79,-1.04,9.4,19.4,-10.0,-1.0,-0.69,2023
Rodrigo Zalazar,/rodrigo-zalazar/profil/spieler/606752,22,AM,Uruguay,4000000,1500000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2022,2500000,23.0,1.78,right,GER-Bundesliga,Schalke 04,URU,"MF,FW",22.0,1999.0,22,1321.0,60.0,43.2,14.7,15,74.0,2.0,7,29.0,3,1.09,18.0,22.0,-4.0,-0.27,1.38,18.5,21.8,-3.3,-0.22,0.51,2023
Sebastian Polter,/sebastian-polter/profil/spieler/60957,31,CF,Germany,800000,1500000,VfL Bochum,/vfl-bochum/startseite/verein/80,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2022,-700000,32.0,1.92,right,GER-Bundesliga,Schalke 04,GER,FW,31.0,1991.0,19,630.0,33.0,20.6,7.0,5,73.0,2.0,14,19.0,1,0.84,14.0,22.0,-8.0,-1.14,-0.11,11.2,16.5,-5.3,-0.76,-0.3,2023
Tobias Mohr,/tobias-mohr/profil/spieler/153661,26,LM,Germany,1200000,1100000,1.FC Heidenheim 1846,/1-fc-heidenheim-1846/startseite/verein/2036,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2022,100000,27.0,1.83,left,GER-Bundesliga,Schalke 04,GER,"DF,MF",26.0,1995.0,18,839.0,47.0,27.4,9.3,8,76.0,4.0,10,23.0,8,0.78,11.0,16.0,-5.0,-0.54,0.72,11.9,14.6,-2.8,-0.3,0.3,2023
