playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Raphaël Varane,/raphael-varane/profil/spieler/164770,28,CB,France,35000000,40000000,Real Madrid,/real-madrid/startseite/verein/418,Manchester United,/manchester-united/startseite/verein/985,out,2021,-5000000,30.0,1.91,right,ENG-Premier League,Manchester Utd,FRA,DF,28.0,1993.0,22,1831.0,83.0,53.5,20.3,20,90.0,20.0,2,16.0,2,1.73,30.0,22.0,8.0,0.39,0.85,31.8,25.6,6.3,0.31,0.51,2022
Martin Ødegaard,/martin-odegaard/profil/spieler/316264,22,AM,Norway,90000000,35000000,Real Madrid,/real-madrid/startseite/verein/418,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,55000000,24.0,1.78,left,ENG-Premier League,Arsenal,NOR,"MF,FW",22.0,1998.0,36,2785.0,77.0,81.4,30.9,32,84.0,20.0,4,26.0,0,1.92,53.0,39.0,14.0,0.45,0.59,51.0,33.6,17.4,0.56,0.92,2022
Rafa Mir,/rafa-mir/profil/spieler/361254,24,CF,Spain,10000000,16000000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2021,-6000000,26.0,1.91,right,ESP-La Liga,Sevilla,ESP,FW,24.0,1997.0,34,1808.0,53.0,52.9,20.1,18,78.0,9.0,16,25.0,0,1.82,35.0,23.0,12.0,0.6,-0.02,23.4,21.1,2.3,0.12,-0.06,2022
Gonzalo Montiel,/gonzalo-montiel/profil/spieler/402733,24,RB,Argentina,12000000,11000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2021,1000000,26.0,1.75,right,ESP-La Liga,Sevilla,ARG,DF,24.0,1997.0,18,1066.0,59.0,31.2,11.8,15,67.0,6.0,3,20.0,12,1.72,16.0,11.0,5.0,0.42,-0.27,10.6,11.7,-1.1,-0.09,-0.34,2022
Thomas Delaney,/thomas-delaney/profil/spieler/91849,29,CM,Denmark,2000000,6000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2021,-4000000,31.0,1.82,left,ESP-La Liga,Sevilla,DEN,MF,29.0,1991.0,26,1549.0,60.0,45.3,17.2,15,82.0,9.0,11,29.0,1,1.96,23.0,12.0,11.0,0.64,0.06,16.1,20.1,-4.1,-0.24,-0.69,2022
Thomas Delaney,/thomas-delaney/profil/spieler/91849,29,CM,Denmark,2000000,6000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2021,-4000000,31.0,1.82,left,GER-Bundesliga,Dortmund,DEN,MF,29.0,1991.0,1,18.0,18.0,0.6,0.2,0,,0.0,1,18.0,1,3.0,0.0,1.0,-1.0,-5.0,-6.01,0.1,0.7,-0.6,-3.02,-3.56,2022
Ludwig Augustinsson,/ludwig-augustinsson/profil/spieler/170646,27,LB,Sweden,2500000,5500000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2021,-3000000,29.0,1.81,left,ESP-La Liga,Sevilla,SWE,"DF,FW",27.0,1994.0,19,793.0,42.0,23.2,8.8,9,72.0,3.0,10,14.0,16,1.95,16.0,13.0,3.0,0.34,-0.34,9.9,11.6,-1.7,-0.19,-0.44,2022
Diego Rico,/diego-rico/profil/spieler/249513,28,LB,Spain,3000000,500000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2021,2500000,30.0,1.83,left,ESP-La Liga,Real Sociedad,ESP,DF,28.0,1993.0,21,1644.0,78.0,48.1,18.3,19,86.0,14.0,2,8.0,3,1.38,13.0,13.0,0.0,0.0,-0.15,24.2,16.1,8.1,0.44,0.2,2022
Arnaut Danjuma,/arnaut-danjuma/profil/spieler/355861,24,LW,Netherlands,25000000,23500000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2021,1500000,26.0,1.78,right,ESP-La Liga,Villarreal,NED,FW,24.0,1997.0,23,1472.0,64.0,43.0,16.4,17,77.0,6.0,6,28.0,0,1.48,25.0,19.0,6.0,0.37,-0.56,25.1,20.8,4.3,0.26,-0.43,2022
Juan Foyth,/juan-foyth/profil/spieler/480763,23,RB,Argentina,25000000,15000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2021,10000000,25.0,1.87,right,ESP-La Liga,Villarreal,ARG,DF,23.0,1998.0,25,1924.0,77.0,56.3,21.4,22,84.0,12.0,3,29.0,5,1.24,29.0,19.0,10.0,0.47,-0.49,31.3,22.2,9.1,0.43,-0.19,2022
Boulaye Dia,/boulaye-dia/profil/spieler/626913,24,CF,Senegal,25000000,12000000,Stade Reims,/stade-reims/startseite/verein/1421,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2021,13000000,26.0,1.8,right,ESP-La Liga,Villarreal,SEN,FW,24.0,1996.0,25,1269.0,51.0,37.1,14.1,13,75.0,3.0,12,25.0,4,1.56,22.0,9.0,13.0,0.92,0.38,25.4,15.5,9.9,0.71,0.31,2022
Manu Morlanes,/manu-morlanes/profil/spieler/335225,22,CM,Spain,4000000,4000000,UD Almería,/ud-almeria/startseite/verein/3302,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2021,0,24.0,1.78,right,ESP-La Liga,Espanyol,ESP,MF,22.0,1999.0,27,1144.0,42.0,33.5,12.7,11,67.0,2.0,16,26.0,3,1.15,23.0,23.0,0.0,0.0,0.51,17.3,19.8,-2.6,-0.2,0.28,2022
Manu Morlanes,/manu-morlanes/profil/spieler/335225,22,CM,Spain,4000000,3000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,UD Almería,/ud-almeria/startseite/verein/3302,out,2021,1000000,24.0,1.78,right,ESP-La Liga,Espanyol,ESP,MF,22.0,1999.0,27,1144.0,42.0,33.5,12.7,11,67.0,2.0,16,26.0,3,1.15,23.0,23.0,0.0,0.0,0.51,17.3,19.8,-2.6,-0.2,0.28,2022
Germán Pezzella,/german-pezzella/profil/spieler/113133,30,CB,Argentina,5000000,3250000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2021,1750000,32.0,1.87,right,ESP-La Liga,Betis,ARG,DF,30.0,1991.0,23,1988.0,86.0,58.1,22.1,22,87.0,18.0,1,77.0,7,1.65,32.0,20.0,12.0,0.54,-0.09,27.4,25.1,2.4,0.11,-0.38,2022
Luís Maximiano,/luis-maximiano/profil/spieler/367464,22,GK,Portugal,6000000,5500000,Sporting CP,/sporting-lissabon/startseite/verein/336,Granada CF,/fc-granada/startseite/verein/16795,in,2021,500000,24.0,1.9,both,ESP-La Liga,Granada,POR,GK,22.0,1999.0,35,3136.0,90.0,91.7,34.8,35,90.0,34.0,0,,2,1.03,43.0,55.0,-12.0,-0.34,1.24,36.6,56.2,-19.6,-0.56,0.26,2022
Myrto Uzuni,/myrto-uzuni/profil/spieler/315289,26,LW,Albania,9000000,4000000,Ferencvárosi TC,/ferencvaros-budapest/startseite/verein/279,Granada CF,/fc-granada/startseite/verein/16795,in,2021,5000000,28.0,1.78,right,ESP-La Liga,Granada,ALB,"FW,MF",26.0,1995.0,15,856.0,57.0,25.0,9.5,9,71.0,2.0,6,36.0,1,0.93,12.0,19.0,-7.0,-0.74,-0.38,11.5,19.0,-7.5,-0.78,-0.26,2022
Monchu,/monchu/profil/spieler/282727,21,CM,Spain,5000000,750000,FC Barcelona,/fc-barcelona/startseite/verein/131,Granada CF,/fc-granada/startseite/verein/16795,in,2021,4250000,23.0,1.73,right,ESP-La Liga,Granada,ESP,MF,21.0,1999.0,14,668.0,48.0,19.5,7.4,7,77.0,3.0,7,18.0,7,1.21,6.0,11.0,-5.0,-0.67,-0.28,7.1,12.4,-5.3,-0.72,-0.16,2022
Franco Cervi,/franco-cervi/profil/spieler/341110,27,LW,Argentina,3000000,5000000,SL Benfica,/benfica-lissabon/startseite/verein/294,Celta de Vigo,/celta-vigo/startseite/verein/940,in,2021,-2000000,29.0,1.66,left,ESP-La Liga,Celta Vigo,ARG,MF,27.0,1994.0,33,1801.0,55.0,52.7,20.0,21,70.0,3.0,12,28.0,2,1.24,31.0,22.0,9.0,0.45,0.95,22.1,22.8,-0.7,-0.04,0.07,2022
Javi Galán,/javi-galan/profil/spieler/448628,26,LB,Spain,12000000,4000000,SD Huesca,/sd-huesca/startseite/verein/5358,Celta de Vigo,/celta-vigo/startseite/verein/940,in,2021,8000000,28.0,1.72,left,ESP-La Liga,Celta Vigo,ESP,DF,26.0,1994.0,37,3298.0,89.0,96.4,36.6,37,89.0,35.0,0,,0,1.22,43.0,43.0,0.0,0.0,0.0,41.5,44.7,-3.2,-0.09,-0.57,2022
Santiago Arzamendia,/santiago-arzamendia/profil/spieler/520947,23,LB,Paraguay,1200000,2100000,Club Cerro Porteño,/club-cerro-porteno/startseite/verein/1214,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2021,-900000,25.0,1.72,left,ESP-La Liga,Cádiz,PAR,MF,23.0,1998.0,14,469.0,34.0,13.7,5.2,5,61.0,1.0,9,18.0,20,1.5,5.0,7.0,-2.0,-0.38,0.04,3.2,6.8,-3.7,-0.71,-0.55,2022
Tomás Alarcón,/tomas-alarcon/profil/spieler/454238,22,DM,Chile,1500000,2000000,CD O'Higgins,/cd-ohiggins/startseite/verein/11470,Cádiz CF,/fc-cadiz/startseite/verein/2687,in,2021,-500000,24.0,1.76,right,ESP-La Liga,Cádiz,CHI,MF,22.0,1999.0,23,1425.0,62.0,41.7,15.8,16,81.0,9.0,7,19.0,5,0.96,12.0,23.0,-11.0,-0.69,-0.47,12.8,21.4,-8.6,-0.54,-0.54,2022
Landry Dimata,/landry-dimata/profil/spieler/311489,23,CF,Belgium,2500000,2200000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2021,300000,25.0,1.85,right,ESP-La Liga,Espanyol,BEL,"FW,MF",23.0,1997.0,17,541.0,32.0,15.8,6.0,4,73.0,1.0,13,19.0,14,0.94,6.0,10.0,-4.0,-0.67,-0.38,7.5,9.9,-2.3,-0.39,-0.01,2022
Álvaro Vadillo,/alvaro-vadillo/profil/spieler/162074,26,LW,Spain,500000,1800000,Celta de Vigo,/celta-vigo/startseite/verein/940,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2021,-1300000,28.0,1.8,right,ESP-La Liga,Espanyol,ESP,"DF,MF",26.0,1994.0,3,7.0,2.0,0.2,0.1,0,,0.0,3,2.0,9,0.33,0.0,0.0,0.0,0.0,0.34,0.2,0.1,0.1,1.64,2.02,2022
Sergi Gómez,/sergi-gomez/profil/spieler/92947,29,CB,Spain,2000000,1000000,Sevilla FC,/fc-sevilla/startseite/verein/368,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2021,1000000,31.0,1.85,right,ESP-La Liga,Espanyol,ESP,DF,29.0,1992.0,31,2720.0,88.0,79.5,30.2,31,88.0,27.0,0,,6,1.03,34.0,47.0,-13.0,-0.43,-0.43,31.9,43.9,-12.0,-0.4,-0.08,2022
Jonás Ramalho,/jonas-ramalho/profil/spieler/69660,28,CB,Angola,600000,700000,Girona FC,/fc-girona/startseite/verein/12321,CA Osasuna,/ca-osasuna/startseite/verein/331,in,2021,-100000,30.0,1.85,right,ESP-La Liga,Osasuna,ESP,DF,28.0,1993.0,3,243.0,81.0,7.1,2.7,3,81.0,1.0,0,,23,0.67,1.0,2.0,-1.0,-0.37,0.0,1.5,2.2,-0.7,-0.25,0.0,2022
Roberto Soldado,/roberto-soldado/profil/spieler/34870,36,CF,Spain,500000,500000,Granada CF,/fc-granada/startseite/verein/16795,Levante UD,/ud-levante/startseite/verein/3368,in,2021,0,38.0,1.8,right,ESP-La Liga,Levante,ESP,FW,36.0,1985.0,18,664.0,37.0,19.4,7.4,7,68.0,0.0,11,17.0,7,0.78,11.0,15.0,-4.0,-0.54,0.14,10.7,8.4,2.3,0.31,0.38,2022
Enric Franquesa,/enric-franquesa/profil/spieler/282700,24,LB,Spain,800000,375000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Levante UD,/ud-levante/startseite/verein/3368,in,2021,425000,26.0,1.74,left,ESP-La Liga,Levante,ESP,"DF,FW",24.0,1997.0,16,625.0,39.0,18.3,6.9,6,75.0,4.0,10,18.0,17,0.69,7.0,12.0,-5.0,-0.72,-0.08,9.5,9.9,-0.4,-0.06,-0.08,2022
Dimitri Foulquier,/dimitri-foulquier/profil/spieler/170472,28,RB,Guadeloupe,2500000,2500000,Granada CF,/fc-granada/startseite/verein/16795,Valencia CF,/fc-valencia/startseite/verein/1049,in,2021,0,30.0,1.83,right,ESP-La Liga,Granada,FRA,DF,28.0,1993.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,0,1.0,1.0,1.0,0.0,0.0,0.47,1.3,2.6,-1.3,-0.65,-0.07,2022
Dimitri Foulquier,/dimitri-foulquier/profil/spieler/170472,28,RB,Guadeloupe,2500000,2500000,Granada CF,/fc-granada/startseite/verein/16795,Valencia CF,/fc-valencia/startseite/verein/1049,in,2021,0,30.0,1.83,right,ESP-La Liga,Valencia,FRA,DF,28.0,1993.0,29,2342.0,81.0,68.5,26.0,25,89.0,23.0,4,31.0,0,1.17,30.0,36.0,-6.0,-0.23,-0.31,25.0,29.2,-4.2,-0.16,0.21,2022
Giorgi Mamardashvili,/giorgi-mamardashvili/profil/spieler/502676,21,GK,Georgia,25000000,850000,Dinamo Tbilisi,/dinamo-tiflis/startseite/verein/663,Valencia CF,/fc-valencia/startseite/verein/1049,in,2021,24150000,22.0,1.97,left,ESP-La Liga,Valencia,GEO,GK,20.0,2000.0,18,1620.0,90.0,47.4,18.0,18,90.0,18.0,0,,17,1.22,18.0,20.0,-2.0,-0.11,0.04,15.4,19.3,-3.8,-0.21,0.03,2022
Eray Cömert,/eray-comert/profil/spieler/298583,23,CB,Switzerland,3500000,800000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Valencia CF,/fc-valencia/startseite/verein/1049,in,2021,2700000,25.0,1.83,right,ESP-La Liga,Valencia,SUI,DF,23.0,1998.0,8,408.0,51.0,11.9,4.5,5,79.0,2.0,3,5.0,8,1.13,5.0,6.0,-1.0,-0.22,-0.1,4.8,5.5,-0.7,-0.16,0.08,2022
Daniel Wass,/daniel-wass/profil/spieler/63463,32,RB,Denmark,1500000,2700000,Valencia CF,/fc-valencia/startseite/verein/1049,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2021,-1200000,34.0,1.78,right,ESP-La Liga,Atlético Madrid,DEN,"DF,FW",32.0,1989.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,9,0.0,1.0,1.0,0.0,0.0,-0.59,0.8,0.2,0.6,1.16,0.62,2022
Daniel Wass,/daniel-wass/profil/spieler/63463,32,RB,Denmark,1500000,2700000,Valencia CF,/fc-valencia/startseite/verein/1049,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2021,-1200000,34.0,1.78,right,ESP-La Liga,Valencia,DEN,MF,32.0,1989.0,19,1582.0,83.0,46.3,17.6,19,83.0,9.0,0,,0,1.32,24.0,28.0,-4.0,-0.23,-0.18,20.2,21.4,-1.2,-0.07,0.3,2022
Jakub Jankto,/jakub-jankto/profil/spieler/319160,25,LM,Czech Republic,1000000,6000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Getafe CF,/fc-getafe/startseite/verein/3709,in,2021,-5000000,27.0,1.84,left,ESP-La Liga,Getafe,CZE,"DF,MF",25.0,1996.0,14,587.0,42.0,17.2,6.5,6,74.0,3.0,8,18.0,10,0.87,9.0,12.0,-3.0,-0.46,-0.3,6.5,9.0,-2.5,-0.38,-0.16,2022
Carles Aleñá,/carles-alena/profil/spieler/284854,23,CM,Spain,9000000,5000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Getafe CF,/fc-getafe/startseite/verein/3709,in,2021,4000000,25.0,1.8,left,ESP-La Liga,Getafe,ESP,MF,23.0,1998.0,33,2320.0,70.0,67.8,25.8,30,76.0,6.0,3,15.0,1,1.12,23.0,20.0,3.0,0.12,1.02,18.0,23.5,-5.6,-0.22,0.09,2022
Jonathan Silva,/jonathan-silva/profil/spieler/189453,27,LB,Argentina,800000,2500000,CD Leganés,/cd-leganes/startseite/verein/1244,Getafe CF,/fc-getafe/startseite/verein/3709,in,2021,-1700000,29.0,1.78,left,ESP-La Liga,Getafe,ARG,"DF,FW",27.0,1994.0,9,226.0,25.0,6.6,2.5,1,73.0,0.0,8,19.0,13,0.56,0.0,8.0,-8.0,-3.19,-3.19,2.1,5.4,-3.3,-1.31,-1.14,2022
Marc Cucurella,/marc-cucurella/profil/spieler/284857,23,LB,Spain,35000000,18000000,Getafe CF,/fc-getafe/startseite/verein/3709,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2021,17000000,24.0,1.73,left,ENG-Premier League,Brighton,ESP,DF,23.0,1998.0,35,3089.0,88.0,90.3,34.3,35,88.0,32.0,0,,0,1.29,37.0,39.0,-2.0,-0.06,-0.06,42.5,38.7,3.8,0.11,0.26,2022
Marc Cucurella,/marc-cucurella/profil/spieler/284857,23,LB,Spain,35000000,18000000,Getafe CF,/fc-getafe/startseite/verein/3709,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2021,17000000,24.0,1.73,left,ESP-La Liga,Getafe,ESP,"MF,DF",23.0,1998.0,1,23.0,23.0,0.7,0.3,0,,0.0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0.21,0.7,0.0,0.7,2.58,2.84,2022
Mamadou Sylla,/mamadou-sylla/profil/spieler/166683,27,CF,Senegal,1000000,1150000,Girona FC,/fc-girona/startseite/verein/12321,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2021,-150000,29.0,1.8,right,ESP-La Liga,Alavés,SEN,"FW,MF",27.0,1994.0,13,394.0,30.0,11.5,4.4,4,56.0,0.0,9,19.0,7,0.46,4.0,7.0,-3.0,-0.69,0.24,2.4,7.3,-4.9,-1.12,-0.68,2022
Mamadou Sylla,/mamadou-sylla/profil/spieler/166683,27,CF,Senegal,1000000,1150000,Girona FC,/fc-girona/startseite/verein/12321,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2021,-150000,29.0,1.8,right,ESP-La Liga,Rayo Vallecano,SEN,FW,27.0,1994.0,12,253.0,21.0,7.4,2.8,1,64.0,0.0,11,17.0,4,0.25,0.0,8.0,-8.0,-2.85,-2.76,3.6,6.8,-3.2,-1.12,-1.05,2022
Iván Marcone,/ivan-marcone/profil/spieler/90451,31,DM,Argentina,1500000,4000000,CA Boca Juniors,/club-atletico-boca-juniors/startseite/verein/189,Elche CF,/fc-elche/startseite/verein/1531,in,2021,-2500000,33.0,1.82,right,ESP-La Liga,Elche,ARG,MF,31.0,1990.0,20,809.0,40.0,23.7,9.0,10,69.0,2.0,10,12.0,13,1.0,7.0,16.0,-9.0,-1.0,-0.9,9.9,17.7,-7.7,-0.86,-0.25,2022
Iván Marcone,/ivan-marcone/profil/spieler/90451,32,DM,Argentina,1500000,1900000,Elche CF,/fc-elche/startseite/verein/1531,CA Independiente,/club-atletico-independiente/startseite/verein/1234,out,2021,-400000,33.0,1.82,right,ESP-La Liga,Elche,ARG,MF,31.0,1990.0,20,809.0,40.0,23.7,9.0,10,69.0,2.0,10,12.0,13,1.0,7.0,16.0,-9.0,-1.0,-0.9,9.9,17.7,-7.7,-0.86,-0.25,2022
Lucas Boyé,/lucas-boye/profil/spieler/334222,25,CF,Argentina,10000000,3000000,Torino FC,/fc-turin/startseite/verein/416,Elche CF,/fc-elche/startseite/verein/1531,in,2021,7000000,27.0,1.83,right,ESP-La Liga,Elche,ARG,FW,25.0,1996.0,24,1713.0,71.0,50.1,19.0,22,75.0,9.0,2,30.0,0,1.0,20.0,25.0,-5.0,-0.26,0.11,16.1,30.0,-13.9,-0.73,-0.13,2022
Johan Mojica,/johan-mojica/profil/spieler/262939,28,LB,Colombia,3000000,1200000,Girona FC,/fc-girona/startseite/verein/12321,Elche CF,/fc-elche/startseite/verein/1531,in,2021,1800000,30.0,1.85,left,ESP-La Liga,Elche,COL,DF,28.0,1992.0,33,2855.0,87.0,83.5,31.7,32,89.0,28.0,1,13.0,1,1.18,33.0,40.0,-7.0,-0.22,0.58,28.4,49.1,-20.7,-0.65,0.11,2022
Lucas Pérez,/lucas-perez/profil/spieler/73185,33,CF,Spain,800000,200000,Elche CF,/fc-elche/startseite/verein/1531,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2021,600000,34.0,1.8,left,ESP-La Liga,Alavés,ESP,"FW,MF",32.0,1988.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,2022
Lucas Pérez,/lucas-perez/profil/spieler/73185,33,CF,Spain,800000,200000,Elche CF,/fc-elche/startseite/verein/1531,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2021,600000,34.0,1.8,left,ESP-La Liga,Cádiz,ESP,"FW,MF",32.0,1988.0,15,1060.0,71.0,31.0,11.8,11,86.0,5.0,4,28.0,1,1.2,12.0,10.0,2.0,0.17,0.86,16.3,12.6,3.7,0.31,0.79,2022
Lucas Pérez,/lucas-perez/profil/spieler/73185,33,CF,Spain,800000,200000,Elche CF,/fc-elche/startseite/verein/1531,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2021,600000,34.0,1.8,left,ESP-La Liga,Elche,ESP,FW,32.0,1988.0,18,1266.0,70.0,37.0,14.1,16,75.0,3.0,2,30.0,0,1.11,17.0,21.0,-4.0,-0.28,0.05,12.7,23.2,-10.5,-0.75,-0.12,2022
Matthew Hoppe,/matthew-hoppe/profil/spieler/678194,20,CF,United States,1000000,3500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,RCD Mallorca,/rcd-mallorca/startseite/verein/237,in,2021,-2500000,22.0,1.91,right,ESP-La Liga,Mallorca,USA,"FW,MF",20.0,2001.0,5,131.0,26.0,3.8,1.5,1,58.0,0.0,4,18.0,20,0.2,1.0,5.0,-4.0,-2.75,-2.12,1.2,2.5,-1.3,-0.91,-0.65,2022
Dominik Greif,/dominik-greif/profil/spieler/316884,24,GK,Slovakia,1500000,2500000,Slovan Bratislava,/slovan-bratislava/startseite/verein/540,RCD Mallorca,/rcd-mallorca/startseite/verein/237,in,2021,-1000000,26.0,1.97,right,ESP-La Liga,Mallorca,SVK,GK,24.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,13,0.0,2.0,3.0,-1.0,-1.0,-0.3,2.6,0.9,1.6,1.65,1.97,2022
Ante Budimir,/ante-budimir/profil/spieler/46413,29,CF,Croatia,6000000,8000000,RCD Mallorca,/rcd-mallorca/startseite/verein/237,CA Osasuna,/ca-osasuna/startseite/verein/331,out,2021,-2000000,31.0,1.9,left,ESP-La Liga,Osasuna,CRO,FW,30.0,1991.0,28,1738.0,62.0,50.8,19.3,20,79.0,9.0,8,20.0,2,1.07,18.0,24.0,-6.0,-0.31,0.12,19.4,23.9,-4.5,-0.23,0.04,2022
Pathé Ciss,/pathe-ciss/profil/spieler/525578,27,CM,Senegal,3000000,1000000,CF Fuenlabrada,/fc-fuenlabrada/startseite/verein/16486,Rayo Vallecano,/rayo-vallecano/startseite/verein/367,in,2021,2000000,29.0,1.86,right,ESP-La Liga,Rayo Vallecano,SEN,MF,27.0,1994.0,31,1097.0,35.0,32.1,12.2,11,64.0,1.0,20,20.0,4,1.23,12.0,15.0,-3.0,-0.25,0.06,14.7,16.1,-1.4,-0.11,0.05,2022
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,22,DM,France,85000000,80000000,AS Monaco,/as-monaco/startseite/verein/162,Real Madrid,/real-madrid/startseite/verein/418,in,2022,5000000,23.0,1.88,right,ESP-La Liga,Real Madrid,FRA,MF,22.0,2000.0,33,2119.0,64.0,62.0,23.5,24,80.0,14.0,9,21.0,1,2.03,51.0,27.0,24.0,1.02,-0.02,46.3,25.3,21.0,0.89,-0.19,2023
Casemiro,/casemiro/profil/spieler/16306,30,DM,Brazil,40000000,70650000,Real Madrid,/real-madrid/startseite/verein/418,Manchester United,/manchester-united/startseite/verein/985,out,2022,-30650000,31.0,1.85,right,ENG-Premier League,Manchester Utd,BRA,MF,30.0,1992.0,28,2124.0,76.0,62.1,23.6,24,85.0,18.0,4,22.0,0,2.11,37.0,21.0,16.0,0.68,0.75,45.6,26.0,19.7,0.83,1.0,2023
Casemiro,/casemiro/profil/spieler/16306,30,DM,Brazil,40000000,70650000,Real Madrid,/real-madrid/startseite/verein/418,Manchester United,/manchester-united/startseite/verein/985,out,2022,-30650000,31.0,1.85,right,ESP-La Liga,Real Madrid,BRA,MF,30.0,1992.0,1,8.0,8.0,0.2,0.1,0,,0.0,1,8.0,0,3.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.3,-0.3,-3.45,-4.42,2023
Raphinha,/raphinha/profil/spieler/411295,25,RW,Brazil,60000000,58000000,Leeds United,/leeds-united/startseite/verein/399,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2022,2000000,26.0,1.76,left,ESP-La Liga,Barcelona,BRA,FW,25.0,1996.0,36,2072.0,58.0,60.6,23.0,25,72.0,2.0,11,24.0,1,2.28,34.0,9.0,25.0,1.09,-0.58,44.9,18.1,26.8,1.16,0.13,2023
Robert Lewandowski,/robert-lewandowski/profil/spieler/38253,33,CF,Poland,30000000,45000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2022,-15000000,34.0,1.85,right,ESP-La Liga,Barcelona,POL,FW,33.0,1988.0,34,2847.0,84.0,83.2,31.6,33,85.0,27.0,1,34.0,0,2.24,62.0,20.0,42.0,1.33,0.07,66.5,26.1,40.3,1.28,0.96,2023
Pablo Torre,/pablo-torre/profil/spieler/720038,19,CM,Spain,3000000,5000000,Racing Santander,/racing-santander/startseite/verein/630,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2022,-2000000,20.0,1.73,right,ESP-La Liga,Barcelona,ESP,"FW,MF",19.0,2003.0,8,144.0,18.0,4.2,1.6,1,62.0,0.0,7,12.0,23,0.88,3.0,2.0,1.0,0.62,-0.72,3.3,2.7,0.6,0.38,-0.77,2023
Philippe Coutinho,/philippe-coutinho/profil/spieler/80444,30,LW,Brazil,10000000,20000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Aston Villa,/aston-villa/startseite/verein/405,out,2022,-10000000,31.0,1.72,right,ENG-Premier League,Aston Villa,BRA,"MF,FW",30.0,1992.0,20,788.0,39.0,23.0,8.8,7,72.0,1.0,13,22.0,2,1.1,9.0,9.0,0.0,0.0,-0.17,9.3,8.3,0.9,0.1,0.21,2023
