playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,30,DM,France,1500000,2230000,Everton FC,/fc-everton/startseite/verein/29,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,-730000,33.0,1.86,right,ENG-Premier League,Everton,Morgan Schneiderlin,FRA,MF,29,1989,15,12,1001,11.1,0,0,0,0,0,0,6,1,0.2,0.2,0.1,0.4,4,62,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,2020.0
Kenny Tete,/kenny-tete/profil/spieler/206746,24,RB,Netherlands,15000000,3200000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Fulham FC,/fc-fulham/startseite/verein/931,out,2020,11800000,27.0,1.8,right,FRA-Ligue 1,Lyon,Kenny Tete,NED,DF,23,1995,18,9,1072,11.9,0,1,1,0,0,0,1,0,0.7,0.7,1.5,2.2,38,67,88,0.00,0.08,0.08,0.00,0.08,0.06,0.13,0.19,0.06,0.19,2020.0
Rodrigo,/rodrigo/profil/spieler/131505,29,CF,Spain,6000000,30000000,Valencia CF,/fc-valencia/startseite/verein/1049,Leeds United,/leeds-united/startseite/verein/399,out,2020,-24000000,32.0,1.82,left,ESP-La Liga,Valencia,Rodrigo,ESP,FW,28,1991,27,23,1880,20.9,4,7,11,4,0,0,2,1,6.7,6.7,5.7,12.4,60,77,143,0.19,0.34,0.53,0.19,0.53,0.32,0.27,0.60,0.32,0.60,2020.0
Jean-Kévin Augustin,/jean-kevin-augustin/profil/spieler/264956,23,CF,France,1300000,21000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Leeds United,/leeds-united/startseite/verein/399,out,2020,-19700000,26.0,1.79,right,FRA-Ligue 1,Monaco,Jean-Kévin Augustin,FRA,FW,22,1997,10,2,266,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,6,0,17,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,2020.0
Diego Llorente,/diego-llorente/profil/spieler/246291,27,CB,Spain,12000000,20000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Leeds United,/leeds-united/startseite/verein/399,out,2020,-8000000,29.0,1.86,right,ESP-La Liga,Real Sociedad,Diego Llorente,ESP,DF,25,1993,29,27,2327,25.9,1,1,2,1,0,0,7,1,1.1,1.1,0.2,1.3,30,90,3,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,2020.0
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,out,2020,41400000,26.0,1.76,left,FRA-Ligue 1,Rennes,Raphinha,BRA,"MF,FW",22,1996,22,20,1690,18.8,5,3,8,4,1,1,4,0,5.2,4.1,5.4,9.6,64,69,155,0.27,0.16,0.43,0.21,0.37,0.28,0.29,0.57,0.22,0.51,2020.0
Robin Koch,/robin-koch/profil/spieler/328784,24,CB,Germany,18000000,13000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Leeds United,/leeds-united/startseite/verein/399,out,2020,5000000,26.0,1.91,right,GER-Bundesliga,Freiburg,Robin Koch,GER,"DF,MF",23,1996,32,31,2705,30.1,1,0,1,1,0,0,3,0,4.0,4.0,1.1,5.1,16,103,11,0.03,0.00,0.03,0.03,0.03,0.13,0.04,0.17,0.13,0.17,2020.0
Wesley Fofana,/wesley-fofana/profil/spieler/475411,19,CB,France,55000000,35000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Leicester City,/leicester-city/startseite/verein/1003,out,2020,20000000,22.0,1.86,right,FRA-Ligue 1,Saint-Étienne,Wesley Fofana,FRA,DF,18,2000,14,13,1215,13.5,1,0,1,1,0,0,4,0,0.9,0.9,0.1,1.0,30,33,4,0.07,0.00,0.07,0.07,0.07,0.07,0.00,0.07,0.07,0.07,2020.0
Timothy Castagne,/timothy-castagne/profil/spieler/262226,24,RB,Belgium,25000000,20900000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Leicester City,/leicester-city/startseite/verein/1003,out,2020,4100000,27.0,1.85,right,ITA-Serie A,Atalanta,Timothy Castagne,BEL,DF,23,1995,27,19,1769,19.7,1,2,3,1,0,0,4,0,2.0,2.0,2.2,4.2,41,68,154,0.05,0.10,0.15,0.05,0.15,0.10,0.11,0.21,0.10,0.21,2020.0
Demarai Gray,/demarai-gray/profil/spieler/292417,24,LW,Jamaica,20000000,2000000,Leicester City,/leicester-city/startseite/verein/1003,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2020,18000000,26.0,1.83,right,ENG-Premier League,Leicester City,Demarai Gray,JAM,"MF,FW",23,1996,21,3,622,6.9,2,3,5,2,0,1,1,0,2.8,2.0,2.1,4.0,40,21,78,0.29,0.43,0.72,0.29,0.72,0.40,0.30,0.70,0.28,0.59,2020.0
Fousseni Diabaté,/fousseni-diabate/profil/spieler/364861,24,RW,Mali,5000000,1570000,Leicester City,/leicester-city/startseite/verein/1003,Trabzonspor,/trabzonspor/startseite/verein/449,in,2020,3430000,27.0,1.75,left,FRA-Ligue 1,Amiens,Fousseni Diabaté,MLI,"FW,MF",23,1995,20,15,1190,13.2,1,3,4,1,0,0,3,0,0.6,0.6,1.6,2.2,47,27,111,0.08,0.23,0.30,0.08,0.30,0.05,0.12,0.17,0.05,0.17,2020.0
Diogo Jota,/diogo-jota/profil/spieler/340950,23,LW,Portugal,50000000,44700000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2020,5300000,26.0,1.78,right,ENG-Premier League,Wolves,Diogo Jota,POR,FW,22,1996,34,27,2284,25.4,7,1,8,7,0,0,4,0,11.5,11.5,2.7,14.2,131,68,200,0.28,0.04,0.32,0.28,0.32,0.45,0.11,0.56,0.45,0.56,2020.0
Ben Davies,/ben-davies/profil/spieler/257097,25,CB,England,3500000,1850000,Preston North End,/preston-north-end/startseite/verein/466,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2020,1650000,27.0,1.85,left,ENG-Premier League,Tottenham,Ben Davies,WAL,DF,26,1993,18,16,1431,15.9,0,0,0,0,0,0,6,0,0.2,0.2,0.9,1.1,32,53,54,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07,2020.0
Dejan Lovren,/dejan-lovren/profil/spieler/37838,31,CB,Croatia,3000000,12000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Zenit Leningrad,/zenit-st-petersburg/startseite/verein/964,in,2020,-9000000,33.0,1.88,right,ENG-Premier League,Liverpool,Dejan Lovren,CRO,DF,30,1989,10,9,777,8.6,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,8,46,3,0.00,0.12,0.12,0.00,0.12,0.05,0.04,0.08,0.05,0.08,2020.0
Nathan Aké,/nathan-ake/profil/spieler/177476,25,CB,Netherlands,42000000,45300000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Manchester City,/manchester-city/startseite/verein/281,out,2020,-3300000,28.0,1.8,left,ENG-Premier League,Bournemouth,Nathan Aké,NED,DF,24,1995,29,29,2503,27.8,2,2,4,2,0,0,2,0,3.0,3.0,2.2,5.1,12,81,7,0.07,0.07,0.14,0.07,0.14,0.11,0.08,0.18,0.11,0.18,2020.0
Leroy Sané,/leroy-sane/profil/spieler/192565,24,RW,Germany,65000000,49000000,Manchester City,/manchester-city/startseite/verein/281,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2020,16000000,27.0,1.83,left,ENG-Premier League,Manchester City,Leroy Sané,GER,FW,23,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,4,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86,2020.0
Nicolás Otamendi,/nicolas-otamendi/profil/spieler/54781,32,CB,Argentina,2000000,15000000,Manchester City,/manchester-city/startseite/verein/281,SL Benfica,/benfica-lissabon/startseite/verein/294,in,2020,-13000000,35.0,1.83,right,ENG-Premier League,Manchester City,Nicolás Otamendi,ARG,DF,31,1988,24,18,1715,19.1,2,0,2,2,0,0,3,0,1.9,1.9,0.2,2.1,14,78,4,0.10,0.00,0.10,0.10,0.10,0.10,0.01,0.11,0.10,0.11,2020.0
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,out,2020,-3300000,20.0,1.73,left,ITA-Serie A,Atalanta,Amad Diallo,CIV,FW,17,2002,3,0,27,0.3,1,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,3,3,9,3.33,0.00,3.33,3.33,3.33,0.11,0.18,0.29,0.11,0.29,2020.0
Chris Smalling,/chris-smalling/profil/spieler/103427,30,CB,England,8000000,15000000,Manchester United,/manchester-united/startseite/verein/985,AS Roma,/as-rom/startseite/verein/12,in,2020,-7000000,33.0,1.94,right,ITA-Serie A,Roma,Chris Smalling,ENG,DF,29,1989,30,29,2566,28.5,3,2,5,3,0,0,3,0,1.9,1.7,0.7,2.5,13,79,12,0.11,0.07,0.18,0.11,0.18,0.07,0.03,0.09,0.06,0.09,2020.0
Timothy Fosu-Mensah,/timothy-fosu-mensah/profil/spieler/315131,23,RB,Netherlands,2000000,1700000,Manchester United,/manchester-united/startseite/verein/985,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2020,300000,25.0,1.85,right,ENG-Premier League,Manchester Utd,Timothy Fosu-Mensah,NED,DF,21,1998,3,2,136,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,4,11,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.11,0.05,0.11,2020.0
Callum Wilson,/callum-wilson/profil/spieler/123682,28,CF,England,16000000,22250000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Newcastle United,/newcastle-united/startseite/verein/762,out,2020,-6250000,31.0,1.8,right,ENG-Premier League,Bournemouth,Callum Wilson,ENG,FW,27,1992,35,32,2908,32.3,8,1,9,8,0,0,10,0,9.9,9.9,2.8,12.8,45,52,197,0.25,0.03,0.28,0.25,0.28,0.31,0.09,0.39,0.31,0.39,2020.0
Jamal Lewis,/jamal-lewis/profil/spieler/346018,22,LB,Northern Ireland,6000000,16500000,Norwich City,/norwich-city/startseite/verein/1123,Newcastle United,/newcastle-united/startseite/verein/762,out,2020,-10500000,25.0,1.78,left,ENG-Premier League,Norwich City,Jamal Lewis,NIR,DF,21,1998,28,25,2304,25.6,1,0,1,1,0,0,4,0,0.4,0.4,1.0,1.4,100,74,106,0.04,0.00,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05,2020.0
Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568,22,GK,England,40000000,20500000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Sheffield United,/sheffield-united/startseite/verein/350,out,2020,19500000,25.0,1.9,right,ENG-Premier League,Bournemouth,Aaron Ramsdale,ENG,GK,21,1998,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02,2020.0
Oliver Burke,/oliver-burke/profil/spieler/341317,23,CF,Scotland,2500000,6500000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,Sheffield United,/sheffield-united/startseite/verein/350,out,2020,-4000000,26.0,1.88,right,ESP-La Liga,Alavés,Oliver Burke,SCO,"MF,FW",22,1997,31,14,1429,15.9,1,2,3,1,0,0,2,0,2.9,2.9,1.6,4.5,49,16,92,0.06,0.13,0.19,0.06,0.19,0.18,0.10,0.28,0.18,0.28,2020.0
Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051,23,RB,England,25000000,13300000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,11700000,26.0,1.73,right,ENG-Premier League,Southampton,Kyle Walker-Peters,ENG,DF,22,1997,10,7,703,7.8,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,26,18,25,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10,2020.0
Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051,23,RB,England,25000000,13300000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,11700000,26.0,1.73,right,ENG-Premier League,Tottenham,Kyle Walker-Peters,ENG,DF,22,1997,3,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,15,20,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,2020.0
Mohammed Salisu,/mohammed-salisu/profil/spieler/563963,21,CB,Ghana,18000000,12000000,Real Valladolid CF,/real-valladolid/startseite/verein/366,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,6000000,24.0,1.88,left,ESP-La Liga,Valladolid,Mohammed Salisu,GHA,DF,20,1999,31,30,2725,30.3,1,1,2,1,0,0,4,0,1.4,1.4,0.5,1.9,2,62,2,0.03,0.03,0.07,0.03,0.07,0.05,0.02,0.06,0.05,0.06,2020.0
Ibrahima Diallo,/ibrahima-diallo/profil/spieler/413032,21,DM,France,7000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2020,-5000000,24.0,1.79,right,FRA-Ligue 1,Brest,Ibrahima Diallo,FRA,MF,20,1999,19,18,1561,17.3,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,24,69,18,0.00,0.06,0.06,0.00,0.06,0.01,0.04,0.05,0.01,0.05,2020.0
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,24,CM,Argentina,14000000,32000000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2020,-18000000,27.0,1.77,left,ENG-Premier League,Tottenham,Giovani Lo Celso,ARG,"MF,FW",23,1996,28,15,1492,16.6,0,2,2,0,0,0,6,0,1.3,1.3,1.6,2.9,62,112,50,0.00,0.12,0.12,0.00,0.12,0.08,0.10,0.18,0.08,0.18,2020.0
Sergio Reguilón,/sergio-reguilon/profil/spieler/282429,23,LB,Spain,10000000,30000000,Real Madrid,/real-madrid/startseite/verein/418,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2020,-20000000,26.0,1.78,left,ESP-La Liga,Sevilla,Sergio Reguilón,ESP,DF,22,1996,31,29,2509,27.9,2,4,6,2,0,0,8,0,2.3,2.3,4.0,6.3,121,128,237,0.07,0.14,0.22,0.07,0.22,0.08,0.14,0.23,0.08,0.23,2020.0
Matt Doherty,/matt-doherty/profil/spieler/171679,28,RB,Ireland,5000000,16800000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2020,-11800000,31.0,1.85,right,ENG-Premier League,Wolves,Matt Doherty,IRL,"MF,DF",27,1992,36,32,2839,31.5,4,3,7,4,0,0,1,0,6.9,6.9,2.2,9.1,75,158,155,0.13,0.10,0.22,0.13,0.22,0.22,0.07,0.29,0.22,0.29,2020.0
Robert Snodgrass,/robert-snodgrass/profil/spieler/22614,33,RW,Scotland,600000,110000,West Ham United,/west-ham-united/startseite/verein/379,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2020,490000,35.0,1.82,left,ENG-Premier League,West Ham,Robert Snodgrass,SCO,"MF,FW",31,1987,24,17,1509,16.8,5,5,10,5,0,0,4,0,2.5,2.5,3.2,5.7,44,57,117,0.30,0.30,0.60,0.30,0.60,0.15,0.19,0.34,0.15,0.34,2020.0
Sébastien Haller,/sebastien-haller/profil/spieler/181375,26,CF,Cote d'Ivoire,30000000,22500000,West Ham United,/west-ham-united/startseite/verein/379,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,in,2020,7500000,29.0,1.91,right,ENG-Premier League,West Ham,Sébastien Haller,CIV,FW,25,1994,32,24,2266,25.2,7,1,8,7,0,0,1,0,8.0,8.0,2.5,10.5,17,59,140,0.28,0.04,0.32,0.28,0.32,0.32,0.10,0.42,0.32,0.42,2020.0
Albian Ajeti,/albian-ajeti/profil/spieler/195906,23,CF,Switzerland,1700000,5500000,West Ham United,/west-ham-united/startseite/verein/379,Celtic FC,/celtic-glasgow/startseite/verein/371,in,2020,-3800000,26.0,1.83,right,ENG-Premier League,West Ham,Albian Ajeti,SUI,FW,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,10,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,2020.0
Nélson Semedo,/nelson-semedo/profil/spieler/231572,26,RB,Portugal,15000000,32000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2020,-17000000,29.0,1.77,right,ESP-La Liga,Barcelona,Nélson Semedo,POR,DF,25,1993,32,24,2097,23.3,1,2,3,1,0,0,2,0,0.6,0.6,2.1,2.6,71,99,154,0.04,0.09,0.13,0.04,0.13,0.02,0.09,0.11,0.02,0.11,2020.0
Ben White,/ben-white/profil/spieler/335721,23,RB,England,55000000,58500000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,-3500000,25.0,1.86,right,ENG-Premier League,Brighton,Ben White,ENG,"DF,MF",22,1997,36,36,3191,35.5,0,0,0,0,0,0,5,1,0.5,0.5,0.9,1.4,50,149,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,2021.0
Martin Ødegaard,/martin-odegaard/profil/spieler/316264,22,AM,Norway,90000000,35000000,Real Madrid,/real-madrid/startseite/verein/418,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,55000000,24.0,1.78,left,ENG-Premier League,Arsenal,Martin Ødegaard,NOR,MF,21,1998,14,9,866,9.6,1,2,3,1,0,0,0,0,0.7,0.7,2.0,2.7,16,65,49,0.10,0.21,0.31,0.10,0.31,0.08,0.21,0.29,0.08,0.29,2021.0
Martin Ødegaard,/martin-odegaard/profil/spieler/316264,22,AM,Norway,90000000,35000000,Real Madrid,/real-madrid/startseite/verein/418,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,55000000,24.0,1.78,left,ESP-La Liga,Real Madrid,Martin Ødegaard,NOR,MF,21,1998,7,3,234,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,7,20,18,0.00,0.00,0.00,0.00,0.00,0.07,0.16,0.23,0.07,0.23,2021.0
Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568,23,GK,England,40000000,28000000,Sheffield United,/sheffield-united/startseite/verein/350,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,12000000,25.0,1.9,right,ENG-Premier League,Sheffield Utd,Aaron Ramsdale,ENG,GK,22,1998,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2021.0
Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560,22,RB,Japan,25000000,18600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,6400000,24.0,1.88,right,ITA-Serie A,Bologna,Takehiro Tomiyasu,JPN,DF,21,1998,31,31,2715,30.2,2,0,2,2,0,0,4,0,2.1,2.1,0.4,2.5,56,150,44,0.07,0.00,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08,2021.0
Joe Willock,/joe-willock/profil/spieler/340329,21,CM,England,38000000,29400000,Arsenal FC,/fc-arsenal/startseite/verein/11,Newcastle United,/newcastle-united/startseite/verein/762,in,2021,8600000,23.0,1.86,right,ENG-Premier League,Arsenal,Joe Willock,ENG,MF,20,1999,7,2,238,2.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,8,11,13,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,2021.0
Joe Willock,/joe-willock/profil/spieler/340329,21,CM,England,38000000,29400000,Arsenal FC,/fc-arsenal/startseite/verein/11,Newcastle United,/newcastle-united/startseite/verein/762,in,2021,8600000,23.0,1.86,right,ENG-Premier League,Newcastle Utd,Joe Willock,ENG,MF,20,1999,14,11,978,10.9,8,0,8,8,0,1,0,0,3.9,3.0,0.5,3.5,23,29,34,0.74,0.00,0.74,0.74,0.74,0.36,0.05,0.41,0.28,0.33,2021.0
Leon Bailey,/leon-bailey/profil/spieler/387626,23,LW,Jamaica,28000000,32000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Aston Villa,/aston-villa/startseite/verein/405,out,2021,-4000000,25.0,1.78,left,GER-Bundesliga,Leverkusen,Leon Bailey,JAM,"FW,MF",22,1997,30,25,2141,23.8,9,8,17,9,0,0,6,0,6.2,6.2,6.0,12.2,112,63,254,0.38,0.34,0.71,0.38,0.71,0.26,0.25,0.51,0.26,0.51,2021.0
Lucas Digne,/lucas-digne/profil/spieler/126664,28,LB,France,15000000,30000000,Everton FC,/fc-everton/startseite/verein/29,Aston Villa,/aston-villa/startseite/verein/405,out,2021,-15000000,29.0,1.78,left,ENG-Premier League,Everton,Lucas Digne,FRA,"DF,MF",27,1993,30,30,2681,29.8,0,7,7,0,0,0,2,1,0.5,0.5,5.2,5.7,59,98,197,0.00,0.23,0.23,0.00,0.23,0.02,0.17,0.19,0.02,0.19,2021.0
Danny Ings,/danny-ings/profil/spieler/134294,29,CF,England,12000000,29400000,Southampton FC,/fc-southampton/startseite/verein/180,Aston Villa,/aston-villa/startseite/verein/405,out,2021,-17400000,30.0,1.77,right,ENG-Premier League,Southampton,Danny Ings,ENG,FW,28,1992,29,26,2173,24.1,12,4,16,10,2,2,1,0,8.5,6.9,2.1,9.1,37,52,134,0.50,0.17,0.66,0.41,0.58,0.35,0.09,0.44,0.29,0.38,2021.0
Jack Grealish,/jack-grealish/profil/spieler/203460,25,LW,England,75000000,117500000,Aston Villa,/aston-villa/startseite/verein/405,Manchester City,/manchester-city/startseite/verein/281,in,2021,-42500000,27.0,1.8,right,ENG-Premier League,Aston Villa,Jack Grealish,ENG,"FW,MF",24,1995,26,24,2185,24.3,6,10,16,6,0,0,6,0,4.6,4.6,7.4,12.0,172,189,212,0.25,0.41,0.66,0.25,0.66,0.19,0.30,0.50,0.19,0.50,2021.0
Yoane Wissa,/yoane-wissa/profil/spieler/388165,24,LW,DR Congo,18000000,10000000,FC Lorient,/fc-lorient/startseite/verein/1158,Brentford FC,/fc-brentford/startseite/verein/1148,out,2021,8000000,26.0,1.76,right,FRA-Ligue 1,Lorient,Yoane Wissa,COD,"MF,FW",23,1996,38,30,2674,29.7,10,4,14,6,4,5,2,0,12.1,8.8,3.5,12.3,81,63,184,0.34,0.13,0.47,0.20,0.34,0.41,0.12,0.53,0.30,0.41,2021.0
Marc Cucurella,/marc-cucurella/profil/spieler/284857,23,LB,Spain,35000000,18000000,Getafe CF,/fc-getafe/startseite/verein/3709,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,out,2021,17000000,24.0,1.73,left,ESP-La Liga,Getafe,Marc Cucurella,ESP,MF,22,1998,37,37,3244,36.0,3,2,5,3,0,0,8,0,1.9,1.8,3.6,5.4,77,103,219,0.08,0.06,0.14,0.08,0.14,0.05,0.10,0.15,0.05,0.15,2021.0
Dan Burn,/dan-burn/profil/spieler/134270,29,LB,England,10000000,15000000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Newcastle United,/newcastle-united/startseite/verein/762,in,2021,-5000000,31.0,2.01,left,ENG-Premier League,Brighton,Dan Burn,ENG,DF,28,1992,27,23,2061,22.9,1,0,1,1,0,0,5,0,1.5,1.5,0.8,2.3,34,87,73,0.04,0.00,0.04,0.04,0.04,0.07,0.04,0.10,0.07,0.10,2021.0
Percy Tau,/percy-tau/profil/spieler/312239,27,RW,South Africa,1500000,1800000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,El Ahly Cairo,/el-ahly-kairo/startseite/verein/7,in,2021,-300000,29.0,1.75,left,ENG-Premier League,Brighton,Percy Tau,RSA,FW,26,1994,3,1,103,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,4,1,11,0.00,0.87,0.87,0.00,0.87,0.00,0.36,0.36,0.00,0.36,2021.0
Alireza Jahanbakhsh,/alireza-jahanbakhsh/profil/spieler/213268,27,RW,Iran,4000000,1000000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,in,2021,3000000,29.0,1.81,right,ENG-Premier League,Brighton,Alireza Jahanbakhsh,IRN,"FW,MF",26,1993,21,6,528,5.9,0,1,1,0,0,0,3,0,1.5,1.5,3.0,4.5,18,28,53,0.00,0.17,0.17,0.00,0.17,0.26,0.51,0.77,0.26,0.77,2021.0
Wout Weghorst,/wout-weghorst/profil/spieler/228645,29,CF,Netherlands,12000000,17500000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,Burnley FC,/fc-burnley/startseite/verein/1132,out,2021,-5500000,30.0,1.97,right,GER-Bundesliga,Wolfsburg,Wout Weghorst,NED,FW,27,1992,34,33,2941,32.7,20,8,28,18,2,3,3,0,17.0,14.8,5.2,20.0,22,59,184,0.61,0.24,0.86,0.55,0.80,0.52,0.16,0.68,0.45,0.61,2021.0
Maxwel Cornet,/maxwel-cornet/profil/spieler/234781,24,LW,Cote d'Ivoire,12000000,15000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Burnley FC,/fc-burnley/startseite/verein/1132,out,2021,-3000000,26.0,1.79,left,FRA-Ligue 1,Lyon,Maxwel Cornet,CIV,"DF,FW",23,1996,36,29,2446,27.2,2,5,7,2,0,0,5,0,2.1,2.1,3.5,5.6,73,128,196,0.07,0.18,0.26,0.07,0.26,0.08,0.13,0.21,0.08,0.21,2021.0
Chris Wood,/chris-wood/profil/spieler/108725,30,CF,New Zealand,8000000,30000000,Burnley FC,/fc-burnley/startseite/verein/1132,Newcastle United,/newcastle-united/startseite/verein/762,in,2021,-22000000,31.0,1.91,right,ENG-Premier League,Burnley,Chris Wood,NZL,FW,28,1991,33,32,2741,30.5,12,3,15,10,2,2,0,0,13.0,11.4,1.9,13.4,17,20,217,0.39,0.10,0.49,0.33,0.43,0.43,0.06,0.49,0.38,0.44,2021.0
