playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation
Dominic Calvert-Lewin,/dominic-calvert-lewin/profil/spieler/306024,19,CF,England,25000000,1800000,Sheffield United,/sheffield-united/startseite/verein/350,Everton FC,/fc-everton/startseite/verein/29,out,2016,23200000
Maarten Stekelenburg,/maarten-stekelenburg/profil/spieler/4311,33,GK,Netherlands,75000,1000000,Fulham FC,/fc-fulham/startseite/verein/931,Everton FC,/fc-everton/startseite/verein/29,out,2016,-925000
Bryan Oviedo,/bryan-oviedo/profil/spieler/124983,26,LB,Costa Rica,200000,2000000,Everton FC,/fc-everton/startseite/verein/29,Sunderland AFC,/afc-sunderland/startseite/verein/289,in,2016,-1800000
Borja Bastón,/borja-baston/profil/spieler/85324,23,CF,Spain,3500000,18000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-14500000
Jordan Ayew,/jordan-ayew/profil/spieler/108354,25,CF,Ghana,5000000,5800000,Aston Villa,/aston-villa/startseite/verein/405,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-800000
Leroy Fer,/leroy-fer/profil/spieler/63342,26,DM,Netherlands,400000,5600000,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-5200000
Martin Olsson,/martin-olsson/profil/spieler/38073,28,LB,Sweden,300000,4600000,Norwich City,/norwich-city/startseite/verein/1123,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-4300000
Luciano Narsingh,/luciano-narsingh/profil/spieler/72462,26,AM,Netherlands,250000,4600000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-4350000
Mike van der Hoorn,/mike-van-der-hoorn/profil/spieler/187105,23,CB,Netherlands,1500000,2500000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Swansea City,/swansea-city/startseite/verein/2288,out,2016,-1000000
Alberto Paloschi,/alberto-paloschi/profil/spieler/68306,26,CF,Italy,500000,6700000,Swansea City,/swansea-city/startseite/verein/2288,Atalanta BC,/atalanta-bergamo/startseite/verein/800,in,2016,-6200000
Isaac Success,/isaac-success/profil/spieler/295331,20,CF,Nigeria,4000000,15000000,Granada CF,/fc-granada/startseite/verein/16795,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-11000000
Roberto Pereyra,/roberto-pereyra/profil/spieler/112302,25,CM,Argentina,6000000,13500000,Juventus FC,/juventus-turin/startseite/verein/506,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-7500000
Sven Kums,/sven-kums/profil/spieler/42735,28,CM,Belgium,500000,9000000,KAA Gent,/kaa-gent/startseite/verein/157,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-8500000
Christian Kabasele,/christian-kabasele/profil/spieler/81512,25,CB,Belgium,1000000,6950000,KRC Genk,/krc-genk/startseite/verein/1184,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-5950000
Stefano Okaka,/stefano-okaka/profil/spieler/35249,27,CF,Italy,1300000,6000000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-4700000
Brice Dja Djedje,/brice-dja-djedje/profil/spieler/93690,25,DM,Cote d'Ivoire,175000,3600000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-3425000
Mauro Zárate,/mauro-zarate/profil/spieler/26456,29,CF,Argentina,250000,2750000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Watford FC,/fc-watford/startseite/verein/1010,out,2016,-2500000
Odion Ighalo,/odion-ighalo/profil/spieler/62121,27,CF,Nigeria,1800000,23300000,Watford FC,/fc-watford/startseite/verein/1010,Changchun Yatai,/changchun-yatai/startseite/verein/4768,in,2016,-21500000
Matej Vydra,/matej-vydra/profil/spieler/101500,24,CF,Czech Republic,1500000,9400000,Watford FC,/fc-watford/startseite/verein/1010,Derby County,/derby-county/startseite/verein/22,in,2016,-7900000
Miguel Layún,/miguel-layun/profil/spieler/58576,28,RB,Mexico,1200000,6000000,Watford FC,/fc-watford/startseite/verein/1010,FC Porto,/fc-porto/startseite/verein/720,in,2016,-4800000
Adlène Guédioura,/adlene-guedioura/profil/spieler/74768,31,CM,Algeria,100000,5200000,Watford FC,/fc-watford/startseite/verein/1010,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,in,2016,-5100000
Allan Nyom,/allan-nyom/profil/spieler/111508,28,RB,Cameroon,1000000,4700000,Watford FC,/fc-watford/startseite/verein/1010,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,in,2016,-3700000
Jake Livermore,/jake-livermore/profil/spieler/61832,27,DM,England,500000,11500000,Hull City,/hull-city/startseite/verein/3008,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2016,-11000000
Matt Phillips,/matt-phillips/profil/spieler/77274,25,RW,Scotland,800000,6500000,Queens Park Rangers,/queens-park-rangers/startseite/verein/1039,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2016,-5700000
James Chester,/james-chester/profil/spieler/73482,27,CB,Wales,100000,9300000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,Aston Villa,/aston-villa/startseite/verein/405,in,2016,-9200000
Cristian Gamboa,/cristian-gamboa/profil/spieler/121686,26,RB,Costa Rica,600000,1200000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,Celtic FC,/celtic-glasgow/startseite/verein/371,in,2016,-600000
Andros Townsend,/andros-townsend/profil/spieler/61842,24,RW,England,1500000,15600000,Newcastle United,/newcastle-united/startseite/verein/762,Crystal Palace,/crystal-palace/startseite/verein/873,out,2016,-14100000
Luka Milivojevic,/luka-milivojevic/profil/spieler/74300,25,DM,Serbia,2000000,15100000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,Crystal Palace,/crystal-palace/startseite/verein/873,out,2016,-13100000
Patrick van Aanholt,/patrick-van-aanholt/profil/spieler/52119,26,LB,Netherlands,3000000,10500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Crystal Palace,/crystal-palace/startseite/verein/873,out,2016,-7500000
Dwight Gayle,/dwight-gayle/profil/spieler/196522,26,CF,England,600000,12000000,Crystal Palace,/crystal-palace/startseite/verein/873,Newcastle United,/newcastle-united/startseite/verein/762,in,2016,-11400000
Lewis Cook,/lewis-cook/profil/spieler/249089,19,CM,England,10000000,7000000,Leeds United,/leeds-united/startseite/verein/399,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2016,3000000
Lys Mousset,/lys-mousset/profil/spieler/291422,20,CF,France,1000000,6500000,Le Havre AC,/ac-le-havre/startseite/verein/738,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2016,-5500000
Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568,18,GK,England,40000000,940000,Sheffield United,/sheffield-united/startseite/verein/350,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2016,39060000
Matt Ritchie,/matt-ritchie/profil/spieler/92469,26,RM,Scotland,1000000,12000000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Newcastle United,/newcastle-united/startseite/verein/762,in,2016,-11000000
Shaun MacDonald,/shaun-macdonald/profil/spieler/10375,28,CM,Wales,75000,290000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,Wigan Athletic,/wigan-athletic/startseite/verein/1071,in,2016,-215000
Didier Ndong,/didier-ndong/profil/spieler/210081,22,CM,Gabon,1200000,20000000,FC Lorient,/fc-lorient/startseite/verein/1158,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2016,-18800000
Donald Love,/donald-love/profil/spieler/179451,21,RB,Scotland,250000,1150000,Manchester United U23,/manchester-united-u23/startseite/verein/9251,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2016,-900000
Sebastián Coates,/sebastian-coates/profil/spieler/102427,26,CB,Uruguay,5000000,4720000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Sporting CP,/sporting-lissabon/startseite/verein/336,in,2016,280000
Liam Bridcutt,/liam-bridcutt/profil/spieler/40612,27,DM,Scotland,200000,1150000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Leeds United,/leeds-united/startseite/verein/399,in,2016,-950000
Robbie Brady,/robbie-brady/profil/spieler/128229,25,LM,Ireland,600000,15100000,Norwich City,/norwich-city/startseite/verein/1123,Burnley FC,/fc-burnley/startseite/verein/1132,out,2016,-14500000
Jeff Hendrick,/jeff-hendrick/profil/spieler/148262,24,CM,Ireland,1500000,11800000,Derby County,/derby-county/startseite/verein/22,Burnley FC,/fc-burnley/startseite/verein/1132,out,2016,-10300000
Ashley Westwood,/ashley-westwood/profil/spieler/91317,26,DM,England,1000000,5800000,Aston Villa,/aston-villa/startseite/verein/405,Burnley FC,/fc-burnley/startseite/verein/1132,out,2016,-4800000
Jóhann Berg Gudmundsson,/johann-berg-gudmundsson/profil/spieler/89231,25,RW,Iceland,1200000,3000000,Charlton Athletic,/charlton-athletic/startseite/verein/358,Burnley FC,/fc-burnley/startseite/verein/1132,out,2016,-1800000
Nick Pope,/nick-pope/profil/spieler/192080,24,GK,England,20000000,1300000,Charlton Athletic,/charlton-athletic/startseite/verein/358,Burnley FC,/fc-burnley/startseite/verein/1132,out,2016,18700000
Lukas Jutkiewicz,/lukas-jutkiewicz/profil/spieler/33507,27,CF,England,450000,1200000,Burnley FC,/fc-burnley/startseite/verein/1132,Birmingham City,/birmingham-city/startseite/verein/337,in,2016,-750000
Marten de Roon,/marten-de-roon/profil/spieler/133179,25,DM,Netherlands,10000000,10500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,out,2016,-500000
Adama Traoré,/adama-traore/profil/spieler/204103,20,RW,Spain,10000000,8250000,Aston Villa,/aston-villa/startseite/verein/405,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,out,2016,1750000
Rudy Gestede,/rudy-gestede/profil/spieler/39908,28,CF,Benin,200000,7100000,Aston Villa,/aston-villa/startseite/verein/405,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,out,2016,-6900000
Viktor Fischer,/viktor-fischer/profil/spieler/95755,22,LW,Denmark,2000000,5000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,out,2016,-3000000
Fábio,/fabio/profil/spieler/61891,26,RB,Brazil,1200000,2300000,Cardiff City,/cardiff-city/startseite/verein/603,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,out,2016,-1100000
Adam Reach,/adam-reach/profil/spieler/163530,23,LM,England,1000000,5900000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Sheffield Wednesday,/sheffield-wednesday/startseite/verein/1035,in,2016,-4900000
Albert Adomah,/albert-adomah/profil/spieler/83430,28,RW,Ghana,250000,3500000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Aston Villa,/aston-villa/startseite/verein/405,in,2016,-3250000
Emilio Nsue,/emilio-nsue/profil/spieler/59558,27,RB,Equatorial Guinea,250000,1200000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Birmingham City,/birmingham-city/startseite/verein/337,in,2016,-950000
Kamil Grosicki,/kamil-grosicki/profil/spieler/37920,28,LW,Poland,600000,9000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Hull City,/hull-city/startseite/verein/3008,out,2016,-8400000
Markus Henriksen,/markus-henriksen/profil/spieler/122011,24,CB,Norway,1000000,5300000,AZ Alkmaar,/az-alkmaar/startseite/verein/1090,Hull City,/hull-city/startseite/verein/3008,out,2016,-4300000
David Marshall,/david-marshall/profil/spieler/9500,31,GK,Scotland,250000,4099999,Cardiff City,/cardiff-city/startseite/verein/603,Hull City,/hull-city/startseite/verein/3008,out,2016,-3849999
James Weir,/james-weir/profil/spieler/251058,21,CM,England,150000,200000,Manchester United U23,/manchester-united-u23/startseite/verein/9251,Hull City,/hull-city/startseite/verein/3008,out,2016,-50000
Mohamed Diamé,/mohamed-diame/profil/spieler/70950,29,CM,Senegal,125000,5400000,Hull City,/hull-city/startseite/verein/3008,Newcastle United,/newcastle-united/startseite/verein/762,in,2016,-5275000
Álvaro Morata,/alvaro-morata/profil/spieler/128223,24,CF,Spain,20000000,66000000,Real Madrid,/real-madrid/startseite/verein/418,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-46000000
Tiemoué Bakayoko,/tiemoue-bakayoko/profil/spieler/182618,22,DM,France,2500000,40000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-37500000
Danny Drinkwater,/danny-drinkwater/profil/spieler/73491,27,CM,England,400000,37900000,Leicester City,/leicester-city/startseite/verein/1003,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-37500000
Antonio Rüdiger,/antonio-rudiger/profil/spieler/86202,24,CB,Germany,32000000,35000000,AS Roma,/as-rom/startseite/verein/12,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-3000000
Davide Zappacosta,/davide-zappacosta/profil/spieler/173859,25,RB,Italy,7000000,25000000,Torino FC,/fc-turin/startseite/verein/416,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-18000000
Emerson,/emerson/profil/spieler/181778,23,LB,Italy,12000000,20000000,AS Roma,/as-rom/startseite/verein/12,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-8000000
Olivier Giroud,/olivier-giroud/profil/spieler/82442,31,CF,France,4000000,17000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-13000000
Ross Barkley,/ross-barkley/profil/spieler/131978,24,CM,England,9000000,16800000,Everton FC,/fc-everton/startseite/verein/29,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,-7800000
Ethan Ampadu,/ethan-ampadu/profil/spieler/392771,16,CB,Wales,9000000,2800000,Exeter City,/exeter-city/startseite/verein/6699,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2017,6200000
Diego Costa,/diego-costa/profil/spieler/44779,29,CF,Spain,2000000,60000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Atlético de Madrid,/atletico-madrid/startseite/verein/13,in,2017,-58000000
Nemanja Matic,/nemanja-matic/profil/spieler/74683,28,DM,Serbia,4000000,44700000,Chelsea FC,/fc-chelsea/startseite/verein/631,Manchester United,/manchester-united/startseite/verein/985,in,2017,-40700000
Nathan Aké,/nathan-ake/profil/spieler/177476,22,CB,Netherlands,42000000,22800000,Chelsea FC,/fc-chelsea/startseite/verein/631,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2017,19200000
Juan Cuadrado,/juan-cuadrado/profil/spieler/91970,29,RM,Colombia,4000000,20000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-16000000
Asmir Begovic,/asmir-begovic/profil/spieler/33873,30,GK,Bosnia-Herzegovina,800000,11500000,Chelsea FC,/fc-chelsea/startseite/verein/631,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2017,-10700000
Bertrand Traoré,/bertrand-traore/profil/spieler/131996,21,RW,Burkina Faso,12000000,10000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Olympique Lyon,/olympique-lyon/startseite/verein/1041,in,2017,2000000
Nathaniel Chalobah,/nathaniel-chalobah/profil/spieler/128900,22,DM,England,1800000,6300000,Chelsea FC,/fc-chelsea/startseite/verein/631,Watford FC,/fc-watford/startseite/verein/1010,in,2017,-4500000
Davinson Sánchez,/davinson-sanchez/profil/spieler/341429,21,CB,Colombia,15000000,42000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2017,-27000000
Lucas Moura,/lucas-moura/profil/spieler/77100,25,RW,Brazil,6000000,28400000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2017,-22400000
Serge Aurier,/serge-aurier/profil/spieler/127032,24,RB,Cote d'Ivoire,8000000,25000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2017,-17000000
Juan Foyth,/juan-foyth/profil/spieler/480763,19,RB,Argentina,25000000,10500000,Club Estudiantes de La Plata,/club-estudiantes-de-la-plata/startseite/verein/288,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2017,14500000
Kyle Walker,/kyle-walker/profil/spieler/95424,27,RB,England,13000000,52700000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Manchester City,/manchester-city/startseite/verein/281,in,2017,-39700000
Kevin Wimmer,/kevin-wimmer/profil/spieler/122675,24,CB,Austria,500000,19400000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Stoke City,/stoke-city/startseite/verein/512,in,2017,-18900000
Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537,22,CM,Algeria,7000000,19000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,-12000000
Clinton N'Jie,/clinton-njie/profil/spieler/241119,23,RW,Cameroon,1200000,7000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2017,-5800000
Federico Fazio,/federico-fazio/profil/spieler/45314,30,CB,Argentina,400000,3200000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,AS Roma,/as-rom/startseite/verein/12,in,2017,-2800000
Aymeric Laporte,/aymeric-laporte/profil/spieler/176553,23,CB,Spain,25000000,65000000,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,Manchester City,/manchester-city/startseite/verein/281,out,2017,-40000000
Bernardo Silva,/bernardo-silva/profil/spieler/241641,22,AM,Portugal,80000000,50000000,AS Monaco,/as-monaco/startseite/verein/162,Manchester City,/manchester-city/startseite/verein/281,out,2017,30000000
Ederson,/ederson/profil/spieler/238223,23,GK,Brazil,40000000,40000000,SL Benfica,/benfica-lissabon/startseite/verein/294,Manchester City,/manchester-city/startseite/verein/281,out,2017,0
Danilo,/danilo/profil/spieler/145707,26,CB,Brazil,15000000,30000000,Real Madrid,/real-madrid/startseite/verein/418,Manchester City,/manchester-city/startseite/verein/281,out,2017,-15000000
Douglas Luiz,/douglas-luiz/profil/spieler/447661,19,CM,Brazil,40000000,12000000,Clube de Regatas Vasco da Gama,/vasco-da-gama-rio-de-janeiro/startseite/verein/978,Manchester City,/manchester-city/startseite/verein/281,out,2017,28000000
Jack Harrison,/jack-harrison/profil/spieler/417346,21,LW,England,22000000,4000000,New York City FC,/new-york-city-fc/startseite/verein/40058,Manchester City,/manchester-city/startseite/verein/281,out,2017,18000000
Olarenwaju Kayode,/olarenwaju-kayode/profil/spieler/131694,24,CF,Nigeria,1300000,3800000,Austria Vienna,/fk-austria-wien/startseite/verein/14,Manchester City,/manchester-city/startseite/verein/281,out,2017,-2500000
Luka Ilic,/luka-ilic/profil/spieler/429790,18,AM,Serbia,2500000,2500000,Red Star Belgrade,/roter-stern-belgrad/startseite/verein/159,Manchester City,/manchester-city/startseite/verein/281,out,2017,0
Kelechi Iheanacho,/kelechi-iheanacho/profil/spieler/295330,20,CF,Nigeria,18000000,27700000,Manchester City,/manchester-city/startseite/verein/281,Leicester City,/leicester-city/startseite/verein/1003,in,2017,-9700000
Enes Ünal,/enes-unal/profil/spieler/251106,20,CF,Turkey,25000000,14000000,Manchester City,/manchester-city/startseite/verein/281,Villarreal CF,/fc-villarreal/startseite/verein/1050,in,2017,11000000
Wilfried Bony,/wilfried-bony/profil/spieler/81808,28,CF,Cote d'Ivoire,100000,13000000,Manchester City,/manchester-city/startseite/verein/281,Swansea City,/swansea-city/startseite/verein/2288,in,2017,-12900000
Aaron Mooy,/aaron-mooy/profil/spieler/123951,26,CM,Australia,4000000,9100000,Manchester City,/manchester-city/startseite/verein/281,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2017,-5100000
Nolito,/nolito/profil/spieler/70934,30,LW,Spain,300000,7000000,Manchester City,/manchester-city/startseite/verein/281,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2017,-6700000
Fernando,/fernando/profil/spieler/51174,30,DM,Brazil,3000000,6000000,Manchester City,/manchester-city/startseite/verein/281,Galatasaray,/galatasaray-istanbul/startseite/verein/141,in,2017,-3000000
Rubén Sobrino,/ruben-sobrino/profil/spieler/85383,25,CF,Spain,2000000,2000000,Manchester City,/manchester-city/startseite/verein/281,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2017,0
Bruno Zuculini,/bruno-zuculini/profil/spieler/115507,24,DM,Argentina,1800000,1250000,Manchester City,/manchester-city/startseite/verein/281,Hellas Verona,/hellas-verona/startseite/verein/276,in,2017,550000
Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208,26,CB,Netherlands,35000000,84650000,Southampton FC,/fc-southampton/startseite/verein/180,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,-49650000
Mohamed Salah,/mohamed-salah/profil/spieler/148455,25,RW,Egypt,65000000,42000000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,23000000
Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424,24,CM,England,7000000,38000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,-31000000
Andrew Robertson,/andrew-robertson/profil/spieler/234803,23,LB,Scotland,40000000,9000000,Hull City,/hull-city/startseite/verein/3008,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2017,31000000
Philippe Coutinho,/philippe-coutinho/profil/spieler/80444,25,LW,Brazil,10000000,135000000,Liverpool FC,/fc-liverpool/startseite/verein/31,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2017,-125000000
Mamadou Sakho,/mamadou-sakho/profil/spieler/47713,27,CB,France,3500000,28200000,Liverpool FC,/fc-liverpool/startseite/verein/31,Crystal Palace,/crystal-palace/startseite/verein/873,in,2017,-24700000
Kevin Stewart,/kevin-stewart/profil/spieler/200782,23,DM,Jamaica,300000,4500000,Liverpool FC,/fc-liverpool/startseite/verein/31,Hull City,/hull-city/startseite/verein/3008,in,2017,-4200000
Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864,28,CF,Gabon,4000000,63750000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,-59750000
Alexandre Lacazette,/alexandre-lacazette/profil/spieler/93720,26,CF,France,12000000,53000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,-41000000
Henrikh Mkhitaryan,/henrikh-mkhitaryan/profil/spieler/55735,29,AM,Armenia,6000000,34000000,Manchester United,/manchester-united/startseite/verein/985,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,-28000000
Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912,20,CB,Greece,15000000,2100000,PAS Giannina,/pas-giannina/startseite/verein/2671,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,12900000
Alexis Sánchez,/alexis-sanchez/profil/spieler/40433,29,CF,Chile,4500000,34000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Manchester United,/manchester-united/startseite/verein/985,in,2017,-29500000
Theo Walcott,/theo-walcott/profil/spieler/33713,28,RW,England,1000000,22500000,Arsenal FC,/fc-arsenal/startseite/verein/11,Everton FC,/fc-everton/startseite/verein/29,in,2017,-21500000
Wojciech Szczesny,/wojciech-szczesny/profil/spieler/44058,27,GK,Poland,10000000,18000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Juventus FC,/juventus-turin/startseite/verein/506,in,2017,-8000000
Francis Coquelin,/francis-coquelin/profil/spieler/74869,26,DM,France,3000000,14000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Valencia CF,/fc-valencia/startseite/verein/1049,in,2017,-11000000
Gabriel Paulista,/gabriel-paulista/profil/spieler/149498,26,CB,Brazil,2500000,11000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Valencia CF,/fc-valencia/startseite/verein/1049,in,2017,-8500000
Romelu Lukaku,/romelu-lukaku/profil/spieler/96341,24,CF,Belgium,40000000,84700000,Everton FC,/fc-everton/startseite/verein/29,Manchester United,/manchester-united/startseite/verein/985,out,2017,-44700000
Victor Lindelöf,/victor-lindelof/profil/spieler/184573,22,CB,Sweden,18000000,35000000,SL Benfica,/benfica-lissabon/startseite/verein/294,Manchester United,/manchester-united/startseite/verein/985,out,2017,-17000000
Adnan Januzaj,/adnan-januzaj/profil/spieler/177847,22,RW,Belgium,6000000,8500000,Manchester United,/manchester-united/startseite/verein/985,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2017,-2500000
Jordan Pickford,/jordan-pickford/profil/spieler/130164,23,GK,England,22000000,28500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,Everton FC,/fc-everton/startseite/verein/29,out,2017,-6500000
Michael Keane,/michael-keane/profil/spieler/118534,24,CB,England,10000000,28500000,Burnley FC,/fc-burnley/startseite/verein/1132,Everton FC,/fc-everton/startseite/verein/29,out,2017,-18500000
Davy Klaassen,/davy-klaassen/profil/spieler/182932,24,AM,Netherlands,10000000,27000000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,Everton FC,/fc-everton/startseite/verein/29,out,2017,-17000000
Cenk Tosun,/cenk-tosun/profil/spieler/45671,26,CF,Turkey,3200000,22500000,Besiktas JK,/besiktas-istanbul/startseite/verein/114,Everton FC,/fc-everton/startseite/verein/29,out,2017,-19300000
Nikola Vlasic,/nikola-vlasic/profil/spieler/293200,19,AM,Croatia,17000000,10800000,HNK Hajduk Split,/hnk-hajduk-split/startseite/verein/447,Everton FC,/fc-everton/startseite/verein/29,out,2017,6200000
Henry Onyekuru,/henry-onyekuru/profil/spieler/380415,20,LW,Nigeria,5500000,8000000,KAS Eupen,/kas-eupen/startseite/verein/1245,Everton FC,/fc-everton/startseite/verein/29,out,2017,-2500000
Sandro Ramírez,/sandro-ramirez/profil/spieler/199369,21,CF,Spain,2000000,6000000,Málaga CF,/fc-malaga/startseite/verein/1084,Everton FC,/fc-everton/startseite/verein/29,out,2017,-4000000
Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476,23,CF,Spain,10000000,12000000,Everton FC,/fc-everton/startseite/verein/29,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2017,-2000000
Tom Cleverley,/tom-cleverley/profil/spieler/73484,27,CM,England,400000,9300000,Everton FC,/fc-everton/startseite/verein/29,Watford FC,/fc-watford/startseite/verein/1010,in,2017,-8900000
Aiden McGeady,/aiden-mcgeady/profil/spieler/21333,31,LW,Ireland,300000,280000,Everton FC,/fc-everton/startseite/verein/29,Sunderland AFC,/afc-sunderland/startseite/verein/289,in,2017,20000
Guido Carrillo,/guido-carrillo/profil/spieler/184672,26,CF,Argentina,1000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-21000000
Mario Lemina,/mario-lemina/profil/spieler/170934,23,DM,Gabon,10000000,17250000,Juventus FC,/juventus-turin/startseite/verein/506,Southampton FC,/fc-southampton/startseite/verein/180,out,2017,-7250000
