playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Sydney van Hooijdonk,/sydney-van-hooijdonk/profil/spieler/439292,21,CF,Netherlands,6000000,735000,NAC Breda,/nac-breda/startseite/verein/132,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2021,5265000,23.0,1.9,right,ITA-Serie A,Bologna,NED,"FW,MF",21.0,2000.0,0.4,13.0,17.0,76.5,136.0,28.0,10.0,12.0,83.3,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2022
Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560,22,RB,Japan,25000000,18600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,6400000,24.0,1.88,right,ENG-Premier League,Arsenal,JPN,DF,22.0,1998.0,18.7,888.0,1098.0,80.9,14779.0,5387.0,441.0,497.0,88.7,375.0,449.0,83.5,57.0,107.0,53.3,1,1.0,1.1,0.0,13.0,91.0,17.0,12.0,96.0,2022
Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560,22,RB,Japan,25000000,18600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2021,6400000,24.0,1.88,right,ITA-Serie A,Bologna,JPN,DF,22.0,1998.0,0.1,3.0,3.0,100.0,71.0,55.0,1.0,1.0,100.0,0.0,0.0,,2.0,2.0,100.0,0,0.1,0.0,-0.1,1.0,0.0,1.0,1.0,0.0,2022
Andreas Skov Olsen,/andreas-skov-olsen/profil/spieler/432982,22,RW,Denmark,14000000,6400000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2021,7600000,23.0,1.87,left,ITA-Serie A,Bologna,DEN,"FW,DF",21.0,1999.0,8.3,304.0,400.0,76.0,4310.0,1374.0,186.0,215.0,86.5,88.0,113.0,77.9,21.0,50.0,42.0,2,0.4,0.6,1.6,8.0,13.0,8.0,6.0,19.0,2022
Marco Silvestri,/marco-silvestri/profil/spieler/85528,30,GK,Italy,5000000,2200000,Hellas Verona,/hellas-verona/startseite/verein/276,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2021,2800000,32.0,1.91,right,ITA-Serie A,Udinese,ITA,GK,30.0,1991.0,35.0,642.0,942.0,68.2,18568.0,14841.0,153.0,153.0,100.0,267.0,270.0,98.9,216.0,500.0,43.2,0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,2022
Brandon Soppy,/brandon-soppy/profil/spieler/546880,19,RB,France,9000000,2000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2021,7000000,21.0,1.81,right,ITA-Serie A,Udinese,FRA,"DF,MF",19.0,2002.0,8.6,167.0,236.0,70.8,2349.0,827.0,103.0,120.0,85.8,50.0,66.0,75.8,6.0,14.0,42.9,0,0.2,0.2,-0.2,6.0,9.0,7.0,1.0,17.0,2022
Isaac Success,/isaac-success/profil/spieler/295331,25,CF,Nigeria,4000000,1800000,Watford FC,/fc-watford/startseite/verein/1010,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2021,2200000,27.0,1.82,right,ITA-Serie A,Udinese,NGA,"FW,MF",25.0,1996.0,10.1,173.0,277.0,62.5,2668.0,709.0,102.0,143.0,71.3,50.0,77.0,64.9,15.0,28.0,53.6,6,3.3,2.5,2.7,16.0,14.0,6.0,0.0,22.0,2022
Juan Musso,/juan-musso/profil/spieler/242359,27,GK,Argentina,8000000,20500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2021,-12500000,29.0,1.91,right,ITA-Serie A,Atalanta,ARG,GK,27.0,1994.0,32.6,715.0,958.0,74.6,20801.0,14921.0,97.0,97.0,100.0,349.0,355.0,98.3,262.0,490.0,53.5,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2022
Kevin Lasagna,/kevin-lasagna/profil/spieler/131951,28,CF,Italy,1800000,6500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-4700000,30.0,1.81,left,ITA-Serie A,Hellas Verona,ITA,"MF,FW",28.0,1992.0,13.2,179.0,273.0,65.6,2677.0,657.0,103.0,132.0,78.0,45.0,70.0,64.3,15.0,22.0,68.2,4,2.1,1.2,1.9,15.0,10.0,13.0,2.0,28.0,2022
Stefano Okaka,/stefano-okaka/profil/spieler/35249,32,CF,Italy,1300000,1500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,out,2021,-200000,33.0,1.86,right,ITA-Serie A,Udinese,ITA,FW,31.0,1989.0,0.2,4.0,5.0,80.0,49.0,12.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,,1,0.1,0.0,0.9,1.0,0.0,0.0,0.0,1.0,2022
Nicolás González,/nicolas-gonzalez/profil/spieler/486031,23,LW,Argentina,30000000,24500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2021,5500000,25.0,1.8,left,ESP-La Liga,Barcelona,ESP,MF,19.0,2002.0,12.4,611.0,686.0,89.1,8708.0,1806.0,329.0,359.0,91.6,214.0,232.0,92.2,26.0,34.0,76.5,1,0.8,1.1,0.2,13.0,53.0,5.0,0.0,65.0,2022
Nicolás González,/nicolas-gonzalez/profil/spieler/486031,23,LW,Argentina,30000000,24500000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2021,5500000,25.0,1.8,left,ITA-Serie A,Fiorentina,ARG,FW,23.0,1998.0,26.2,693.0,940.0,73.7,12669.0,2404.0,326.0,411.0,79.3,260.0,329.0,79.0,95.0,126.0,75.4,6,4.2,4.8,1.8,37.0,46.0,32.0,9.0,91.0,2022
Igor,/igor/profil/spieler/380350,23,CB,Brazil,10000000,6000000,SPAL,/spal/startseite/verein/2722,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2021,4000000,25.0,1.85,left,ITA-Serie A,Fiorentina,BRA,DF,23.0,1998.0,24.9,1550.0,1688.0,91.8,31777.0,9782.0,445.0,480.0,92.7,906.0,945.0,95.9,192.0,236.0,81.4,0,0.9,0.8,-0.9,6.0,89.0,1.0,0.0,95.0,2022
Pol Lirola,/pol-lirola/profil/spieler/298975,24,RB,Spain,2000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2021,-11000000,25.0,1.83,right,FRA-Ligue 1,Marseille,ESP,"DF,FW",23.0,1997.0,19.7,894.0,1112.0,80.4,13350.0,3366.0,494.0,553.0,89.3,285.0,343.0,83.1,58.0,101.0,57.4,2,2.8,3.7,-0.8,26.0,56.0,32.0,15.0,82.0,2022
Alban Lafont,/alban-lafont/profil/spieler/357117,22,GK,France,16000000,7500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,FC Nantes,/fc-nantes/startseite/verein/995,out,2021,8500000,24.0,1.96,right,FRA-Ligue 1,Nantes,FRA,GK,22.0,1999.0,38.0,684.0,1114.0,61.4,22491.0,18197.0,86.0,87.0,98.9,296.0,301.0,98.3,301.0,722.0,41.7,0,0.0,0.1,0.0,0.0,22.0,0.0,0.0,0.0,2022
Germán Pezzella,/german-pezzella/profil/spieler/113133,30,CB,Argentina,5000000,3250000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2021,1750000,32.0,1.87,right,ESP-La Liga,Betis,ARG,DF,30.0,1991.0,22.1,898.0,1032.0,87.0,16554.0,5563.0,300.0,330.0,90.9,530.0,567.0,93.5,60.0,112.0,53.6,0,0.0,0.2,0.0,0.0,20.0,3.0,0.0,22.0,2022
Federico Ceccherini,/federico-ceccherini/profil/spieler/163639,29,CB,Italy,1500000,3000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Hellas Verona,/hellas-verona/startseite/verein/276,out,2021,-1500000,31.0,1.87,right,ITA-Serie A,Hellas Verona,ITA,DF,29.0,1992.0,26.2,954.0,1216.0,78.5,16323.0,6138.0,444.0,525.0,84.6,384.0,445.0,86.3,95.0,175.0,54.3,0,0.5,0.6,-0.5,7.0,73.0,5.0,0.0,95.0,2022
Janis Antiste,/janis-antiste/profil/spieler/538974,19,CF,France,3000000,4600000,FC Toulouse,/fc-toulouse/startseite/verein/415,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-1600000,20.0,1.83,right,ITA-Serie A,Spezia,FRA,FW,18.0,2002.0,8.8,136.0,215.0,63.3,1856.0,397.0,79.0,112.0,70.5,40.0,64.0,62.5,6.0,11.0,54.5,0,0.2,0.5,-0.2,6.0,6.0,6.0,3.0,7.0,2022
Kelvin Amian,/kelvin-amian/profil/spieler/344072,23,RB,France,3800000,3900000,FC Toulouse,/fc-toulouse/startseite/verein/415,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-100000,25.0,1.8,right,ITA-Serie A,Spezia,FRA,DF,23.0,1998.0,29.4,887.0,1133.0,78.3,13080.0,5926.0,525.0,593.0,88.5,286.0,367.0,77.9,53.0,97.0,54.6,1,1.3,1.5,-0.3,12.0,53.0,7.0,2.0,64.0,2022
Jakub Kiwior,/jakub-kiwior/profil/spieler/425918,21,CB,Poland,25000000,2400000,MSK Zilina,/msk-zilina/startseite/verein/1443,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,22600000,23.0,1.89,left,ITA-Serie A,Spezia,POL,MF,21.0,2000.0,21.8,539.0,695.0,77.6,10040.0,2898.0,217.0,264.0,82.2,232.0,279.0,83.2,75.0,115.0,65.2,0,0.9,0.2,-0.9,8.0,40.0,3.0,1.0,48.0,2022
Aimar Sher,/aimar-sher/profil/spieler/579294,18,CM,Sweden,800000,1450000,Hammarby IF,/hammarby-if/startseite/verein/1059,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-650000,20.0,1.75,right,ITA-Serie A,Spezia,SWE,MF,18.0,2002.0,0.5,19.0,21.0,90.5,268.0,75.0,12.0,12.0,100.0,6.0,7.0,85.7,0.0,0.0,,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2022
Daniele Verde,/daniele-verde/profil/spieler/256361,25,RW,Italy,3000000,600000,AEK Athens,/aek-athen/startseite/verein/2441,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,2400000,27.0,1.68,left,ITA-Serie A,Spezia,ITA,"FW,MF",25.0,1996.0,21.7,576.0,826.0,69.7,10492.0,3274.0,287.0,342.0,83.9,194.0,265.0,73.2,81.0,173.0,46.8,6,4.9,4.0,1.1,39.0,49.0,26.0,8.0,71.0,2022
Suf Podgoreanu,/suf-podgoreanu/profil/spieler/540827,19,LW,Israel,300000,410000,Roma U19,/as-rom-u19/startseite/verein/11997,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-110000,21.0,1.93,right,ITA-Serie A,Spezia,ISR,FW,19.0,2002.0,1.3,39.0,53.0,73.6,511.0,75.0,25.0,27.0,92.6,10.0,14.0,71.4,1.0,3.0,33.3,1,0.0,0.1,1.0,1.0,1.0,2.0,1.0,2.0,2022
Gabriele Zappa,/gabriele-zappa/profil/spieler/392569,21,RB,Italy,2000000,3200000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,-1200000,23.0,1.87,right,ITA-Serie A,Cagliari,ITA,DF,21.0,1999.0,12.7,454.0,609.0,74.5,7569.0,3354.0,246.0,284.0,86.6,158.0,206.0,76.7,45.0,84.0,53.6,0,0.7,0.6,-0.7,7.0,33.0,6.0,5.0,41.0,2022
Boris Radunović,/boris-radunovi%C4%87/profil/spieler/258482,25,GK,Serbia,1500000,500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,1000000,27.0,1.94,right,ITA-Serie A,Cagliari,SRB,GK,25.0,1996.0,3.0,55.0,100.0,55.0,1975.0,1599.0,10.0,10.0,100.0,18.0,18.0,100.0,27.0,72.0,37.5,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2022
Edoardo Goldaniga,/edoardo-goldaniga/profil/spieler/242940,28,CB,Italy,700000,500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,200000,29.0,1.93,right,ITA-Serie A,Cagliari,ITA,DF,27.0,1993.0,10.4,345.0,486.0,71.0,6682.0,3385.0,127.0,161.0,78.9,167.0,206.0,81.1,46.0,94.0,48.9,0,0.2,0.4,-0.2,4.0,21.0,4.0,1.0,35.0,2022
Edoardo Goldaniga,/edoardo-goldaniga/profil/spieler/242940,28,CB,Italy,700000,500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,200000,29.0,1.93,right,ITA-Serie A,Sassuolo,ITA,"DF,MF",27.0,1993.0,0.0,1.0,1.0,100.0,20.0,19.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
David Zima,/david-zima/profil/spieler/544149,20,CB,Czech Republic,5000000,5900000,SK Slavia Prague,/sk-slavia-prag/startseite/verein/62,Torino FC,/fc-turin/startseite/verein/416,in,2021,-900000,22.0,1.9,right,ITA-Serie A,Torino,CZE,DF,20.0,2000.0,14.6,516.0,611.0,84.5,8910.0,2319.0,207.0,241.0,85.9,269.0,297.0,90.6,34.0,53.0,64.2,0,0.6,0.5,-0.6,5.0,22.0,4.0,0.0,24.0,2022
Demba Seck,/demba-seck/profil/spieler/551752,20,RW,Senegal,2700000,3600000,SPAL,/spal/startseite/verein/2722,Torino FC,/fc-turin/startseite/verein/416,in,2021,-900000,22.0,1.9,left,ITA-Serie A,Torino,SEN,"MF,FW",20.0,2001.0,1.6,34.0,43.0,79.1,457.0,57.0,18.0,23.0,78.3,10.0,11.0,90.9,2.0,2.0,100.0,0,0.0,0.1,0.0,0.0,3.0,1.0,0.0,3.0,2022
Magnus Warming,/magnus-warming/profil/spieler/482107,21,LW,Denmark,700000,900000,Lyngby BK,/lyngby-bk/startseite/verein/369,Torino FC,/fc-turin/startseite/verein/416,in,2021,-200000,23.0,1.88,right,ITA-Serie A,Torino,DEN,"MF,FW",21.0,2000.0,0.6,11.0,22.0,50.0,144.0,4.0,8.0,12.0,66.7,3.0,6.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Lyanco,/lyanco/profil/spieler/379807,24,CB,Brazil,3500000,7500000,Torino FC,/fc-turin/startseite/verein/416,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,-4000000,26.0,1.87,right,ENG-Premier League,Southampton,BRA,DF,24.0,1997.0,10.1,282.0,397.0,71.0,5428.0,2134.0,94.0,107.0,87.9,158.0,189.0,83.6,25.0,89.0,28.1,0,0.1,0.1,-0.1,3.0,25.0,2.0,0.0,18.0,2022
Lucas Boyé,/lucas-boye/profil/spieler/334222,25,CF,Argentina,10000000,3000000,Torino FC,/fc-turin/startseite/verein/416,Elche CF,/fc-elche/startseite/verein/1531,out,2021,7000000,27.0,1.83,right,ESP-La Liga,Elche,ARG,FW,25.0,1996.0,19.0,306.0,426.0,71.8,4319.0,733.0,176.0,219.0,80.4,81.0,113.0,71.7,25.0,38.0,65.8,3,2.0,0.7,1.0,22.0,18.0,8.0,0.0,37.0,2022
Lorenzo Tonelli,/lorenzo-tonelli/profil/spieler/111347,31,CB,Italy,500000,2400000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-1900000,33.0,1.83,right,ITA-Serie A,Empoli,ITA,DF,31.0,1990.0,9.7,463.0,560.0,82.7,9035.0,4197.0,161.0,179.0,89.9,237.0,263.0,90.1,58.0,99.0,58.6,0,0.3,0.4,-0.3,6.0,40.0,5.0,1.0,43.0,2022
Nicolas Haas,/nicolas-haas/profil/spieler/192638,25,CM,Switzerland,2000000,2300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-300000,27.0,1.78,right,ITA-Serie A,Empoli,SUI,MF,25.0,1996.0,11.1,351.0,459.0,76.5,5455.0,1771.0,189.0,215.0,87.9,122.0,151.0,80.8,26.0,50.0,52.0,2,1.0,0.7,1.0,13.0,33.0,11.0,1.0,57.0,2022
Ardian Ismajli,/ardian-ismajli/profil/spieler/435228,24,CB,Albania,3500000,2000000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,1500000,26.0,1.85,right,ITA-Serie A,Empoli,ALB,DF,24.0,1996.0,14.1,616.0,725.0,85.0,11941.0,4691.0,201.0,222.0,90.5,344.0,384.0,89.6,64.0,99.0,64.6,0,0.1,0.1,-0.1,3.0,47.0,2.0,0.0,51.0,2022
Liam Henderson,/liam-henderson/profil/spieler/193867,25,CM,Scotland,2500000,1500000,US Lecce,/us-lecce/startseite/verein/1005,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,1000000,27.0,1.83,right,ITA-Serie A,Empoli,SCO,MF,25.0,1996.0,22.4,592.0,856.0,69.2,9237.0,3184.0,305.0,363.0,84.0,216.0,302.0,71.5,40.0,97.0,41.2,3,3.0,2.5,0.0,39.0,61.0,28.0,9.0,100.0,2022
Giovanni Crociata,/giovanni-crociata/profil/spieler/291400,23,CM,Italy,750000,1000000,FC Crotone,/fc-crotone/startseite/verein/4083,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-250000,25.0,1.74,right,ITA-Serie A,Empoli,ITA,FW,23.0,1997.0,0.2,7.0,9.0,77.8,91.0,18.0,3.0,3.0,100.0,3.0,4.0,75.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2022
Riccardo Fiamozzi,/riccardo-fiamozzi/profil/spieler/197745,28,RB,Italy,300000,500000,US Lecce,/us-lecce/startseite/verein/1005,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-200000,30.0,1.75,right,ITA-Serie A,Empoli,ITA,DF,28.0,1993.0,6.9,291.0,387.0,75.2,5066.0,2188.0,134.0,155.0,86.5,105.0,133.0,78.9,36.0,61.0,59.0,1,0.6,0.5,0.4,6.0,23.0,6.0,3.0,23.0,2022
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,21,AM,Cote d'Ivoire,22000000,16000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2021,6000000,23.0,1.77,right,ITA-Serie A,Sassuolo,CIV,"FW,MF",21.0,2000.0,19.7,646.0,832.0,77.6,10203.0,3121.0,338.0,385.0,87.8,237.0,285.0,83.2,49.0,95.0,51.6,2,3.5,3.2,-1.5,36.0,66.0,35.0,3.0,110.0,2022
Éderson,/ederson/profil/spieler/607854,22,CM,Brazil,20000000,6500000,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,13500000,23.0,1.83,right,ITA-Serie A,Salernitana,BRA,MF,22.0,1999.0,12.7,297.0,370.0,80.3,4681.0,1156.0,152.0,177.0,85.9,110.0,126.0,87.3,21.0,30.0,70.0,1,1.0,0.5,0.0,9.0,31.0,6.0,0.0,34.0,2022
Riccardo Gagliolo,/riccardo-gagliolo/profil/spieler/240786,31,CB,Sweden,700000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,-1300000,33.0,1.8,left,ITA-Serie A,Salernitana,SWE,DF,31.0,1990.0,12.6,392.0,510.0,76.9,7567.0,3287.0,134.0,166.0,80.7,199.0,239.0,83.3,50.0,82.0,61.0,1,0.6,0.3,0.4,2.0,37.0,3.0,3.0,46.0,2022
Vincenzo Fiorillo,/vincenzo-fiorillo/profil/spieler/55000,31,GK,Italy,200000,600000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,-400000,33.0,1.9,left,ITA-Serie A,Salernitana,ITA,GK,31.0,1990.0,1.0,23.0,31.0,74.2,897.0,732.0,0.0,0.0,,8.0,8.0,100.0,15.0,23.0,65.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Gianluca Busio,/gianluca-busio/profil/spieler/504209,19,CM,United States,3700000,6000000,Sporting Kansas City,/sporting-kansas-city/startseite/verein/4284,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-2300000,21.0,1.72,right,ITA-Serie A,Venezia,USA,MF,19.0,2002.0,21.7,733.0,896.0,81.8,13150.0,3223.0,330.0,371.0,88.9,305.0,341.0,89.4,84.0,128.0,65.6,1,1.4,1.1,-0.4,16.0,69.0,10.0,2.0,79.0,2022
Thomas Henry,/thomas-henry/profil/spieler/412513,26,CF,France,4000000,5500000,Oud-Heverlee Leuven,/oud-heverlee-leuven/startseite/verein/2727,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-1500000,28.0,1.91,right,ITA-Serie A,Venezia,FRA,FW,26.0,1994.0,23.5,263.0,434.0,60.6,3781.0,651.0,152.0,230.0,66.1,69.0,109.0,63.3,21.0,28.0,75.0,2,3.8,2.3,-1.8,20.0,21.0,8.0,1.0,31.0,2022
Tanner Tessmann,/tanner-tessmann/profil/spieler/670096,19,CM,United States,2400000,3640000,FC Dallas,/fc-dallas/startseite/verein/8816,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-1240000,21.0,1.88,right,ITA-Serie A,Venezia,USA,MF,19.0,2001.0,7.6,164.0,227.0,72.2,3178.0,1095.0,70.0,83.0,84.3,65.0,77.0,84.4,25.0,47.0,53.2,0,0.1,0.1,-0.1,4.0,19.0,1.0,0.0,23.0,2022
Maximilian Ullmann,/maximilian-ullmann/profil/spieler/239934,25,LB,Austria,500000,500000,Rapid Vienna,/sk-rapid-wien/startseite/verein/170,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,0,27.0,1.8,left,ITA-Serie A,Venezia,AUT,DF,25.0,1996.0,2.7,44.0,68.0,64.7,762.0,381.0,23.0,28.0,82.1,15.0,19.0,78.9,5.0,16.0,31.3,0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,2022
Ridgeciano Haps,/ridgeciano-haps/profil/spieler/228444,28,LB,Suriname,1000000,500000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,500000,30.0,1.75,left,ITA-Serie A,Venezia,SUR,DF,28.0,1993.0,22.8,638.0,858.0,74.4,10727.0,4400.0,310.0,354.0,87.6,249.0,326.0,76.4,59.0,112.0,52.7,1,0.6,0.5,0.4,13.0,37.0,10.0,6.0,59.0,2022
David Schnegg,/david-schnegg/profil/spieler/378260,22,LB,Austria,1800000,250000,LASK,/lask/startseite/verein/413,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,1550000,24.0,1.85,left,ITA-Serie A,Venezia,AUT,DF,22.0,1998.0,1.6,57.0,87.0,65.5,1058.0,511.0,24.0,26.0,92.3,28.0,40.0,70.0,5.0,19.0,26.3,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2022
Francesco Di Mariano,/francesco-di-mariano/profil/spieler/238950,25,LW,Italy,1400000,200000,Venezia FC,/venezia-fc/startseite/verein/607,US Lecce,/us-lecce/startseite/verein/1005,out,2021,1200000,27.0,1.77,right,ITA-Serie A,Venezia,ITA,FW,25.0,1996.0,0.7,11.0,14.0,78.6,239.0,30.0,3.0,4.0,75.0,6.0,7.0,85.7,2.0,3.0,66.7,0,0.1,0.0,-0.1,1.0,0.0,1.0,1.0,0.0,2022
Charles De Ketelaere,/charles-de-ketelaere/profil/spieler/435772,21,AM,Belgium,22000000,35500000,Club Brugge KV,/fc-brugge/startseite/verein/2282,AC Milan,/ac-mailand/startseite/verein/5,in,2022,-13500000,22.0,1.92,left,ITA-Serie A,Milan,BEL,"MF,FW",21.0,2001.0,12.4,299.0,383.0,78.1,4161.0,1234.0,183.0,225.0,81.3,95.0,110.0,86.4,11.0,16.0,68.8,1,2.0,1.8,-1.0,20.0,28.0,19.0,0.0,59.0,2023
Malick Thiaw,/malick-thiaw/profil/spieler/521964,21,CB,Germany,20000000,8600000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AC Milan,/ac-mailand/startseite/verein/5,in,2022,11400000,21.0,1.94,right,GER-Bundesliga,Schalke 04,GER,DF,20.0,2001.0,3.0,108.0,123.0,87.8,2266.0,690.0,25.0,30.0,83.3,72.0,79.0,91.1,11.0,14.0,78.6,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2023
Malick Thiaw,/malick-thiaw/profil/spieler/521964,21,CB,Germany,20000000,8600000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AC Milan,/ac-mailand/startseite/verein/5,in,2022,11400000,21.0,1.94,right,ITA-Serie A,Milan,GER,DF,20.0,2001.0,15.1,932.0,1056.0,88.3,18898.0,6496.0,275.0,311.0,88.4,541.0,576.0,93.9,112.0,154.0,72.7,0,0.2,0.2,-0.2,2.0,53.0,5.0,0.0,67.0,2023
Junior Messias,/junior-messias/profil/spieler/449151,31,RW,Brazil,4500000,5500000,FC Crotone,/fc-crotone/startseite/verein/4083,AC Milan,/ac-mailand/startseite/verein/5,in,2022,-1000000,32.0,1.74,left,ITA-Serie A,Milan,BRA,"FW,DF",31.0,1991.0,16.6,430.0,563.0,76.4,6793.0,1803.0,232.0,277.0,83.8,156.0,191.0,81.7,30.0,57.0,52.6,2,0.8,1.6,1.2,13.0,33.0,8.0,2.0,54.0,2023
Mathías Olivera,/mathias-olivera/profil/spieler/376514,24,LB,Uruguay,18000000,16500000,Getafe CF,/fc-getafe/startseite/verein/3709,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2022,1500000,25.0,1.85,left,ITA-Serie A,Napoli,URU,DF,24.0,1997.0,18.3,1200.0,1381.0,86.9,16376.0,4940.0,780.0,832.0,93.8,316.0,366.0,86.3,57.0,101.0,56.4,2,2.1,2.0,-0.1,24.0,100.0,12.0,4.0,88.0,2023
Khvicha Kvaratskhelia,/khvicha-kvaratskhelia/profil/spieler/502670,21,LW,Georgia,85000000,11500000,Dinamo Batumi,/dinamo-batumi/startseite/verein/11344,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2022,73500000,22.0,1.83,both,ITA-Serie A,Napoli,GEO,FW,21.0,2001.0,28.0,900.0,1136.0,79.2,12766.0,2560.0,570.0,623.0,91.5,225.0,301.0,74.8,63.0,118.0,53.4,10,7.7,6.6,2.3,54.0,41.0,46.0,8.0,91.0,2023
