playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Raman Chibsah,/raman-chibsah/profil/spieler/199633,25,CM,Ghana,175000,1000000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-825000,30.0,1.77,right,ITA-Serie A,Benevento,Raman Chibsah,GHA,MF,24.0,1993.0,11.6,4,0,0.0,21,10.0,0.0,3.0,4.0,13.0,0.0,1.0,0.0,59.0,7.0,14.0,33.3,2018
Marco Capuano,/marco-capuano/profil/spieler/164091,26,CB,Italy,250000,500000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-250000,31.0,1.86,left,ITA-Serie A,Cagliari,Marco Capuano,ITA,DF,25.0,1991.0,7.7,2,0,0.0,9,2.0,0.0,10.0,6.0,9.0,0.0,0.0,0.0,33.0,9.0,13.0,40.9,2018
Marco Capuano,/marco-capuano/profil/spieler/164091,26,CB,Italy,250000,500000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,in,2018,-250000,31.0,1.86,left,ITA-Serie A,Crotone,Marco Capuano,ITA,DF,25.0,1991.0,15.6,4,2,1.0,18,7.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,81.0,31.0,22.0,58.5,2018
Sandro,/sandro/profil/spieler/74590,29,DM,Brazil,200000,2300000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Genoa CFC,/genua-cfc/startseite/verein/252,in,2018,-2100000,34.0,1.87,right,ITA-Serie A,Benevento,Sandro,BRA,MF,28.0,1989.0,12.8,4,0,0.0,25,14.0,2.0,1.0,18.0,21.0,0.0,1.0,0.0,70.0,14.0,15.0,48.3,2018
Francesco Migliore,/francesco-migliore/profil/spieler/60567,30,LB,Italy,0,400000,Genoa CFC,/genua-cfc/startseite/verein/252,US Cremonese,/us-cremonese/startseite/verein/2239,out,2018,-400000,35.0,1.73,left,ITA-Serie A,Genoa,Francesco Migliore,ITA,DF,29.0,1988.0,3.7,1,0,0.0,7,1.0,0.0,9.0,3.0,5.0,0.0,0.0,0.0,27.0,4.0,7.0,36.4,2018
Eugenio Lamanna,/eugenio-lamanna/profil/spieler/85240,28,GK,Italy,100000,300000,Genoa CFC,/genua-cfc/startseite/verein/252,Spezia Calcio,/spezia-calcio/startseite/verein/3522,out,2018,-200000,33.0,1.87,right,ITA-Serie A,Genoa,Eugenio Lamanna,ITA,GK,27.0,1989.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2018
Yann Karamoh,/yann-karamoh/profil/spieler/324804,19,LW,Cote d'Ivoire,3500000,6500000,SM Caen,/sm-caen/startseite/verein/1162,Inter Milan,/inter-mailand/startseite/verein/46,in,2018,-3000000,24.0,1.85,right,ITA-Serie A,Inter,Yann Karamoh,FRA,"FW,MF",19.0,1998.0,5.4,0,0,0.0,4,15.0,2.0,31.0,4.0,1.0,0.0,0.0,0.0,20.0,3.0,8.0,27.3,2018
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,25,DM,Central African Republic,14000000,22000000,Inter Milan,/inter-mailand/startseite/verein/46,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-8000000,30.0,1.88,left,ESP-La Liga,Valencia,Geoffrey Kondogbia,CTA,MF,24.0,1993.0,29.0,12,1,1.0,57,53.0,1.0,3.0,62.0,57.0,0.0,1.0,0.0,231.0,41.0,35.0,53.9,2018
Jeison Murillo,/jeison-murillo/profil/spieler/131102,26,CB,Colombia,1000000,12000000,Inter Milan,/inter-mailand/startseite/verein/46,Valencia CF,/fc-valencia/startseite/verein/1049,out,2018,-11000000,31.0,1.82,right,ESP-La Liga,Valencia,Jeison Murillo,COL,DF,25.0,1992.0,15.3,4,0,0.0,16,15.0,2.0,0.0,29.0,24.0,0.0,1.0,0.0,85.0,45.0,22.0,67.2,2018
Éder,/eder/profil/spieler/37418,31,CF,Italy,200000,5700000,Inter Milan,/inter-mailand/startseite/verein/46,Jiangsu Suning,/jiangsu-fc/startseite/verein/22219,out,2018,-5500000,36.0,1.77,right,ITA-Serie A,Inter,Éder,ITA,"FW,MF",30.0,1986.0,8.9,4,0,0.0,25,15.0,7.0,17.0,5.0,7.0,1.0,0.0,0.0,31.0,10.0,14.0,41.7,2018
Yuto Nagatomo,/yuto-nagatomo/profil/spieler/79522,31,LB,Japan,300000,2500000,Inter Milan,/inter-mailand/startseite/verein/46,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2018,-2200000,36.0,1.7,both,ITA-Serie A,Inter,Yuto Nagatomo,JPN,DF,30.0,1986.0,8.8,1,0,0.0,9,10.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,49.0,11.0,11.0,50.0,2018
Cristiano Ronaldo,/cristiano-ronaldo/profil/spieler/8198,33,CF,Portugal,15000000,117000000,Real Madrid,/real-madrid/startseite/verein/418,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-102000000,38.0,1.87,right,ESP-La Liga,Real Madrid,Cristiano Ronaldo,POR,FW,32.0,1985.0,25.4,1,0,0.0,19,18.0,40.0,34.0,6.0,4.0,1.0,0.0,0.0,51.0,34.0,27.0,55.7,2018
João Cancelo,/joao-cancelo/profil/spieler/182712,24,RB,Portugal,50000000,40400000,Valencia CF,/fc-valencia/startseite/verein/1049,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,9600000,29.0,1.82,right,ESP-La Liga,Valencia,João Cancelo,POR,MF,23.0,1994.0,1.0,0,0,0.0,4,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,2018
João Cancelo,/joao-cancelo/profil/spieler/182712,24,RB,Portugal,50000000,40400000,Valencia CF,/fc-valencia/startseite/verein/1049,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,9600000,29.0,1.82,right,ITA-Serie A,Inter,João Cancelo,POR,DF,23.0,1994.0,20.6,4,0,0.0,32,25.0,3.0,190.0,35.0,29.0,0.0,0.0,0.0,131.0,16.0,15.0,51.6,2018
Douglas Costa,/douglas-costa/profil/spieler/75615,27,RW,Brazil,2000000,40000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-38000000,32.0,1.72,left,ITA-Serie A,Juventus,Douglas Costa,BRA,"FW,MF",26.0,1990.0,19.9,1,0,0.0,21,19.0,2.0,99.0,7.0,14.0,1.0,0.0,0.0,92.0,6.0,19.0,24.0,2018
Mattia Perin,/mattia-perin/profil/spieler/110923,25,GK,Italy,4000000,14200000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2018,-10200000,30.0,1.88,right,ITA-Serie A,Genoa,Mattia Perin,ITA,GK,24.0,1992.0,37.0,1,0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,8.0,0.0,100.0,2018
Medhi Benatia,/medhi-benatia/profil/spieler/45124,31,CB,Morocco,0,8000000,Juventus FC,/juventus-turin/startseite/verein/506,Al-Duhail SC,/al-duhail-sc/startseite/verein/26091,out,2018,-8000000,36.0,1.9,right,ITA-Serie A,Juventus,Medhi Benatia,MAR,DF,30.0,1987.0,19.5,8,0,0.0,28,12.0,3.0,0.0,43.0,21.0,0.0,0.0,0.0,148.0,44.0,22.0,66.7,2018
Alberto Brignoli,/alberto-brignoli/profil/spieler/146799,26,GK,Italy,1800000,1000000,Juventus FC,/juventus-turin/startseite/verein/506,US Palermo,/palermo-fc/startseite/verein/458,out,2018,800000,31.0,1.88,left,ITA-Serie A,Benevento,Alberto Brignoli,ITA,GK,25.0,1991.0,12.5,2,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,9.0,1.0,90.0,2018
Joaquín Correa,/joaquin-correa/profil/spieler/227081,23,SS,Argentina,12000000,17850000,Sevilla FC,/fc-sevilla/startseite/verein/368,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-5850000,28.0,1.88,right,ESP-La Liga,Sevilla,Joaquín Correa,ARG,FW,22.0,1994.0,13.3,5,0,0.0,26,43.0,5.0,7.0,2.0,10.0,1.0,0.0,0.0,65.0,12.0,15.0,44.4,2018
Riza Durmisi,/riza-durmisi/profil/spieler/135208,24,LB,Denmark,300000,7500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,SS Lazio,/lazio-rom/startseite/verein/398,in,2018,-7200000,29.0,1.73,left,ESP-La Liga,Betis,Riza Durmisi,DEN,DF,23.0,1994.0,23.1,4,0,0.0,15,10.0,2.0,68.0,15.0,21.0,0.0,0.0,0.0,89.0,6.0,16.0,27.3,2018
Felipe Anderson,/felipe-anderson/profil/spieler/159372,25,RW,Brazil,15000000,38000000,SS Lazio,/lazio-rom/startseite/verein/398,West Ham United,/west-ham-united/startseite/verein/379,out,2018,-23000000,30.0,1.75,right,ITA-Serie A,Lazio,Felipe Anderson,BRA,"FW,MF",24.0,1993.0,12.9,0,0,0.0,9,15.0,0.0,74.0,11.0,21.0,0.0,0.0,0.0,72.0,3.0,12.0,20.0,2018
Mattia Caldara,/mattia-caldara/profil/spieler/197470,24,CB,Italy,2000000,37740000,Juventus FC,/juventus-turin/startseite/verein/506,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-35740000,29.0,1.87,right,ITA-Serie A,Atalanta,Mattia Caldara,ITA,DF,23.0,1994.0,24.0,5,0,0.0,38,31.0,3.0,0.0,41.0,26.0,2.0,0.0,0.0,201.0,45.0,31.0,59.2,2018
Samu Castillejo,/samu-castillejo/profil/spieler/195171,23,RW,Spain,6000000,21300000,Villarreal CF,/fc-villarreal/startseite/verein/1050,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-15300000,28.0,1.82,left,ESP-La Liga,Villarreal,Samu Castillejo,ESP,"MF,FW",22.0,1995.0,23.0,4,0,0.0,42,66.0,7.0,97.0,22.0,28.0,2.0,0.0,0.0,121.0,15.0,41.0,26.8,2018
Diego Laxalt,/diego-laxalt/profil/spieler/230552,25,LB,Uruguay,2500000,19000000,Genoa CFC,/genua-cfc/startseite/verein/252,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-16500000,30.0,1.78,left,ITA-Serie A,Genoa,Diego Laxalt,URU,DF,24.0,1993.0,31.2,2,0,0.0,42,36.0,0.0,114.0,25.0,43.0,0.0,0.0,0.0,170.0,18.0,24.0,42.9,2018
Fabio Borini,/fabio-borini/profil/spieler/96754,27,LW,Italy,2800000,5500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,AC Milan,/ac-mailand/startseite/verein/5,in,2018,-2700000,32.0,1.8,right,ITA-Serie A,Milan,Fabio Borini,ITA,"DF,FW",26.0,1991.0,17.9,5,0,0.0,22,43.0,1.0,59.0,13.0,23.0,0.0,0.0,0.0,84.0,14.0,18.0,43.8,2018
Leonardo Bonucci,/leonardo-bonucci/profil/spieler/39983,31,CB,Italy,1500000,35000000,AC Milan,/ac-mailand/startseite/verein/5,Juventus FC,/juventus-turin/startseite/verein/506,out,2018,-33500000,36.0,1.9,right,ITA-Serie A,Milan,Leonardo Bonucci,ITA,DF,30.0,1987.0,34.3,5,1,0.0,23,25.0,9.0,12.0,51.0,21.0,0.0,0.0,0.0,146.0,52.0,42.0,55.3,2018
Gianluca Lapadula,/gianluca-lapadula/profil/spieler/130394,28,CF,Peru,2700000,11000000,AC Milan,/ac-mailand/startseite/verein/5,Genoa CFC,/genua-cfc/startseite/verein/252,out,2018,-8300000,33.0,1.78,left,ITA-Serie A,Genoa,Gianluca Lapadula,PER,FW,27.0,1990.0,16.6,3,0,0.0,35,37.0,24.0,3.0,3.0,5.0,3.0,0.0,0.0,26.0,67.0,87.0,43.5,2018
Carlos Bacca,/carlos-bacca/profil/spieler/119235,31,CF,Colombia,600000,7000000,AC Milan,/ac-mailand/startseite/verein/5,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-6400000,36.0,1.81,right,ESP-La Liga,Villarreal,Carlos Bacca,COL,FW,30.0,1986.0,27.7,9,0,0.0,22,20.0,40.0,11.0,8.0,2.0,0.0,0.0,0.0,54.0,23.0,38.0,37.7,2018
Niccolò Zanellato,/niccolo-zanellato/profil/spieler/343945,20,CM,Italy,1000000,300000,AC Milan,/ac-mailand/startseite/verein/5,FC Crotone,/fc-crotone/startseite/verein/4083,out,2018,700000,25.0,1.87,right,ITA-Serie A,Crotone,Niccolò Zanellato,ITA,MF,19.0,1998.0,0.8,0,0,0.0,2,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,60.0,2018
Simone Verdi,/simone-verdi/profil/spieler/130360,25,AM,Italy,4000000,24500000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2018,-20500000,30.0,1.74,both,ITA-Serie A,Bologna,Simone Verdi,ITA,"FW,MF",25.0,1992.0,31.4,2,0,0.0,22,61.0,6.0,233.0,36.0,24.0,1.0,0.0,0.0,156.0,4.0,26.0,13.3,2018
Kévin Malcuit,/kevin-malcuit/profil/spieler/126711,27,RB,France,700000,12000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2018,-11300000,31.0,1.78,right,FRA-Ligue 1,Lille,Kévin Malcuit,MAR,DF,26.0,1991.0,20.2,2,0,0.0,12,32.0,5.0,67.0,38.0,37.0,1.0,0.0,1.0,147.0,13.0,12.0,52.0,2018
Jorginho,/jorginho/profil/spieler/102017,26,DM,Italy,25000000,57000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2018,-32000000,31.0,1.78,right,ITA-Serie A,Napoli,Jorginho,ITA,MF,25.0,1991.0,29.4,5,0,0.0,32,19.0,0.0,20.0,50.0,46.0,0.0,0.0,0.0,255.0,15.0,24.0,38.5,2018
Fabio Ceravolo,/fabio-ceravolo/profil/spieler/35743,31,CF,Italy,150000,1900000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2018,-1750000,36.0,1.8,right,ITA-Serie A,Benevento,Fabio Ceravolo,ITA,FW,30.0,1987.0,0.6,0,0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3,2018
Steven Nzonzi,/steven-nzonzi/profil/spieler/73734,29,DM,France,3000000,26650000,Sevilla FC,/fc-sevilla/startseite/verein/368,AS Roma,/as-rom/startseite/verein/12,in,2018,-23650000,34.0,1.96,right,ESP-La Liga,Sevilla,Steven Nzonzi,FRA,MF,28.0,1988.0,24.6,2,0,0.0,31,13.0,2.0,10.0,28.0,26.0,0.0,0.0,0.0,186.0,101.0,23.0,81.5,2018
Javier Pastore,/javier-pastore/profil/spieler/55215,29,AM,Argentina,500000,24700000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,AS Roma,/as-rom/startseite/verein/12,in,2018,-24200000,34.0,1.87,right,FRA-Ligue 1,Paris S-G,Javier Pastore,ARG,"MF,FW",28.0,1989.0,15.0,2,0,0.0,13,13.0,2.0,11.0,10.0,21.0,0.0,0.0,0.0,70.0,4.0,8.0,33.3,2018
Davide Santon,/davide-santon/profil/spieler/84344,27,LB,Italy,0,9500000,Inter Milan,/inter-mailand/startseite/verein/46,AS Roma,/as-rom/startseite/verein/12,in,2018,-9500000,32.0,1.87,right,ITA-Serie A,Inter,Davide Santon,ITA,DF,26.0,1991.0,9.3,2,0,0.0,11,8.0,0.0,16.0,20.0,14.0,0.0,1.0,0.0,59.0,26.0,11.0,70.3,2018
Antonio Mirante,/antonio-mirante/profil/spieler/22141,34,GK,Italy,100000,4000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,AS Roma,/as-rom/startseite/verein/12,in,2018,-3900000,39.0,1.93,right,ITA-Serie A,Bologna,Antonio Mirante,ITA,GK,34.0,1983.0,33.0,5,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,11.0,1.0,91.7,2018
Alisson,/alisson/profil/spieler/105470,25,GK,Brazil,35000000,62500000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2018,-27500000,30.0,1.93,right,ITA-Serie A,Roma,Alisson,BRA,GK,24.0,1992.0,37.0,1,0,0.0,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,100.0,2018
Radja Nainggolan,/radja-nainggolan/profil/spieler/41982,30,CM,Belgium,800000,38000000,AS Roma,/as-rom/startseite/verein/12,Inter Milan,/inter-mailand/startseite/verein/46,out,2018,-37200000,35.0,1.77,right,ITA-Serie A,Roma,Radja Nainggolan,BEL,MF,29.0,1988.0,29.0,7,2,1.0,40,54.0,3.0,81.0,18.0,36.0,0.0,0.0,0.0,197.0,18.0,18.0,50.0,2018
Kevin Strootman,/kevin-strootman/profil/spieler/68864,28,CM,Netherlands,1300000,25000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2018,-23700000,33.0,1.86,left,ITA-Serie A,Roma,Kevin Strootman,NED,MF,27.0,1990.0,25.1,4,0,0.0,48,24.0,4.0,24.0,27.0,38.0,0.0,0.0,0.0,154.0,29.0,30.0,49.2,2018
Marco Tumminello,/marco-tumminello/profil/spieler/315850,19,CF,Italy,250000,5000000,AS Roma,/as-rom/startseite/verein/12,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2018,-4750000,24.0,1.8,left,ITA-Serie A,Crotone,Marco Tumminello,ITA,FW,18.0,1998.0,2.3,1,0,0.0,8,2.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,14.0,26.3,2018
Marco Tumminello,/marco-tumminello/profil/spieler/315850,19,CF,Italy,250000,5000000,AS Roma,/as-rom/startseite/verein/12,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2018,-4750000,24.0,1.8,left,ITA-Serie A,Roma,Marco Tumminello,ITA,FW,18.0,1998.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2018
Duván Zapata,/duvan-zapata/profil/spieler/73794,27,CF,Colombia,8000000,18500000,SSC Napoli,/ssc-neapel/startseite/verein/6195,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-10500000,32.0,1.89,right,ITA-Serie A,Sampdoria,Duván Zapata,COL,FW,26.0,1991.0,23.4,1,0,0.0,27,51.0,3.0,42.0,5.0,7.0,2.0,0.0,0.0,61.0,68.0,83.0,45.0,2018
Manolo Gabbiadini,/manolo-gabbiadini/profil/spieler/112343,27,CF,Italy,2000000,11900000,Southampton FC,/fc-southampton/startseite/verein/180,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-9900000,31.0,1.86,left,ENG-Premier League,Southampton,Manolo Gabbiadini,ITA,FW,25.0,1991.0,12.0,2,0,0.0,14,7.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,22.0,14.0,36.0,28.0,2018
Albin Ekdal,/albin-ekdal/profil/spieler/49275,29,DM,Sweden,800000,2600000,Hamburger SV,/hamburger-sv/startseite/verein/41,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-1800000,33.0,1.86,right,GER-Bundesliga,Hamburger SV,Albin Ekdal,SWE,MF,28.0,1989.0,12.3,3,0,0.0,14,33.0,2.0,0.0,21.0,28.0,0.0,0.0,0.0,65.0,28.0,30.0,48.3,2018
Vid Belec,/vid-belec/profil/spieler/73090,28,GK,Slovenia,500000,300000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,200000,33.0,1.92,right,ITA-Serie A,Benevento,Vid Belec,SVN,GK,27.0,1990.0,12.4,1,1,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,1.0,80.0,2018
Vid Belec,/vid-belec/profil/spieler/73090,28,GK,Slovenia,500000,300000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,200000,33.0,1.92,right,ITA-Serie A,Sampdoria,Vid Belec,SVN,GK,27.0,1990.0,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,2018
Marco Sau,/marco-sau/profil/spieler/55801,31,CF,Italy,150000,100000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,50000,35.0,1.69,right,ITA-Serie A,Cagliari,Marco Sau,ITA,"FW,MF",29.0,1987.0,14.6,2,0,0.0,18,25.0,12.0,14.0,9.0,6.0,2.0,0.0,0.0,78.0,4.0,15.0,21.1,2018
Patrik Schick,/patrik-schick/profil/spieler/242086,22,CF,Czech Republic,25000000,42000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,AS Roma,/as-rom/startseite/verein/12,out,2018,-17000000,27.0,1.91,left,ITA-Serie A,Roma,Patrik Schick,CZE,"FW,MF",21.0,1996.0,11.0,0,0,0.0,20,23.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,46.0,29.0,36.0,44.6,2018
Lucas Torreira,/lucas-torreira/profil/spieler/318077,22,DM,Uruguay,15000000,28650000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2018,-13650000,27.0,1.66,right,ITA-Serie A,Sampdoria,Lucas Torreira,URU,MF,21.0,1996.0,35.3,6,0,0.0,46,83.0,1.0,121.0,72.0,73.0,1.0,1.0,0.0,296.0,19.0,34.0,35.8,2018
Emiliano Viviano,/emiliano-viviano/profil/spieler/24316,32,GK,Italy,100000,1900000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Sporting CP,/sporting-lissabon/startseite/verein/336,out,2018,-1800000,37.0,1.95,left,ITA-Serie A,Sampdoria,Emiliano Viviano,ITA,GK,31.0,1985.0,27.0,2,0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,45.0,3.0,1.0,75.0,2018
Ante Budimir,/ante-budimir/profil/spieler/46413,26,CF,Croatia,6000000,1700000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,FC Crotone,/fc-crotone/startseite/verein/4083,out,2018,4300000,31.0,1.9,left,ITA-Serie A,Crotone,Ante Budimir,CRO,FW,26.0,1991.0,17.6,8,0,0.0,43,44.0,20.0,3.0,7.0,20.0,0.0,0.0,0.0,50.0,94.0,112.0,45.6,2018
Marlon,/marlon/profil/spieler/273236,22,CB,Brazil,6000000,12000000,FC Barcelona,/fc-barcelona/startseite/verein/131,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-6000000,27.0,1.82,right,FRA-Ligue 1,Nice,Marlon,BRA,DF,21.0,1995.0,21.4,5,1,1.0,20,11.0,0.0,2.0,15.0,26.0,0.0,1.0,1.0,93.0,37.0,23.0,61.7,2018
Federico Di Francesco,/federico-di-francesco/profil/spieler/38607,24,LW,Italy,1800000,7450000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-5650000,29.0,1.71,right,ITA-Serie A,Bologna,Federico Di Francesco,ITA,"FW,DF",23.0,1994.0,17.7,4,0,0.0,24,29.0,4.0,39.0,16.0,13.0,0.0,0.0,0.0,74.0,5.0,9.0,35.7,2018
Khouma Babacar,/khouma-babacar/profil/spieler/124902,25,CF,Senegal,500000,7000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-6500000,30.0,1.85,right,ITA-Serie A,Fiorentina,Khouma Babacar,SEN,FW,24.0,1993.0,5.0,1,0,0.0,9,12.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,18.0,6.0,11.0,35.3,2018
Khouma Babacar,/khouma-babacar/profil/spieler/124902,25,CF,Senegal,500000,7000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-6500000,30.0,1.85,right,ITA-Serie A,Sassuolo,Khouma Babacar,SEN,FW,24.0,1993.0,8.3,0,0,0.0,18,16.0,5.0,2.0,3.0,6.0,0.0,0.0,0.0,22.0,13.0,31.0,29.5,2018
Enrico Brignola,/enrico-brignola/profil/spieler/323147,19,SS,Italy,550000,3000000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-2450000,23.0,1.68,left,ITA-Serie A,Benevento,Enrico Brignola,ITA,"MF,FW",18.0,1999.0,15.0,5,0,0.0,36,13.0,7.0,16.0,6.0,21.0,0.0,0.0,0.0,49.0,5.0,14.0,26.3,2018
Grégoire Defrel,/gregoire-defrel/profil/spieler/163222,27,CF,France,1500000,15000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AS Roma,/as-rom/startseite/verein/12,out,2018,-13500000,32.0,1.79,left,ITA-Serie A,Roma,Grégoire Defrel,MTQ,"FW,MF",26.0,1991.0,5.4,1,0,0.0,5,6.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,4.0,5.0,44.4,2018
Francesco Acerbi,/francesco-acerbi/profil/spieler/131075,30,CB,Italy,4000000,12000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,SS Lazio,/lazio-rom/startseite/verein/398,out,2018,-8000000,35.0,1.92,left,ITA-Serie A,Sassuolo,Francesco Acerbi,ITA,DF,29.0,1988.0,38.0,4,0,0.0,31,32.0,1.0,12.0,88.0,32.0,0.0,1.0,1.0,260.0,103.0,40.0,72.0,2018
Diego Falcinelli,/diego-falcinelli/profil/spieler/119115,27,CF,Italy,800000,7000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2018,-6200000,32.0,1.86,left,ITA-Serie A,Fiorentina,Diego Falcinelli,ITA,FW,26.0,1991.0,4.9,0,0,0.0,13,17.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,11.0,13.0,26.0,33.3,2018
Diego Falcinelli,/diego-falcinelli/profil/spieler/119115,27,CF,Italy,800000,7000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2018,-6200000,32.0,1.86,left,ITA-Serie A,Sassuolo,Diego Falcinelli,ITA,FW,26.0,1991.0,14.6,2,0,0.0,27,53.0,10.0,9.0,2.0,4.0,0.0,0.0,0.0,29.0,39.0,41.0,48.8,2018
Pietro Iemmello,/pietro-iemmello/profil/spieler/62735,26,CF,Italy,900000,5000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2018,-4100000,31.0,1.86,right,ITA-Serie A,Benevento,Pietro Iemmello,ITA,FW,25.0,1992.0,9.8,0,0,0.0,4,5.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,25.0,12.0,17.0,41.4,2018
