playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Andrea Favilli,/andrea-favilli/profil/spieler/340151,22,CF,Italy,1400000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,Genoa CFC,/genua-cfc/startseite/verein/252,out,2019,-5600000,26.0,1.91,right,ITA-Serie A,Genoa,ITA,FW,22.0,1997.0,20,7,658,7.3,0,0,0,0,0,0,4,0,1.3,1.3,0.9,2.2,14.0,11.0,56.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.3,0.18,0.3,2020
Pedro Neto,/pedro-neto/profil/spieler/487465,19,RW,Portugal,28000000,11000000,SC Braga,/sc-braga/startseite/verein/1075,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,17000000,23.0,1.72,left,ENG-Premier League,Wolves,POR,"FW,MF",19.0,2000.0,29,9,939,10.4,3,3,6,3,0,0,3,0,2.2,2.2,2.6,4.8,53.0,23.0,101.0,0.29,0.29,0.58,0.29,0.58,0.21,0.25,0.46,0.21,0.46,2020
Pedro Neto,/pedro-neto/profil/spieler/487465,19,RW,Portugal,28000000,17900000,SS Lazio,/lazio-rom/startseite/verein/398,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,10100000,23.0,1.72,left,ENG-Premier League,Wolves,POR,"FW,MF",19.0,2000.0,29,9,939,10.4,3,3,6,3,0,0,3,0,2.2,2.2,2.6,4.8,53.0,23.0,101.0,0.29,0.29,0.58,0.29,0.58,0.21,0.25,0.46,0.21,0.46,2020
Denis Vavro,/denis-vavro/profil/spieler/239962,23,CB,Slovakia,3000000,10500000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-7500000,27.0,1.89,right,ITA-Serie A,Lazio,SVK,DF,23.0,1996.0,11,1,328,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2020
Bruno Jordão,/bruno-jordao/profil/spieler/415646,20,CM,Portugal,1300000,5300000,SC Braga,/sc-braga/startseite/verein/1075,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-4000000,24.0,1.8,right,ENG-Premier League,Wolves,POR,FW,20.0,1998.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,0.82,2020
Bruno Jordão,/bruno-jordao/profil/spieler/415646,20,CM,Portugal,1300000,8900000,SS Lazio,/lazio-rom/startseite/verein/398,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,-7600000,24.0,1.8,right,ENG-Premier League,Wolves,POR,FW,20.0,1998.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,0.82,2020
Jony,/jony/profil/spieler/228761,28,LW,Spain,500000,1450000,Málaga CF,/fc-malaga/startseite/verein/1084,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-950000,31.0,1.79,left,ITA-Serie A,Lazio,ESP,"DF,FW",28.0,1991.0,24,14,1177,13.1,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.2,33.0,28.0,110.0,0.0,0.08,0.08,0.0,0.08,0.03,0.14,0.17,0.03,0.17,2020
Romario Benzar,/romario-benzar/profil/spieler/164231,27,RB,Romania,200000,2000000,FCSB,/fcsb/startseite/verein/301,US Lecce,/us-lecce/startseite/verein/1005,in,2019,-1800000,31.0,1.8,right,ITA-Serie A,Lecce,ROU,DF,27.0,1992.0,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2020
Brayan Vera,/brayan-vera/profil/spieler/642967,20,LB,Colombia,750000,800000,Leones FC,/leones-fc/startseite/verein/10136,US Lecce,/us-lecce/startseite/verein/1005,in,2019,-50000,24.0,1.8,left,ITA-Serie A,Lecce,COL,"DF,FW",20.0,1999.0,8,1,155,1.7,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,2.0,4.0,17.0,0.0,0.58,0.58,0.0,0.58,0.08,0.12,0.2,0.08,0.2,2020
Luca Rossettini,/luca-rossettini/profil/spieler/60128,34,CB,Italy,0,500000,Genoa CFC,/genua-cfc/startseite/verein/252,US Lecce,/us-lecce/startseite/verein/1005,in,2019,-500000,38.0,1.87,right,ITA-Serie A,Lecce,ITA,DF,34.0,1985.0,26,25,2261,25.1,0,2,2,0,0,0,5,0,0.2,0.2,0.9,1.1,4.0,41.0,0.0,0.0,0.08,0.08,0.0,0.08,0.01,0.04,0.04,0.01,0.04,2020
Panagiotis Tachtsidis,/panagiotis-tachtsidis/profil/spieler/62415,28,DM,Greece,800000,500000,Nottingham Forest,/nottingham-forest/startseite/verein/703,US Lecce,/us-lecce/startseite/verein/1005,in,2019,300000,32.0,1.91,left,ITA-Serie A,Lecce,GRE,MF,28.0,1991.0,28,24,2003,22.3,0,2,2,0,0,0,7,1,0.8,0.8,2.0,2.8,40.0,144.0,18.0,0.0,0.09,0.09,0.0,0.09,0.04,0.09,0.13,0.04,0.13,2020
Biagio Meccariello,/biagio-meccariello/profil/spieler/124002,28,CB,Italy,250000,100000,Brescia Calcio,/brescia-calcio/startseite/verein/19,US Lecce,/us-lecce/startseite/verein/1005,in,2019,150000,32.0,1.87,right,ITA-Serie A,Lecce,ITA,DF,28.0,1991.0,14,8,768,8.5,1,0,1,1,0,0,2,0,0.4,0.4,0.2,0.5,9.0,18.0,11.0,0.12,0.0,0.12,0.12,0.12,0.05,0.02,0.06,0.05,0.06,2020
Andrea Tabanelli,/andrea-tabanelli/profil/spieler/134369,29,CM,Italy,50000,250000,US Lecce,/us-lecce/startseite/verein/1005,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2019,-200000,33.0,1.92,right,ITA-Serie A,Lecce,ITA,MF,29.0,1990.0,13,11,964,10.7,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.2,24.0,28.0,54.0,0.09,0.0,0.09,0.09,0.09,0.1,0.02,0.12,0.1,0.12,2020
Franck Kessié,/franck-kessie/profil/spieler/294808,22,CM,Cote d'Ivoire,25000000,32000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AC Milan,/ac-mailand/startseite/verein/5,in,2019,-7000000,26.0,1.83,right,ITA-Serie A,Milan,CIV,MF,22.0,1996.0,35,33,2904,32.3,4,1,5,2,2,2,3,0,4.6,3.0,2.6,5.6,52.0,173.0,84.0,0.12,0.03,0.15,0.06,0.09,0.14,0.08,0.22,0.09,0.17,2020
Rafael Leão,/rafael-leao/profil/spieler/357164,20,LW,Portugal,90000000,29500000,LOSC Lille,/losc-lille/startseite/verein/1082,AC Milan,/ac-mailand/startseite/verein/5,in,2019,60500000,24.0,1.88,right,ITA-Serie A,Milan,POR,FW,20.0,1999.0,31,12,1404,15.6,6,1,7,6,0,0,0,0,4.3,4.3,2.6,6.9,66.0,39.0,150.0,0.38,0.06,0.45,0.38,0.45,0.28,0.17,0.44,0.28,0.44,2020
Theo Hernández,/theo-hernandez/profil/spieler/339808,21,LB,France,60000000,22800000,Real Madrid,/real-madrid/startseite/verein/418,AC Milan,/ac-mailand/startseite/verein/5,in,2019,37200000,25.0,1.84,left,ITA-Serie A,Milan,FRA,DF,21.0,1997.0,33,32,2817,31.3,6,3,9,6,0,0,10,0,5.8,5.8,4.4,10.3,125.0,144.0,195.0,0.19,0.1,0.29,0.19,0.29,0.19,0.14,0.33,0.19,0.33,2020
Ismaël Bennacer,/ismael-bennacer/profil/spieler/351816,21,DM,Algeria,40000000,17200000,Empoli FC ,/fc-empoli/startseite/verein/749,AC Milan,/ac-mailand/startseite/verein/5,in,2019,22800000,25.0,1.75,left,ITA-Serie A,Milan,ALG,MF,21.0,1997.0,31,28,2485,27.6,1,0,1,1,0,0,14,0,0.7,0.7,1.4,2.1,41.0,190.0,32.0,0.04,0.0,0.04,0.04,0.04,0.03,0.05,0.08,0.03,0.08,2020
Léo Duarte,/leo-duarte/profil/spieler/312678,23,CB,Brazil,3400000,10600000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,AC Milan,/ac-mailand/startseite/verein/5,in,2019,-7200000,26.0,1.83,right,ITA-Serie A,Milan,BRA,DF,23.0,1996.0,6,4,405,4.5,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,2020
Patrick Cutrone,/patrick-cutrone/profil/spieler/265078,21,CF,Italy,2500000,18000000,AC Milan,/ac-mailand/startseite/verein/5,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,-15500000,25.0,1.83,right,ENG-Premier League,Wolves,ITA,FW,21.0,1998.0,12,3,297,3.3,2,0,2,2,0,0,0,0,2.2,2.2,0.3,2.5,5.0,1.0,20.0,0.61,0.0,0.61,0.61,0.61,0.68,0.08,0.76,0.68,0.76,2020
Patrick Cutrone,/patrick-cutrone/profil/spieler/265078,21,CF,Italy,2500000,18000000,AC Milan,/ac-mailand/startseite/verein/5,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,-15500000,25.0,1.83,right,ITA-Serie A,Fiorentina,ITA,FW,21.0,1998.0,19,9,838,9.3,4,1,5,4,0,0,1,0,3.9,3.9,1.5,5.4,11.0,9.0,69.0,0.43,0.11,0.54,0.43,0.54,0.42,0.16,0.58,0.42,0.58,2020
Hirving Lozano,/hirving-lozano/profil/spieler/316889,24,RW,Mexico,25000000,45000000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-20000000,27.0,1.75,right,ITA-Serie A,Napoli,MEX,"FW,MF",24.0,1995.0,26,10,1025,11.4,4,1,5,4,0,0,3,0,4.2,4.2,2.0,6.1,60.0,23.0,146.0,0.35,0.09,0.44,0.35,0.44,0.37,0.17,0.54,0.37,0.54,2020
Stanislav Lobotka,/stanislav-lobotka/profil/spieler/192735,25,DM,Slovakia,40000000,21000000,Celta de Vigo,/celta-vigo/startseite/verein/940,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,19000000,28.0,1.7,both,ESP-La Liga,Celta Vigo,SVK,MF,24.0,1994.0,17,17,1383,15.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,27.0,84.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,2020
Stanislav Lobotka,/stanislav-lobotka/profil/spieler/192735,25,DM,Slovakia,40000000,21000000,Celta de Vigo,/celta-vigo/startseite/verein/940,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,19000000,28.0,1.7,both,ITA-Serie A,Napoli,SVK,MF,24.0,1994.0,14,9,752,8.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,13.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,2020
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-7250000,31.0,1.7,right,GER-Bundesliga,RB Leipzig,GER,MF,27.0,1991.0,17,14,1211,13.5,0,0,0,0,0,0,3,0,0.8,0.8,1.0,1.7,18.0,112.0,16.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,2020
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-7250000,31.0,1.7,right,ITA-Serie A,Napoli,GER,MF,27.0,1991.0,15,10,902,10.0,1,0,1,1,0,0,6,0,0.4,0.4,0.4,0.8,20.0,76.0,8.0,0.1,0.0,0.1,0.1,0.1,0.04,0.04,0.08,0.04,0.08,2020
Giovanni Di Lorenzo,/giovanni-di-lorenzo/profil/spieler/169880,25,RB,Italy,25000000,9800000,Empoli FC ,/fc-empoli/startseite/verein/749,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,15200000,29.0,1.83,right,ITA-Serie A,Napoli,ITA,DF,25.0,1993.0,33,33,2970,33.0,3,3,6,3,0,0,5,0,3.2,3.2,2.2,5.4,67.0,204.0,151.0,0.09,0.09,0.18,0.09,0.18,0.1,0.07,0.16,0.1,0.16,2020
David Ospina,/david-ospina/profil/spieler/73396,30,GK,Colombia,3000000,3500000,Arsenal FC,/fc-arsenal/startseite/verein/11,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-500000,34.0,1.83,right,ITA-Serie A,Napoli,COL,GK,30.0,1988.0,17,17,1469,16.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Raúl Albiol,/raul-albiol/profil/spieler/15452,33,CB,Spain,2500000,4000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-1500000,37.0,1.9,right,ESP-La Liga,Villarreal,ESP,DF,33.0,1985.0,36,36,3237,36.0,1,0,1,1,0,0,9,0,2.3,2.3,0.3,2.5,11.0,118.0,4.0,0.03,0.0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,2020
Mattia Sprocati,/mattia-sprocati/profil/spieler/199274,26,RW,Italy,150000,3000000,SS Lazio,/lazio-rom/startseite/verein/398,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,-2850000,30.0,1.78,both,ITA-Serie A,Parma,ITA,"FW,MF",26.0,1993.0,20,4,590,6.6,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.2,14.0,18.0,39.0,0.15,0.0,0.15,0.15,0.15,0.11,0.07,0.18,0.11,0.18,2020
Gastón Brugman,/gaston-brugman/profil/spieler/131109,27,DM,Uruguay,2000000,2550000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,-550000,30.0,1.75,right,ITA-Serie A,Parma,URU,MF,26.0,1992.0,23,17,1458,16.2,0,2,2,0,0,0,5,0,0.3,0.3,1.3,1.6,19.0,65.0,12.0,0.0,0.12,0.12,0.0,0.12,0.02,0.08,0.1,0.02,0.1,2020
Matteo Darmian,/matteo-darmian/profil/spieler/54906,29,RB,Italy,4000000,2480000,Manchester United,/manchester-united/startseite/verein/985,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,1520000,33.0,1.83,right,ITA-Serie A,Parma,ITA,DF,29.0,1989.0,33,30,2685,29.8,1,1,2,1,0,0,6,0,0.8,0.8,0.9,1.7,36.0,130.0,95.0,0.03,0.03,0.07,0.03,0.07,0.03,0.03,0.06,0.03,0.06,2020
Vincent Laurini,/vincent-laurini/profil/spieler/94936,30,RB,France,150000,440000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,-290000,34.0,1.73,right,ITA-Serie A,Parma,FRA,DF,30.0,1989.0,15,10,884,9.8,0,2,2,0,0,0,4,0,0.0,0.0,0.5,0.5,12.0,44.0,18.0,0.0,0.2,0.2,0.0,0.2,0.0,0.05,0.05,0.0,0.05,2020
Simone Colombi,/simone-colombi/profil/spieler/57285,28,GK,Italy,250000,51000,Carpi FC 1909,/carpi-fc-1909/startseite/verein/4102,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,199000,32.0,1.88,right,ITA-Serie A,Parma,ITA,GK,28.0,1991.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Leonardo Spinazzola,/leonardo-spinazzola/profil/spieler/118689,26,LB,Italy,10000000,29500000,Juventus FC,/juventus-turin/startseite/verein/506,AS Roma,/as-rom/startseite/verein/12,in,2019,-19500000,30.0,1.86,right,ITA-Serie A,Roma,ITA,DF,26.0,1993.0,24,18,1548,17.2,1,2,3,1,0,0,2,0,1.1,1.1,3.3,4.3,104.0,63.0,118.0,0.06,0.12,0.17,0.06,0.17,0.06,0.19,0.25,0.06,0.25,2020
Pau López,/pau-lopez/profil/spieler/286415,24,GK,Spain,14000000,23500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Roma,/as-rom/startseite/verein/12,in,2019,-9500000,28.0,1.89,left,ITA-Serie A,Roma,ESP,GK,24.0,1994.0,32,32,2880,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Bryan Cristante,/bryan-cristante/profil/spieler/199248,24,DM,Italy,20000000,22000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AS Roma,/as-rom/startseite/verein/12,in,2019,-2000000,28.0,1.86,right,ITA-Serie A,Roma,ITA,MF,24.0,1995.0,26,18,1616,18.0,1,3,4,1,0,0,7,1,1.6,1.6,1.4,3.1,24.0,137.0,16.0,0.06,0.17,0.22,0.06,0.22,0.09,0.08,0.17,0.09,0.17,2020
Amadou Diawara,/amadou-diawara/profil/spieler/355501,21,DM,Guinea,2200000,21000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,AS Roma,/as-rom/startseite/verein/12,in,2019,-18800000,25.0,1.83,right,ITA-Serie A,Roma,GUI,MF,22.0,1997.0,22,19,1518,16.9,1,1,2,0,1,1,4,0,1.0,0.3,0.5,0.8,15.0,90.0,13.0,0.06,0.06,0.12,0.0,0.06,0.06,0.03,0.09,0.02,0.05,2020
Gonzalo Villar,/gonzalo-villar/profil/spieler/398163,21,CM,Spain,2800000,5000000,Elche CF,/fc-elche/startseite/verein/1531,AS Roma,/as-rom/startseite/verein/12,in,2019,-2200000,25.0,1.81,right,ITA-Serie A,Roma,ESP,MF,21.0,1998.0,9,2,299,3.3,0,0,0,0,0,0,3,0,1.0,1.0,0.1,1.1,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.33,0.31,0.33,2020
Luca Pellegrini,/luca-pellegrini/profil/spieler/346567,20,LB,Italy,7000000,22000000,AS Roma,/as-rom/startseite/verein/12,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,-15000000,24.0,1.78,left,ITA-Serie A,Cagliari,ITA,DF,20.0,1999.0,24,22,1908,21.2,0,5,5,0,0,0,10,0,0.8,0.8,2.4,3.2,63.0,62.0,99.0,0.0,0.24,0.24,0.0,0.24,0.04,0.12,0.15,0.04,0.15,2020
Emil Audero,/emil-audero/profil/spieler/256339,22,GK,Italy,6000000,20000000,Juventus FC,/juventus-turin/startseite/verein/506,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-14000000,26.0,1.92,right,ITA-Serie A,Sampdoria,ITA,GK,22.0,1997.0,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Jeison Murillo,/jeison-murillo/profil/spieler/131102,27,CB,Colombia,1000000,13300000,Valencia CF,/fc-valencia/startseite/verein/1049,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-12300000,31.0,1.82,right,ESP-La Liga,Celta Vigo,COL,DF,27.0,1992.0,18,17,1529,17.0,1,0,1,1,0,0,5,0,0.5,0.5,0.1,0.6,1.0,33.0,3.0,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.04,0.03,0.04,2020
Jeison Murillo,/jeison-murillo/profil/spieler/131102,27,CB,Colombia,1000000,13300000,Valencia CF,/fc-valencia/startseite/verein/1049,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-12300000,31.0,1.82,right,ITA-Serie A,Sampdoria,COL,DF,27.0,1992.0,10,7,666,7.4,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.2,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2020
Fabio Depaoli,/fabio-depaoli/profil/spieler/324282,22,RB,Italy,3000000,4500000,Chievo Verona,/chievo-verona/startseite/verein/862,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-1500000,26.0,1.82,right,ITA-Serie A,Sampdoria,ITA,"MF,DF",22.0,1997.0,29,21,1854,20.6,0,1,1,0,0,0,7,0,1.1,1.1,2.7,3.8,37.0,66.0,135.0,0.0,0.05,0.05,0.0,0.05,0.05,0.13,0.19,0.05,0.19,2020
Julian Chabot,/julian-chabot/profil/spieler/303219,21,CB,Germany,5500000,3700000,FC Groningen,/fc-groningen/startseite/verein/202,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,1800000,25.0,1.95,left,ITA-Serie A,Sampdoria,GER,DF,21.0,1998.0,8,7,569,6.3,1,0,1,1,0,0,1,1,0.1,0.1,0.0,0.1,1.0,16.0,0.0,0.16,0.0,0.16,0.16,0.16,0.02,0.0,0.02,0.02,0.02,2020
Alex Ferrari,/alex-ferrari/profil/spieler/197491,25,CB,Italy,1000000,3600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-2600000,29.0,1.91,right,ITA-Serie A,Sampdoria,ITA,DF,25.0,1994.0,12,11,1005,11.2,0,0,0,0,0,0,4,0,0.9,0.9,0.5,1.4,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,2020
Mehdi Léris,/mehdi-leris/profil/spieler/348601,21,RM,Algeria,2500000,3100000,Chievo Verona,/chievo-verona/startseite/verein/862,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-600000,25.0,1.86,right,ITA-Serie A,Sampdoria,ALG,"MF,FW",21.0,1998.0,15,3,509,5.7,1,1,2,1,0,0,0,0,0.6,0.5,0.7,1.2,11.0,23.0,54.0,0.18,0.18,0.35,0.18,0.35,0.1,0.13,0.23,0.09,0.22,2020
Joachim Andersen,/joachim-andersen/profil/spieler/260827,23,CB,Denmark,30000000,24000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2019,6000000,27.0,1.92,right,FRA-Ligue 1,Lyon,DEN,DF,23.0,1996.0,18,17,1531,17.0,1,0,1,1,0,0,3,0,0.9,0.9,0.2,1.1,6.0,79.0,1.0,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,2020
Dennis Praet,/dennis-praet/profil/spieler/129588,25,CM,Belgium,7000000,19200000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Leicester City,/leicester-city/startseite/verein/1003,out,2019,-12200000,29.0,1.81,right,ENG-Premier League,Leicester City,BEL,MF,25.0,1994.0,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,10.0,42.0,42.0,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18,2020
Duván Zapata,/duvan-zapata/profil/spieler/73794,28,CF,Colombia,8000000,12000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2019,-4000000,32.0,1.89,right,ITA-Serie A,Atalanta,COL,FW,28.0,1991.0,28,25,2026,22.5,18,6,24,17,1,1,1,0,15.6,14.8,5.7,20.5,52.0,43.0,247.0,0.8,0.27,1.07,0.76,1.02,0.69,0.25,0.94,0.66,0.91,2020
Dawid Kownacki,/dawid-kownacki/profil/spieler/208167,22,CF,Poland,3500000,6750000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,out,2019,-3250000,26.0,1.86,right,GER-Bundesliga,Düsseldorf,POL,"FW,MF",22.0,1997.0,20,11,1093,12.1,0,0,0,0,0,0,4,0,2.3,2.3,0.7,3.0,21.0,13.0,91.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.19,0.25,2020
Giacomo Vrioni,/giacomo-vrioni/profil/spieler/363178,21,CF,Albania,2500000,4099999,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Juventus U23,/juventus-turin-u23/startseite/verein/41101,out,2019,-1599999,24.0,1.88,left,ITA-Serie A,Juventus,ALB,FW,20.0,1998.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,2.92,2.92,2.92,2020
Manuel Locatelli,/manuel-locatelli/profil/spieler/265088,21,DM,Italy,30000000,14000000,AC Milan,/ac-mailand/startseite/verein/5,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,16000000,25.0,1.85,right,ITA-Serie A,Sassuolo,ITA,MF,21.0,1998.0,33,31,2586,28.7,0,5,5,0,0,0,9,0,1.5,1.5,4.6,6.1,63.0,229.0,57.0,0.0,0.17,0.17,0.0,0.17,0.05,0.16,0.21,0.05,0.21,2020
Merih Demiral,/merih-demiral/profil/spieler/340879,21,CB,Turkey,20000000,8000000,Alanyaspor,/alanyaspor/startseite/verein/11282,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,12000000,25.0,1.9,right,ITA-Serie A,Juventus,TUR,DF,21.0,1998.0,6,5,418,4.6,1,1,2,1,0,0,1,0,0.3,0.3,0.2,0.6,0.0,9.0,0.0,0.22,0.22,0.43,0.22,0.43,0.07,0.05,0.12,0.07,0.12,2020
Merih Demiral,/merih-demiral/profil/spieler/340879,21,CB,Turkey,20000000,19500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,500000,25.0,1.9,right,ITA-Serie A,Juventus,TUR,DF,21.0,1998.0,6,5,418,4.6,1,1,2,1,0,0,1,0,0.3,0.3,0.2,0.6,0.0,9.0,0.0,0.22,0.22,0.43,0.22,0.43,0.07,0.05,0.12,0.07,0.12,2020
Francesco Caputo,/francesco-caputo/profil/spieler/84765,31,CF,Italy,1500000,7750000,Empoli FC ,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-6250000,35.0,1.81,right,ITA-Serie A,Sassuolo,ITA,FW,31.0,1987.0,36,33,2931,32.6,21,7,28,19,2,2,3,0,13.9,12.4,5.7,18.1,53.0,48.0,256.0,0.64,0.21,0.86,0.58,0.8,0.43,0.18,0.6,0.38,0.56,2020
