playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Javier Pastore,/javier-pastore/profil/spieler/55215,29,AM,Argentina,500000,24700000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,AS Roma,/as-rom/startseite/verein/12,in,2018,-24200000,34.0,1.87,right,ITA-Serie A,Roma,ARG,"MF,FW",29.0,1989.0,6.6,459.0,7.0,35.0,226.0,203.0,31.0,459.0,18.0,14.0,77.8,4.0,22.2,298.0,1913.0,1146.0,35.0,31.0,3.0,13.0,6.0,364.0,44.0,2019
Justin Kluivert,/justin-kluivert/profil/spieler/330659,19,LW,Netherlands,14000000,17250000,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,AS Roma,/as-rom/startseite/verein/12,in,2018,-3250000,24.0,1.72,both,ITA-Serie A,Roma,NED,FW,19.0,1999.0,14.9,650.0,8.0,73.0,220.0,369.0,59.0,650.0,54.0,24.0,44.4,29.0,53.7,424.0,3325.0,1748.0,68.0,41.0,22.0,44.0,23.0,467.0,168.0,2019
Davide Santon,/davide-santon/profil/spieler/84344,27,LB,Italy,0,9500000,Inter Milan,/inter-mailand/startseite/verein/46,AS Roma,/as-rom/startseite/verein/12,in,2018,-9500000,32.0,1.87,right,ITA-Serie A,Roma,ITA,DF,27.0,1991.0,11.2,812.0,38.0,203.0,428.0,192.0,5.0,812.0,22.0,14.0,63.6,8.0,36.4,466.0,2802.0,1613.0,51.0,34.0,3.0,13.0,3.0,504.0,45.0,2019
Robin Olsen,/robin-olsen/profil/spieler/75458,28,GK,Sweden,1500000,9000000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,AS Roma,/as-rom/startseite/verein/12,in,2018,-7500000,33.0,1.96,right,ITA-Serie A,Roma,SWE,GK,28.0,1990.0,27.0,927.0,842.0,926.0,1.0,0.0,0.0,927.0,0.0,0.0,,0.0,,440.0,2423.0,1725.0,0.0,0.0,0.0,1.0,0.0,370.0,0.0,2019
Nicolò Zaniolo,/nicolo-zaniolo/profil/spieler/392085,18,AM,Italy,27000000,6750000,Inter Milan,/inter-mailand/startseite/verein/46,AS Roma,/as-rom/startseite/verein/12,in,2018,20250000,24.0,1.9,left,ITA-Serie A,Roma,ITA,"MF,FW",19.0,1999.0,19.6,866.0,10.0,104.0,403.0,379.0,74.0,866.0,76.0,41.0,53.9,35.0,46.1,568.0,3586.0,1443.0,48.0,38.0,23.0,70.0,68.0,640.0,130.0,2019
Antonio Mirante,/antonio-mirante/profil/spieler/22141,34,GK,Italy,100000,4000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,AS Roma,/as-rom/startseite/verein/12,in,2018,-3900000,39.0,1.93,right,ITA-Serie A,Roma,ITA,GK,35.0,1983.0,11.0,344.0,287.0,344.0,0.0,0.0,0.0,344.0,1.0,1.0,100.0,0.0,0.0,146.0,941.0,759.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,2019
Alisson,/alisson/profil/spieler/105470,25,GK,Brazil,35000000,62500000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2018,-27500000,30.0,1.93,right,ENG-Premier League,Liverpool,BRA,GK,25.0,1992.0,38.0,1347.0,1118.0,1338.0,10.0,0.0,0.0,1347.0,2.0,2.0,100.0,0.0,0.0,838.0,3680.0,2466.0,1.0,1.0,0.0,0.0,1.0,675.0,0.0,2019
Radja Nainggolan,/radja-nainggolan/profil/spieler/41982,30,CM,Belgium,800000,38000000,AS Roma,/as-rom/startseite/verein/12,Inter Milan,/inter-mailand/startseite/verein/46,out,2018,-37200000,35.0,1.77,right,ITA-Serie A,Inter,BEL,MF,30.0,1988.0,21.9,1236.0,11.0,104.0,578.0,574.0,46.0,1236.0,40.0,27.0,67.5,13.0,32.5,828.0,4152.0,1974.0,51.0,55.0,7.0,54.0,45.0,980.0,145.0,2019
Kevin Strootman,/kevin-strootman/profil/spieler/68864,28,CM,Netherlands,1300000,25000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2018,-23700000,33.0,1.86,left,FRA-Ligue 1,Marseille,NED,MF,28.0,1990.0,21.6,1385.0,31.0,240.0,959.0,201.0,25.0,1385.0,13.0,10.0,76.9,3.0,23.1,824.0,3420.0,1837.0,24.0,26.0,2.0,16.0,17.0,899.0,33.0,2019
Kevin Strootman,/kevin-strootman/profil/spieler/68864,28,CM,Netherlands,1300000,25000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2018,-23700000,33.0,1.86,left,ITA-Serie A,Roma,NED,MF,28.0,1990.0,1.0,50.0,4.0,8.0,26.0,16.0,2.0,50.0,1.0,0.0,0.0,1.0,100.0,26.0,87.0,28.0,0.0,0.0,0.0,3.0,0.0,29.0,2.0,2019
Marco Tumminello,/marco-tumminello/profil/spieler/315850,19,CF,Italy,250000,5000000,AS Roma,/as-rom/startseite/verein/12,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2018,-4750000,24.0,1.8,left,ITA-Serie A,Atalanta,ITA,"FW,DF",19.0,1998.0,0.1,8.0,0.0,1.0,3.0,4.0,2.0,8.0,1.0,1.0,100.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,2019
Arturo Calabresi,/arturo-calabresi/profil/spieler/240897,22,RB,Italy,1100000,200000,AS Roma,/as-rom/startseite/verein/12,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2018,900000,27.0,1.86,right,ITA-Serie A,Bologna,ITA,DF,22.0,1996.0,15.7,889.0,71.0,364.0,421.0,110.0,3.0,889.0,17.0,9.0,52.9,8.0,47.1,420.0,2003.0,1033.0,13.0,12.0,1.0,9.0,8.0,481.0,11.0,2019
Duván Zapata,/duvan-zapata/profil/spieler/73794,27,CF,Colombia,8000000,18500000,SSC Napoli,/ssc-neapel/startseite/verein/6195,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-10500000,32.0,1.89,right,ITA-Serie A,Atalanta,COL,FW,27.0,1991.0,32.2,1206.0,29.0,66.0,405.0,758.0,278.0,1204.0,83.0,40.0,48.2,43.0,51.8,916.0,5429.0,2280.0,108.0,67.0,58.0,149.0,92.0,988.0,374.0,2019
Manolo Gabbiadini,/manolo-gabbiadini/profil/spieler/112343,27,CF,Italy,2000000,11900000,Southampton FC,/fc-southampton/startseite/verein/180,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-9900000,31.0,1.86,left,ENG-Premier League,Southampton,ITA,"FW,MF",26.0,1991.0,5.3,191.0,5.0,24.0,84.0,85.0,17.0,191.0,8.0,2.0,25.0,6.0,75.0,89.0,396.0,147.0,5.0,7.0,0.0,5.0,3.0,127.0,25.0,2019
Manolo Gabbiadini,/manolo-gabbiadini/profil/spieler/112343,27,CF,Italy,2000000,11900000,Southampton FC,/fc-southampton/startseite/verein/180,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-9900000,31.0,1.86,left,ITA-Serie A,Sampdoria,ITA,FW,26.0,1991.0,9.0,396.0,7.0,26.0,151.0,225.0,41.0,396.0,11.0,6.0,54.5,5.0,45.5,224.0,1181.0,404.0,17.0,12.0,6.0,20.0,13.0,314.0,70.0,2019
Omar Colley,/omar-colley/profil/spieler/174733,25,CB,The Gambia,3000000,9250000,KRC Genk,/krc-genk/startseite/verein/1184,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-6250000,30.0,1.91,left,ITA-Serie A,Sampdoria,GAM,DF,25.0,1992.0,19.6,1308.0,176.0,660.0,628.0,32.0,18.0,1308.0,5.0,5.0,100.0,0.0,0.0,766.0,3786.0,2033.0,4.0,5.0,1.0,5.0,4.0,837.0,3.0,2019
Ronaldo Vieira,/ronaldo-vieira/profil/spieler/434676,20,CM,England,2000000,7100000,Leeds United,/leeds-united/startseite/verein/399,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-5100000,24.0,1.78,right,ITA-Serie A,Sampdoria,GNB,MF,20.0,1998.0,6.7,,,,,,,,,,,,,,,,,,,,,,,2019
Albin Ekdal,/albin-ekdal/profil/spieler/49275,29,DM,Sweden,800000,2600000,Hamburger SV,/hamburger-sv/startseite/verein/41,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,-1800000,33.0,1.86,right,ITA-Serie A,Sampdoria,SWE,MF,29.0,1989.0,29.4,1978.0,108.0,450.0,1310.0,242.0,14.0,1978.0,42.0,35.0,83.3,7.0,16.7,1067.0,5945.0,2947.0,39.0,51.0,3.0,27.0,31.0,1345.0,25.0,2019
Marco Sau,/marco-sau/profil/spieler/55801,31,CF,Italy,150000,100000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,50000,35.0,1.69,right,ITA-Serie A,Cagliari,ITA,"FW,MF",30.0,1987.0,6.2,219.0,5.0,26.0,81.0,115.0,37.0,219.0,13.0,5.0,38.5,8.0,61.5,161.0,1047.0,369.0,17.0,7.0,4.0,21.0,13.0,174.0,40.0,2019
Marco Sau,/marco-sau/profil/spieler/55801,31,CF,Italy,150000,100000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2018,50000,35.0,1.69,right,ITA-Serie A,Sampdoria,ITA,"MF,FW",30.0,1987.0,0.6,34.0,0.0,2.0,13.0,19.0,1.0,34.0,3.0,1.0,33.3,2.0,66.7,29.0,202.0,74.0,2.0,2.0,0.0,3.0,3.0,30.0,9.0,2019
Patrik Schick,/patrik-schick/profil/spieler/242086,22,CF,Czech Republic,25000000,42000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,AS Roma,/as-rom/startseite/verein/12,out,2018,-17000000,27.0,1.91,left,ITA-Serie A,Roma,CZE,"FW,MF",22.0,1996.0,14.6,452.0,20.0,48.0,184.0,224.0,79.0,452.0,16.0,9.0,56.3,7.0,43.8,238.0,1164.0,383.0,13.0,5.0,10.0,52.0,21.0,333.0,90.0,2019
Lucas Torreira,/lucas-torreira/profil/spieler/318077,22,DM,Uruguay,15000000,28650000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2018,-13650000,27.0,1.66,right,ENG-Premier League,Arsenal,URU,MF,22.0,1996.0,26.5,1914.0,76.0,389.0,1206.0,340.0,23.0,1914.0,21.0,13.0,61.9,8.0,38.1,1089.0,5115.0,2387.0,28.0,25.0,5.0,32.0,28.0,1276.0,35.0,2019
Emiliano Viviano,/emiliano-viviano/profil/spieler/24316,32,GK,Italy,100000,1900000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Sporting CP,/sporting-lissabon/startseite/verein/336,out,2018,-1800000,37.0,1.95,left,ITA-Serie A,SPAL,ITA,GK,32.0,1985.0,16.9,628.0,560.0,624.0,4.0,0.0,0.0,628.0,1.0,1.0,100.0,0.0,0.0,278.0,1564.0,1115.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,2019
Marlon,/marlon/profil/spieler/273236,22,CB,Brazil,6000000,12000000,FC Barcelona,/fc-barcelona/startseite/verein/131,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-6000000,27.0,1.82,right,ITA-Serie A,Sassuolo,BRA,DF,22.0,1995.0,16.8,1222.0,89.0,505.0,654.0,67.0,7.0,1222.0,6.0,4.0,66.7,2.0,33.3,702.0,3645.0,2165.0,8.0,10.0,0.0,7.0,2.0,892.0,9.0,2019
Federico Di Francesco,/federico-di-francesco/profil/spieler/38607,24,LW,Italy,1800000,7450000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-5650000,29.0,1.71,right,ITA-Serie A,Sassuolo,ITA,"FW,MF",24.0,1994.0,11.9,506.0,6.0,91.0,187.0,234.0,46.0,506.0,22.0,13.0,59.1,9.0,40.9,336.0,2027.0,1090.0,38.0,25.0,11.0,26.0,19.0,380.0,106.0,2019
Khouma Babacar,/khouma-babacar/profil/spieler/124902,25,CF,Senegal,500000,7000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-6500000,30.0,1.85,right,ITA-Serie A,Sassuolo,SEN,FW,25.0,1993.0,16.5,514.0,29.0,47.0,219.0,256.0,74.0,512.0,21.0,10.0,47.6,11.0,52.4,316.0,1401.0,514.0,15.0,14.0,11.0,64.0,28.0,368.0,97.0,2019
Jens Odgaard,/jens-odgaard/profil/spieler/345590,19,RW,Denmark,6000000,5820000,Inter Milan,/inter-mailand/startseite/verein/46,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,180000,24.0,1.88,left,ITA-Serie A,Sassuolo,DEN,FW,19.0,1999.0,0.2,6.0,1.0,1.0,1.0,4.0,2.0,6.0,0.0,0.0,,0.0,,4.0,20.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2019
Giangiacomo Magnani,/giangiacomo-magnani/profil/spieler/310458,22,CB,Italy,3000000,5000000,Juventus FC,/juventus-turin/startseite/verein/506,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-2000000,27.0,1.91,right,ITA-Serie A,Sassuolo,ITA,DF,22.0,1995.0,16.8,1057.0,151.0,558.0,494.0,8.0,4.0,1057.0,0.0,0.0,,0.0,,641.0,3827.0,2396.0,11.0,2.0,0.0,3.0,3.0,746.0,0.0,2019
Enrico Brignola,/enrico-brignola/profil/spieler/323147,19,SS,Italy,550000,3000000,Benevento Calcio,/benevento-calcio/startseite/verein/4171,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-2450000,23.0,1.68,left,ITA-Serie A,Sassuolo,ITA,"FW,MF",19.0,1999.0,1.9,90.0,1.0,21.0,43.0,27.0,5.0,90.0,4.0,1.0,25.0,3.0,75.0,62.0,403.0,211.0,8.0,2.0,1.0,3.0,1.0,74.0,15.0,2019
Mehdi Bourabia,/mehdi-bourabia/profil/spieler/131731,26,DM,Morocco,1300000,2200000,Konyaspor,/konyaspor/startseite/verein/2293,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,-900000,31.0,1.83,right,ITA-Serie A,Sassuolo,MAR,MF,26.0,1991.0,22.3,1369.0,45.0,255.0,726.0,407.0,40.0,1369.0,52.0,33.0,63.5,19.0,36.5,750.0,3398.0,1558.0,24.0,36.0,4.0,45.0,37.0,910.0,70.0,2019
Leonardo Sernicola,/leonardo-sernicola/profil/spieler/340707,20,RB,Italy,2000000,200000,Ternana Calcio,/ternana-calcio/startseite/verein/1103,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2018,1800000,25.0,1.87,right,ITA-Serie A,Sassuolo,ITA,FW,21.0,1997.0,0.1,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,,0.0,,3.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2019
Grégoire Defrel,/gregoire-defrel/profil/spieler/163222,27,CF,France,1500000,15000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AS Roma,/as-rom/startseite/verein/12,out,2018,-13500000,32.0,1.79,left,ITA-Serie A,Sampdoria,MTQ,"FW,MF",27.0,1991.0,26.0,1041.0,11.0,85.0,414.0,551.0,89.0,1041.0,53.0,28.0,52.8,25.0,47.2,704.0,3637.0,1433.0,44.0,40.0,15.0,59.0,51.0,813.0,246.0,2019
Francesco Acerbi,/francesco-acerbi/profil/spieler/131075,30,CB,Italy,4000000,12000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,SS Lazio,/lazio-rom/startseite/verein/398,out,2018,-8000000,35.0,1.92,left,ITA-Serie A,Lazio,ITA,DF,30.0,1988.0,36.8,2178.0,257.0,1019.0,1060.0,112.0,28.0,2178.0,11.0,9.0,81.8,2.0,18.2,1191.0,7946.0,4406.0,39.0,26.0,2.0,20.0,8.0,1306.0,17.0,2019
Diego Falcinelli,/diego-falcinelli/profil/spieler/119115,27,CF,Italy,800000,7000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Bologna FC 1909,/fc-bologna/startseite/verein/1025,out,2018,-6200000,32.0,1.86,left,ITA-Serie A,Bologna,ITA,FW,27.0,1991.0,7.8,242.0,3.0,19.0,119.0,109.0,27.0,242.0,18.0,8.0,44.4,10.0,55.6,176.0,808.0,277.0,8.0,7.0,6.0,27.0,31.0,192.0,55.0,2019
Marcello Trotta,/marcello-trotta/profil/spieler/129505,26,CF,Italy,300000,1100000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2018,-800000,30.0,1.88,left,ITA-Serie A,Frosinone,ITA,FW,25.0,1992.0,4.4,161.0,3.0,18.0,78.0,67.0,11.0,161.0,3.0,1.0,33.3,2.0,66.7,83.0,494.0,195.0,6.0,2.0,3.0,15.0,6.0,111.0,28.0,2019
Marcello Trotta,/marcello-trotta/profil/spieler/129505,26,CF,Italy,300000,1100000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2018,-800000,30.0,1.88,left,ITA-Serie A,Sassuolo,ITA,MF,25.0,1992.0,0.1,3.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,,0.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2019
Alberto Paloschi,/alberto-paloschi/profil/spieler/68306,28,CF,Italy,500000,4000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,SPAL,/spal/startseite/verein/2722,in,2018,-3500000,33.0,1.83,right,ITA-Serie A,SPAL,ITA,FW,28.0,1990.0,9.6,230.0,1.0,20.0,128.0,84.0,30.0,230.0,4.0,1.0,25.0,3.0,75.0,149.0,463.0,138.0,3.0,3.0,0.0,28.0,15.0,175.0,33.0,2019
Federico Viviani,/federico-viviani/profil/spieler/165900,26,DM,Italy,250000,3300000,Hellas Verona,/hellas-verona/startseite/verein/276,SPAL,/spal/startseite/verein/2722,in,2018,-3050000,31.0,1.8,right,ITA-Serie A,Frosinone,ITA,MF,26.0,1992.0,3.7,260.0,7.0,52.0,165.0,45.0,0.0,260.0,3.0,3.0,100.0,0.0,0.0,110.0,514.0,248.0,6.0,5.0,0.0,3.0,4.0,172.0,2.0,2019
Bartosz Salamon,/bartosz-salamon/profil/spieler/71019,27,CB,Poland,600000,2000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,SPAL,/spal/startseite/verein/2722,in,2018,-1400000,32.0,1.94,right,ITA-Serie A,Frosinone,POL,DF,27.0,1991.0,19.2,1024.0,174.0,599.0,408.0,23.0,14.0,1024.0,2.0,2.0,100.0,0.0,0.0,435.0,2057.0,1082.0,5.0,4.0,1.0,3.0,2.0,522.0,2.0,2019
M'Baye Niang,/mbaye-niang/profil/spieler/157501,23,CF,Senegal,2500000,12000000,AC Milan,/ac-mailand/startseite/verein/5,Torino FC,/fc-turin/startseite/verein/416,in,2018,-9500000,28.0,1.88,both,FRA-Ligue 1,Rennes,SEN,"FW,MF",23.0,1994.0,19.9,692.0,17.0,56.0,325.0,327.0,94.0,690.0,52.0,18.0,34.6,34.0,65.4,458.0,3243.0,1444.0,63.0,37.0,21.0,67.0,34.0,531.0,115.0,2019
Soualiho Meïté,/soualiho-meite/profil/spieler/164913,24,CM,France,3500000,11500000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,in,2018,-8000000,29.0,1.87,right,ITA-Serie A,Torino,FRA,MF,24.0,1994.0,29.5,1511.0,43.0,226.0,940.0,375.0,44.0,1511.0,71.0,52.0,73.2,19.0,26.8,816.0,4774.0,2206.0,57.0,53.0,8.0,66.0,47.0,965.0,64.0,2019
Armando Izzo,/armando-izzo/profil/spieler/32113,26,CB,Italy,0,10700000,Genoa CFC,/genua-cfc/startseite/verein/252,Torino FC,/fc-turin/startseite/verein/416,in,2018,-10700000,31.0,1.83,right,ITA-Serie A,Torino,ITA,DF,26.0,1992.0,36.3,2333.0,194.0,861.0,1280.0,208.0,39.0,2333.0,14.0,9.0,64.3,5.0,35.7,1174.0,7047.0,4544.0,55.0,29.0,4.0,14.0,11.0,1270.0,26.0,2019
Tomás Rincón,/tomas-rincon/profil/spieler/75942,30,DM,Venezuela,800000,5900000,Juventus FC,/juventus-turin/startseite/verein/506,Torino FC,/fc-turin/startseite/verein/416,in,2018,-5100000,35.0,1.77,right,ITA-Serie A,Torino,VEN,MF,30.0,1988.0,31.1,1755.0,65.0,339.0,1074.0,375.0,18.0,1755.0,44.0,26.0,59.1,18.0,40.9,862.0,4857.0,2547.0,55.0,44.0,6.0,36.0,33.0,980.0,41.0,2019
Antonio Barreca,/antonio-barreca/profil/spieler/241889,23,LB,Italy,800000,10000000,Torino FC,/fc-turin/startseite/verein/416,AS Monaco,/as-monaco/startseite/verein/162,out,2018,-9200000,28.0,1.8,left,ENG-Premier League,Newcastle Utd,ITA,DF,23.0,1995.0,0.1,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,,0.0,,3.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2019
Antonio Barreca,/antonio-barreca/profil/spieler/241889,23,LB,Italy,800000,10000000,Torino FC,/fc-turin/startseite/verein/416,AS Monaco,/as-monaco/startseite/verein/162,out,2018,-9200000,28.0,1.8,left,FRA-Ligue 1,Monaco,ITA,DF,23.0,1995.0,6.6,359.0,13.0,117.0,164.0,83.0,10.0,359.0,10.0,2.0,20.0,8.0,80.0,154.0,893.0,434.0,15.0,8.0,4.0,12.0,6.0,173.0,29.0,2019
Joel Obi,/joel-obi/profil/spieler/45581,27,CM,Nigeria,200000,2000000,Torino FC,/fc-turin/startseite/verein/416,Chievo Verona,/chievo-verona/startseite/verein/862,out,2018,-1800000,32.0,1.78,left,ITA-Serie A,Chievo,NGA,MF,27.0,1991.0,7.3,389.0,17.0,103.0,223.0,68.0,11.0,389.0,10.0,6.0,60.0,4.0,40.0,178.0,897.0,432.0,10.0,6.0,1.0,9.0,2.0,233.0,18.0,2019
Alfred Gomis,/alfred-gomis/profil/spieler/163568,24,GK,Senegal,2200000,1500000,Torino FC,/fc-turin/startseite/verein/416,SPAL,/spal/startseite/verein/2722,out,2018,700000,29.0,1.96,right,ITA-Serie A,SPAL,SEN,GK,24.0,1993.0,19.2,729.0,652.0,727.0,3.0,0.0,0.0,729.0,0.0,0.0,,0.0,,343.0,1685.0,1189.0,0.0,0.0,0.0,1.0,0.0,285.0,0.0,2019
Afriyie Acquah,/afriyie-acquah/profil/spieler/145581,26,CM,Ghana,0,1000000,Torino FC,/fc-turin/startseite/verein/416,Empoli FC ,/fc-empoli/startseite/verein/749,out,2018,-1000000,31.0,1.79,right,ITA-Serie A,Empoli,GHA,MF,26.0,1992.0,16.8,901.0,22.0,132.0,474.0,315.0,29.0,901.0,35.0,27.0,77.1,8.0,22.9,623.0,4409.0,2387.0,58.0,45.0,9.0,32.0,21.0,690.0,76.0,2019
Mirko Valdifiori,/mirko-valdifiori/profil/spieler/84903,32,DM,Italy,100000,1000000,Torino FC,/fc-turin/startseite/verein/416,SPAL,/spal/startseite/verein/2722,out,2018,-900000,37.0,1.85,right,ITA-Serie A,SPAL,ITA,MF,32.0,1986.0,7.4,606.0,14.0,108.0,390.0,112.0,1.0,606.0,3.0,2.0,66.7,1.0,33.3,312.0,1221.0,577.0,8.0,6.0,0.0,5.0,3.0,436.0,7.0,2019
Rolando Mandragora,/rolando-mandragora/profil/spieler/308279,21,DM,Italy,10000000,20000000,Juventus FC,/juventus-turin/startseite/verein/506,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,-10000000,26.0,1.83,left,ITA-Serie A,Udinese,ITA,MF,21.0,1997.0,32.4,1540.0,64.0,350.0,832.0,363.0,26.0,1540.0,12.0,4.0,33.3,8.0,66.7,691.0,2424.0,1210.0,18.0,18.0,2.0,24.0,14.0,837.0,62.0,2019
Ignacio Pussetto,/ignacio-pussetto/profil/spieler/283528,22,RW,Argentina,2500000,8000000,CA Huracán,/club-atletico-huracan/startseite/verein/2063,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,-5500000,27.0,1.8,right,ITA-Serie A,Udinese,ARG,"FW,MF",22.0,1995.0,24.2,1130.0,40.0,164.0,526.0,475.0,101.0,1130.0,94.0,47.0,50.0,46.0,48.9,618.0,4108.0,2132.0,75.0,49.0,20.0,87.0,46.0,734.0,165.0,2019
Felipe Vizeu,/felipe-vizeu/profil/spieler/425462,21,CF,Brazil,500000,5000000,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,-4500000,26.0,1.85,both,ITA-Serie A,Udinese,BRA,"FW,DF",21.0,1997.0,0.4,11.0,1.0,1.0,3.0,7.0,3.0,11.0,0.0,0.0,,0.0,,5.0,14.0,2.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,2019
Juan Musso,/juan-musso/profil/spieler/242359,24,GK,Argentina,8000000,4000000,Racing Club,/racing-club/startseite/verein/1444,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,4000000,29.0,1.91,right,ITA-Serie A,Udinese,ARG,GK,24.0,1994.0,29.0,956.0,845.0,953.0,3.0,0.0,0.0,956.0,0.0,0.0,,0.0,,444.0,2996.0,2328.0,0.0,0.0,0.0,2.0,0.0,263.0,0.0,2019
William Troost-Ekong,/william-troost-ekong/profil/spieler/192875,24,CB,Nigeria,2500000,3300000,Bursaspor,/bursaspor/startseite/verein/20,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,-800000,29.0,1.91,right,ITA-Serie A,Udinese,NGA,DF,24.0,1993.0,34.0,1524.0,235.0,857.0,643.0,34.0,22.0,1524.0,2.0,2.0,100.0,0.0,0.0,744.0,4138.0,2121.0,3.0,5.0,1.0,12.0,6.0,805.0,6.0,2019
Nicholas Opoku,/nicholas-opoku/profil/spieler/396516,20,CB,Ghana,1200000,1500000,Club Africain Tunis,/club-africain-tunis/startseite/verein/819,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2018,-300000,25.0,1.9,right,ITA-Serie A,Udinese,GHA,DF,20.0,1997.0,10.1,472.0,45.0,235.0,224.0,15.0,3.0,472.0,4.0,4.0,100.0,0.0,0.0,283.0,1451.0,833.0,8.0,3.0,0.0,3.0,5.0,281.0,0.0,2019
Lucas Evangelista,/lucas-evangelista/profil/spieler/270188,23,CM,Brazil,3500000,3000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Nantes,/fc-nantes/startseite/verein/995,out,2018,500000,28.0,1.81,left,FRA-Ligue 1,Nantes,BRA,"FW,MF",23.0,1995.0,8.0,420.0,8.0,49.0,199.0,178.0,18.0,420.0,21.0,10.0,47.6,11.0,52.4,258.0,1215.0,526.0,14.0,15.0,4.0,26.0,18.0,306.0,61.0,2019
