playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Xavier Chavalerin,/xavier-chavalerin/profil/spieler/118278,30,CM,France,1500000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,500000,32.0,1.79,left,FRA-Ligue 1,Troyes,FRA,MF,30.0,1991.0,34,31,2717,30.2,5,2,7,5,0,0,4,0,1.4,1.4,3.8,5.2,19.0,93.0,85.0,0.17,0.07,0.23,0.17,0.23,0.05,0.13,0.17,0.05,0.17,2022
Mykola Kukharevych,/mykola-kukharevych/profil/spieler/730126,20,CF,Ukraine,500000,300000,Rukh Lviv,/rukh-lviv/startseite/verein/48726,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,200000,22.0,1.91,right,FRA-Ligue 1,Troyes,UKR,FW,20.0,2001.0,2,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,2022
Vitinha,/vitinha/profil/spieler/487469,22,CM,Portugal,42000000,41500000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,500000,23.0,1.72,right,FRA-Ligue 1,Marseille,POR,FW,22.0,2000.0,14,5,464,5.2,2,0,2,2,0,0,0,0,4.0,4.0,0.2,4.2,3.0,9.0,41.0,0.39,0.0,0.39,0.39,0.39,0.77,0.03,0.8,0.77,0.8,2023
Vitinha,/vitinha/profil/spieler/487469,22,CM,Portugal,42000000,41500000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,500000,23.0,1.72,right,FRA-Ligue 1,Paris S-G,POR,MF,22.0,2000.0,36,29,2446,27.2,2,3,5,2,0,0,3,0,3.0,3.0,3.0,6.1,50.0,137.0,94.0,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22,2023
Vitinha,/vitinha/profil/spieler/586853,22,CF,Portugal,18000000,32000000,SC Braga,/sc-braga/startseite/verein/1075,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-14000000,23.0,1.78,right,FRA-Ligue 1,Marseille,POR,FW,22.0,2000.0,14,5,464,5.2,2,0,2,2,0,0,0,0,4.0,4.0,0.2,4.2,3.0,9.0,41.0,0.39,0.0,0.39,0.39,0.39,0.77,0.03,0.8,0.77,0.8,2023
Vitinha,/vitinha/profil/spieler/586853,22,CF,Portugal,18000000,32000000,SC Braga,/sc-braga/startseite/verein/1075,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-14000000,23.0,1.78,right,FRA-Ligue 1,Paris S-G,POR,MF,22.0,2000.0,36,29,2446,27.2,2,3,5,2,0,0,3,0,3.0,3.0,3.0,6.1,50.0,137.0,94.0,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22,2023
Nuno Mendes,/nuno-mendes/profil/spieler/616341,20,LB,Portugal,65000000,38000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,27000000,21.0,1.83,left,FRA-Ligue 1,Paris S-G,POR,DF,20.0,2002.0,23,18,1548,17.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.9,51.0,77.0,195.0,0.06,0.35,0.41,0.06,0.41,0.06,0.17,0.23,0.06,0.23,2023
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,ESP-La Liga,Valencia,ESP,MF,25.0,1997.0,3,3,242,2.7,1,0,1,0,1,1,0,0,0.9,0.2,0.2,0.4,3.0,13.0,7.0,0.37,0.0,0.37,0.0,0.0,0.35,0.08,0.43,0.06,0.14,2023
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,FRA-Ligue 1,Paris S-G,ESP,MF,25.0,1997.0,26,14,1187,13.2,3,2,5,3,0,0,0,0,1.6,1.6,1.4,3.0,18.0,53.0,67.0,0.23,0.15,0.38,0.23,0.38,0.12,0.11,0.23,0.12,0.23,2023
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,24,RB,France,18000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,6000000,25.0,1.87,right,FRA-Ligue 1,Paris S-G,FRA,DF,24.0,1997.0,19,12,1137,12.6,0,3,3,0,0,0,0,0,1.0,1.0,2.1,3.1,19.0,26.0,57.0,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25,2023
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,25,CB,Germany,18000000,12000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,6000000,26.0,1.86,right,ENG-Premier League,West Ham,GER,DF,25.0,1996.0,27,25,2230,24.8,0,2,2,0,0,0,4,0,0.5,0.5,0.6,1.1,15.0,60.0,29.0,0.0,0.08,0.08,0.0,0.08,0.02,0.03,0.04,0.02,0.04,2023
Alphonse Areola,/alphonse-areola/profil/spieler/120629,29,GK,France,8000000,9300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,-1300000,30.0,1.95,right,ENG-Premier League,West Ham,FRA,GK,29.0,1993.0,5,2,309,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,ENG-Premier League,Wolves,ESP,"FW,MF",30.0,1992.0,13,9,765,8.5,1,0,1,1,0,0,3,0,3.1,3.1,0.8,3.9,17.0,41.0,54.0,0.12,0.0,0.12,0.12,0.12,0.36,0.09,0.46,0.36,0.46,2023
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,ESP,"FW,MF",30.0,1992.0,14,3,370,4.1,0,0,0,0,0,0,1,0,1.3,1.3,1.3,2.7,9.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.64,0.32,0.64,2023
Pau López,/pau-lopez/profil/spieler/286415,27,GK,Spain,14000000,12000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,2000000,28.0,1.89,left,FRA-Ligue 1,Marseille,ESP,GK,27.0,1994.0,33,32,2925,32.5,0,2,2,0,0,0,3,0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01,2023
Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830,23,CM,France,25000000,11000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,14000000,24.0,1.85,right,FRA-Ligue 1,Marseille,FRA,MF,23.0,1999.0,33,25,2108,23.4,2,4,6,1,1,1,3,0,3.3,2.5,2.1,4.6,50.0,170.0,100.0,0.09,0.17,0.26,0.04,0.21,0.14,0.09,0.23,0.11,0.2,2023
Jordan Veretout,/jordan-veretout/profil/spieler/164771,29,DM,France,16000000,11000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,5000000,30.0,1.77,right,FRA-Ligue 1,Marseille,FRA,MF,29.0,1993.0,38,31,2863,31.8,4,3,7,3,1,1,4,0,3.9,3.1,3.8,6.9,59.0,248.0,73.0,0.13,0.09,0.22,0.09,0.19,0.12,0.12,0.24,0.1,0.22,2023
Cengiz Ünder,/cengiz-under/profil/spieler/341647,24,RW,Turkey,20000000,8400000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,11600000,25.0,1.73,left,FRA-Ligue 1,Marseille,TUR,"MF,DF",25.0,1997.0,37,28,2490,27.7,5,4,9,4,1,1,3,0,8.3,7.5,7.9,15.5,69.0,115.0,262.0,0.18,0.14,0.33,0.14,0.29,0.3,0.29,0.59,0.27,0.56,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,POL,FW,28.0,1994.0,2,2,129,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.27,0.1,0.27,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,ITA-Serie A,Juventus,POL,FW,28.0,1994.0,27,17,1586,17.6,7,1,8,7,0,1,3,1,6.5,5.7,2.1,7.7,10.0,34.0,85.0,0.4,0.06,0.45,0.4,0.45,0.37,0.12,0.49,0.32,0.44,2023
Gerson,/gerson/profil/spieler/341705,25,CM,Brazil,16000000,15000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2022,1000000,26.0,1.84,left,FRA-Ligue 1,Marseille,BRA,MF,25.0,1997.0,10,6,417,4.6,2,0,2,2,0,0,1,0,0.8,0.8,0.3,1.1,9.0,21.0,29.0,0.43,0.0,0.43,0.43,0.43,0.18,0.06,0.24,0.18,0.24,2023
Takumi Minamino,/takumi-minamino/profil/spieler/165793,27,LW,Japan,6000000,15000000,Liverpool FC,/fc-liverpool/startseite/verein/31,AS Monaco,/as-monaco/startseite/verein/162,in,2022,-9000000,28.0,1.72,right,FRA-Ligue 1,Monaco,JPN,"MF,FW",27.0,1995.0,18,10,724,8.0,1,3,4,1,0,0,2,0,1.9,1.9,1.4,3.2,26.0,28.0,66.0,0.12,0.37,0.5,0.12,0.5,0.23,0.17,0.4,0.23,0.4,2023
Mohamed Camara,/mohamed-camara/profil/spieler/543382,22,DM,Mali,30000000,15000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,AS Monaco,/as-monaco/startseite/verein/162,in,2022,15000000,23.0,1.73,right,FRA-Ligue 1,Monaco,MLI,MF,22.0,2000.0,29,25,2194,24.4,0,3,3,0,0,0,6,1,1.0,1.0,2.2,3.2,28.0,135.0,19.0,0.0,0.12,0.12,0.0,0.12,0.04,0.09,0.13,0.04,0.13,2023
Mohamed Camara,/mohamed-camara/profil/spieler/543382,22,DM,Mali,30000000,15000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,AS Monaco,/as-monaco/startseite/verein/162,in,2022,15000000,23.0,1.73,right,ITA-Serie A,Roma,GUI,MF,25.0,1997.0,15,8,696,7.7,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,13.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,2023
Breel Embolo,/breel-embolo/profil/spieler/237662,25,CF,Switzerland,20000000,12500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,AS Monaco,/as-monaco/startseite/verein/162,in,2022,7500000,26.0,1.87,right,FRA-Ligue 1,Monaco,SUI,FW,25.0,1997.0,32,19,1859,20.7,12,2,14,12,0,1,3,0,8.5,7.6,3.2,10.8,24.0,52.0,159.0,0.58,0.1,0.68,0.58,0.68,0.41,0.16,0.57,0.37,0.52,2023
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,22,DM,France,85000000,80000000,AS Monaco,/as-monaco/startseite/verein/162,Real Madrid,/real-madrid/startseite/verein/418,out,2022,5000000,23.0,1.88,right,ESP-La Liga,Real Madrid,FRA,MF,22.0,2000.0,33,24,2119,23.5,0,4,4,0,0,0,2,0,1.8,1.8,2.2,4.0,41.0,142.0,23.0,0.0,0.17,0.17,0.0,0.17,0.08,0.09,0.17,0.08,0.17,2023
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,ENG-Premier League,Chelsea,FRA,DF,21.0,2001.0,11,10,905,10.1,1,0,1,1,0,0,2,0,1.2,1.2,0.5,1.6,11.0,56.0,2.0,0.1,0.0,0.1,0.1,0.1,0.12,0.05,0.16,0.12,0.16,2023
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,FRA-Ligue 1,Monaco,FRA,DF,21.0,2001.0,11,9,839,9.3,2,0,2,2,0,0,3,0,0.6,0.6,0.4,1.0,3.0,39.0,0.0,0.21,0.0,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11,2023
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Torino,ITA,FW,21.0,2001.0,18,4,465,5.2,2,0,2,2,0,0,3,0,1.5,1.5,0.5,2.0,4.0,8.0,50.0,0.39,0.0,0.39,0.39,0.39,0.29,0.1,0.39,0.29,0.39,2023
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Rennes,FRA,FW,20.0,2002.0,30,24,1849,20.5,7,3,10,7,0,0,0,0,7.5,7.5,2.4,9.9,36.0,32.0,193.0,0.34,0.15,0.49,0.34,0.49,0.36,0.12,0.48,0.36,0.48,2023
Arthur Theate,/arthur-theate/profil/spieler/368891,22,CB,Belgium,22000000,19000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,3000000,23.0,1.85,left,FRA-Ligue 1,Rennes,BEL,DF,22.0,2000.0,35,35,3127,34.7,4,0,4,4,0,0,5,0,4.5,4.5,0.6,5.1,37.0,248.0,4.0,0.12,0.0,0.12,0.12,0.12,0.13,0.02,0.15,0.13,0.15,2023
Ibrahim Salah,/ibrahim-salah/profil/spieler/928323,21,LW,Morocco,3000000,3000000,KAA Gent,/kaa-gent/startseite/verein/157,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,0,21.0,1.85,right,FRA-Ligue 1,Rennes,MAR,"FW,MF",20.0,2001.0,13,1,227,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,13.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.24,0.1,0.24,2023
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,26,CB,Morocco,35000000,35000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,West Ham United,/west-ham-united/startseite/verein/379,out,2022,0,27.0,1.9,left,ENG-Premier League,West Ham,MAR,DF,26.0,1996.0,18,17,1595,17.7,2,0,2,2,0,0,4,0,2.2,2.2,0.5,2.7,2.0,25.0,4.0,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.15,0.13,0.15,2023
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,ENG-Premier League,Southampton,GHA,"FW,MF",20.0,2002.0,18,10,966,10.7,2,1,3,2,0,0,1,0,1.7,1.7,1.3,3.0,32.0,36.0,80.0,0.19,0.09,0.28,0.19,0.28,0.16,0.12,0.28,0.16,0.28,2023
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,FRA-Ligue 1,Rennes,GHA,"FW,MF",20.0,2002.0,14,2,326,3.6,1,0,1,1,0,0,1,0,1.4,1.4,0.6,1.9,17.0,18.0,57.0,0.28,0.0,0.28,0.28,0.28,0.38,0.16,0.54,0.38,0.54,2023
Mathys Tel,/mathys-tel/profil/spieler/801734,17,CF,France,20000000,20000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,0,18.0,1.83,right,GER-Bundesliga,Bayern Munich,FRA,FW,17.0,2005.0,22,1,417,4.6,5,0,5,5,0,0,2,0,2.7,2.7,0.7,3.3,12.0,11.0,59.0,1.08,0.0,1.08,1.08,1.08,0.58,0.14,0.72,0.58,0.72,2023
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Monaco,FRA,MF,22.0,2000.0,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5.0,2.0,10.0,1.38,0.0,1.38,1.38,1.38,1.4,0.11,1.51,1.4,1.51,2023
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Nice,FRA,"MF,FW",22.0,2000.0,22,14,1228,13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55.0,72.0,91.0,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33,2023
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Nice,FRA,FW,28.0,1994.0,33,28,2506,27.8,13,3,16,13,0,1,0,0,11.8,11.0,5.8,16.9,54.0,53.0,196.0,0.47,0.11,0.57,0.47,0.57,0.42,0.21,0.63,0.4,0.61,2023
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Rennes,FRA,FW,28.0,1994.0,4,3,249,2.8,2,0,2,2,0,0,0,0,1.7,1.7,0.2,1.9,8.0,5.0,20.0,0.72,0.0,0.72,0.72,0.72,0.62,0.07,0.69,0.62,0.69,2023
Mattia Viti,/mattia-viti/profil/spieler/493702,20,CB,Italy,7000000,13000000,FC Empoli,/fc-empoli/startseite/verein/749,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-6000000,21.0,1.9,left,FRA-Ligue 1,Nice,ITA,DF,20.0,2002.0,9,7,634,7.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1.0,19.0,1.0,0.14,0.0,0.14,0.14,0.14,0.01,0.0,0.01,0.01,0.01,2023
Alexis Beka Beka,/alexis-beka-beka/profil/spieler/539065,21,DM,France,4500000,12000000,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7500000,22.0,1.78,right,FRA-Ligue 1,Nice,FRA,"MF,DF",21.0,2001.0,14,7,545,6.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.5,13.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,2023
Youssouf Ndayishimiye,/youssouf-ndayishimiye/profil/spieler/674612,24,CB,Burundi,12000000,11500000,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,500000,24.0,1.83,right,FRA-Ligue 1,Nice,BDI,"MF,DF",23.0,1998.0,10,6,568,6.3,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.5,7.0,30.0,5.0,0.16,0.0,0.16,0.16,0.16,0.08,0.01,0.08,0.08,0.08,2023
Kasper Schmeichel,/kasper-schmeichel/profil/spieler/16911,35,GK,Denmark,2000000,1000000,Leicester City,/leicester-city/startseite/verein/1003,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,36.0,1.89,right,FRA-Ligue 1,Nice,DEN,GK,35.0,1986.0,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2023
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Nice,FRA,"FW,MF",22.0,2000.0,3,3,226,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.8,8.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.33,0.23,0.33,2023
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Rennes,FRA,"FW,MF",22.0,2000.0,33,29,2523,28.0,15,3,18,15,0,0,4,0,11.1,11.1,4.3,15.4,63.0,70.0,205.0,0.54,0.11,0.64,0.54,0.64,0.4,0.15,0.55,0.4,0.55,2023
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,ENG-Premier League,Wolves,GAB,MF,28.0,1993.0,19,17,1299,14.4,0,1,1,0,0,0,4,1,0.3,0.3,0.3,0.6,6.0,42.0,9.0,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04,2023
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,FRA-Ligue 1,Nice,GAB,"MF,DF",28.0,1993.0,14,11,838,9.3,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,14.0,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,2023
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2022,3000000,22.0,1.88,right,FRA-Ligue 1,Nice,AUT,DF,21.0,2001.0,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,2023
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2022,3000000,22.0,1.88,right,ITA-Serie A,Salernitana,AUT,DF,21.0,2001.0,27,23,2195,24.4,0,2,2,0,0,0,9,0,0.6,0.6,0.5,1.2,14.0,70.0,5.0,0.0,0.08,0.08,0.0,0.08,0.03,0.02,0.05,0.03,0.05,2023
Jean-Eudes Aholou,/jean-eudes-aholou/profil/spieler/178313,28,DM,Cote d'Ivoire,2500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,-500000,29.0,1.86,left,FRA-Ligue 1,Strasbourg,CIV,MF,28.0,1994.0,30,16,1300,14.4,3,1,4,3,0,0,4,1,1.2,1.2,0.9,2.1,25.0,50.0,37.0,0.21,0.07,0.28,0.21,0.28,0.08,0.07,0.15,0.08,0.15,2023
Eduard Sobol,/eduard-sobol/profil/spieler/206717,27,LB,Ukraine,2500000,2500000,Club Brugge KV,/fc-brugge/startseite/verein/2282,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,0,28.0,1.86,left,FRA-Ligue 1,Strasbourg,UKR,DF,27.0,1995.0,15,9,870,9.7,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,16.0,34.0,54.0,0.0,0.1,0.1,0.0,0.1,0.01,0.08,0.09,0.01,0.09,2023
Lucas Perrin,/lucas-perrin/profil/spieler/352392,23,CB,France,3000000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,1500000,24.0,1.88,right,FRA-Ligue 1,Strasbourg,FRA,DF,23.0,1998.0,26,18,1765,19.6,0,1,1,0,0,0,4,0,0.5,0.5,1.0,1.5,13.0,50.0,14.0,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.08,0.03,0.08,2023
Ludovic Ajorque,/ludovic-ajorque/profil/spieler/283994,28,CF,France,9000000,6000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,29.0,1.96,left,FRA-Ligue 1,Strasbourg,FRA,FW,28.0,1994.0,13,9,771,8.6,1,0,1,0,1,1,1,0,3.4,2.6,0.9,3.5,2.0,13.0,55.0,0.12,0.0,0.12,0.0,0.0,0.39,0.1,0.5,0.3,0.4,2023
