playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Lilian Brassier,/lilian-brassier/profil/spieler/485960,21,CB,France,5000000,1750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,3250000,23.0,1.86,left,FRA-Ligue 1,Brest,Lilian Brassier,FRA,DF,20.0,1999.0,11,962.0,87.0,28.1,10.7,11,87.0,10.0,0,,16,1.18,14.0,17.0,-3.0,-0.28,0.2,11.0,13.7,-2.8,-0.26,-0.06,2021
Lilian Brassier,/lilian-brassier/profil/spieler/485960,21,CB,France,5000000,1750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,3250000,23.0,1.86,left,FRA-Ligue 1,Rennes,Lilian Brassier,FRA,DF,20.0,1999.0,0,,,,,0,,,0,,2,,,,,,,,,,,,2021
Romain Del Castillo,/romain-del-castillo/profil/spieler/353399,25,RM,France,3000000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,1500000,27.0,1.72,left,FRA-Ligue 1,Rennes,Romain Del Castillo,FRA,"MF,FW",24.0,1996.0,26,652.0,25.0,19.1,7.2,5,60.0,0.0,21,17.0,6,1.46,15.0,8.0,7.0,0.97,0.8,10.8,4.5,6.4,0.88,0.77,2021
Romain Faivre,/romain-faivre/profil/spieler/555076,23,RM,France,10000000,15000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2021,-5000000,24.0,1.8,left,FRA-Ligue 1,Brest,Romain Faivre,FRA,"MF,FW",22.0,1998.0,36,2891.0,80.0,84.5,32.1,33,86.0,19.0,3,22.0,0,1.11,40.0,58.0,-18.0,-0.56,-0.9,41.9,49.9,-8.0,-0.25,-0.24,2021
Romain Perraud,/romain-perraud/profil/spieler/318523,23,LB,France,12000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,0,25.0,1.73,left,FRA-Ligue 1,Brest,Romain Perraud,FRA,DF,22.0,1997.0,36,3140.0,87.0,91.8,34.9,35,90.0,34.0,1,7.0,0,1.11,47.0,56.0,-9.0,-0.26,1.99,47.6,51.2,-3.6,-0.1,1.36,2021
Heriberto Tavares,/heriberto-tavares/profil/spieler/445517,24,RW,Portugal,600000,1200000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Famalicão,/fc-famalicao/startseite/verein/3329,out,2021,-600000,26.0,1.81,left,FRA-Ligue 1,Brest,Heriberto Tavares,POR,"FW,MF",23.0,1997.0,4,43.0,11.0,1.3,0.5,0,,0.0,4,11.0,9,0.0,1.0,3.0,-2.0,-4.19,-3.81,1.4,1.2,0.2,0.44,0.66,2021
Alban Lafont,/alban-lafont/profil/spieler/357117,22,GK,France,16000000,7500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,FC Nantes,/fc-nantes/startseite/verein/995,in,2021,8500000,24.0,1.96,right,FRA-Ligue 1,Nantes,Alban Lafont,FRA,GK,21.0,1999.0,38,3420.0,90.0,100.0,38.0,38,90.0,38.0,0,,0,1.05,47.0,55.0,-8.0,-0.21,,49.0,53.6,-4.6,-0.12,,2021
Abdoulaye Touré,/abdoulaye-toure/profil/spieler/181382,27,DM,France,1300000,3500000,FC Nantes,/fc-nantes/startseite/verein/995,Genoa CFC,/genua-cfc/startseite/verein/252,out,2021,-2200000,29.0,1.88,right,FRA-Ligue 1,Nantes,Abdoulaye Touré,FRA,MF,26.0,1994.0,29,1681.0,58.0,49.2,18.7,20,78.0,11.0,9,14.0,7,0.83,18.0,28.0,-10.0,-0.54,-0.64,22.0,24.8,-2.8,-0.15,-0.06,2021
Renaud Emond,/renaud-emond/profil/spieler/168471,30,CF,Belgium,600000,200000,FC Nantes,/fc-nantes/startseite/verein/995,Standard Liège,/standard-luttich/startseite/verein/3057,out,2021,400000,31.0,1.85,right,FRA-Ligue 1,Nantes,Renaud Emond,BEL,"FW,MF",28.0,1991.0,22,354.0,16.0,10.4,3.9,3,54.0,0.0,19,10.0,14,1.0,3.0,6.0,-3.0,-0.76,-0.62,5.3,5.7,-0.4,-0.09,0.03,2021
Renaud Ripart,/renaud-ripart/profil/spieler/234802,28,RW,France,2500000,3300000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,-800000,30.0,1.81,right,FRA-Ligue 1,Nîmes,Renaud Ripart,FRA,"MF,FW",27.0,1993.0,38,3054.0,80.0,89.3,33.9,35,85.0,25.0,3,22.0,0,0.92,37.0,62.0,-25.0,-0.74,0.74,36.8,56.0,-19.2,-0.57,-0.15,2021
Giulian Biancone,/giulian-biancone/profil/spieler/536507,21,RB,France,6000000,2500000,AS Monaco,/as-monaco/startseite/verein/162,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,3500000,23.0,1.87,right,FRA-Ligue 1,Monaco,Giulian Biancone,FRA,"DF,MF",20.0,2000.0,2,92.0,46.0,2.7,1.0,1,73.0,0.0,1,19.0,2,1.5,0.0,1.0,-1.0,-0.98,-1.92,0.7,0.7,0.0,0.03,-0.89,2021
Xavier Chavalerin,/xavier-chavalerin/profil/spieler/118278,30,CM,France,1500000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,500000,32.0,1.79,left,FRA-Ligue 1,Reims,Xavier Chavalerin,FRA,MF,29.0,1991.0,30,2547.0,85.0,74.5,28.3,29,88.0,25.0,1,9.0,0,1.1,26.0,33.0,-7.0,-0.25,-0.14,21.5,42.6,-21.2,-0.75,-0.22,2021
Nuno Mendes,/nuno-mendes/profil/spieler/616341,20,LB,Portugal,65000000,38000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,27000000,21.0,1.83,left,FRA-Ligue 1,Paris S-G,Nuno Mendes,POR,DF,19.0,2002.0,27,1658.0,61.0,48.5,18.4,18,85.0,12.0,9,14.0,6,2.07,42.0,19.0,23.0,1.25,-0.33,35.7,20.5,15.3,0.83,-0.28,2022
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,ESP-La Liga,Valencia,Carlos Soler,ESP,MF,24.0,1997.0,32,2474.0,77.0,72.3,27.5,28,83.0,15.0,4,39.0,0,1.41,38.0,33.0,5.0,0.18,1.13,28.6,32.2,-3.6,-0.13,0.36,2022
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,24,RB,France,18000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,6000000,25.0,1.87,right,GER-Bundesliga,RB Leipzig,Nordi Mukiele,FRA,"DF,FW",23.0,1997.0,28,1842.0,66.0,60.2,20.5,21,81.0,12.0,7,20.0,4,1.64,46.0,26.0,20.0,0.98,-0.13,37.9,27.4,10.5,0.51,-0.52,2022
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,25,CB,Germany,18000000,12000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,6000000,26.0,1.86,right,FRA-Ligue 1,Paris S-G,Thilo Kehrer,GER,DF,24.0,1996.0,27,1513.0,56.0,44.2,16.8,16,84.0,11.0,11,15.0,8,2.56,42.0,17.0,25.0,1.49,0.12,30.6,18.8,11.8,0.71,-0.48,2022
Alphonse Areola,/alphonse-areola/profil/spieler/120629,29,GK,France,8000000,9300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,-1300000,30.0,1.95,right,ENG-Premier League,West Ham,Alphonse Areola,FRA,GK,28.0,1993.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,37,0.0,0.0,1.0,-1.0,-1.0,-1.27,0.3,1.9,-1.6,-1.59,-1.58,2022
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,Pablo Sarabia,ESP,FW,29.0,1992.0,2,22.0,11.0,0.6,0.2,0,,0.0,2,11.0,0,3.0,1.0,0.0,1.0,4.09,2.69,1.0,0.5,0.5,2.16,1.2,2022
Pau López,/pau-lopez/profil/spieler/286415,27,GK,Spain,14000000,12000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,2000000,28.0,1.89,left,FRA-Ligue 1,Marseille,Pau López,ESP,GK,26.0,1994.0,29,2610.0,90.0,76.3,29.0,29,90.0,29.0,0,,7,1.76,45.0,31.0,14.0,0.48,-0.74,43.6,32.0,11.6,0.4,-0.44,2022
Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830,23,CM,France,25000000,11000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,14000000,24.0,1.85,right,FRA-Ligue 1,Marseille,Mattéo Guendouzi,FRA,MF,22.0,1999.0,38,3152.0,83.0,92.2,35.0,35,88.0,30.0,3,21.0,0,1.87,61.0,36.0,25.0,0.71,0.71,54.3,36.5,17.8,0.51,0.04,2022
Jordan Veretout,/jordan-veretout/profil/spieler/164771,29,DM,France,16000000,11000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,5000000,30.0,1.77,right,ITA-Serie A,Roma,Jordan Veretout,FRA,MF,28.0,1993.0,36,2319.0,64.0,67.8,25.8,26,82.0,9.0,10,20.0,0,1.58,44.0,29.0,15.0,0.58,0.5,44.6,26.6,18.0,0.7,-0.02,2022
Luis Suárez,/luis-suarez/profil/spieler/424784,24,CF,Colombia,8000000,10000000,Granada CF,/fc-granada/startseite/verein/16795,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-2000000,25.0,1.8,right,ESP-La Liga,Atlético Madrid,Luis Suárez,URU,FW,34.0,1987.0,35,1835.0,52.0,53.7,20.4,20,73.0,5.0,15,25.0,2,1.83,35.0,26.0,9.0,0.44,-0.3,31.2,17.6,13.5,0.66,0.23,2022
Cengiz Ünder,/cengiz-under/profil/spieler/341647,24,RW,Turkey,20000000,8400000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,11600000,25.0,1.73,left,FRA-Ligue 1,Marseille,Cengiz Ünder,TUR,"FW,MF",24.0,1997.0,32,2200.0,69.0,64.3,24.4,25,81.0,10.0,7,26.0,1,1.81,40.0,22.0,18.0,0.74,0.22,39.9,26.5,13.3,0.55,0.11,2022
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,27.0,1994.0,23,1416.0,62.0,41.4,15.7,15,82.0,5.0,8,22.0,3,1.7,20.0,14.0,6.0,0.38,-0.47,20.3,18.5,1.7,0.11,-0.67,2022
Gerson,/gerson/profil/spieler/341705,25,CM,Brazil,16000000,15000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2022,1000000,26.0,1.84,left,FRA-Ligue 1,Marseille,Gerson,BRA,"MF,FW",24.0,1997.0,35,2544.0,73.0,74.4,28.3,29,84.0,16.0,6,18.0,1,1.86,46.0,33.0,13.0,0.46,-0.77,43.5,26.6,16.9,0.6,0.37,2022
Takumi Minamino,/takumi-minamino/profil/spieler/165793,27,LW,Japan,6000000,15000000,Liverpool FC,/fc-liverpool/startseite/verein/31,AS Monaco,/as-monaco/startseite/verein/162,in,2022,-9000000,28.0,1.72,right,ENG-Premier League,Liverpool,Takumi Minamino,JPN,"FW,MF",26.0,1995.0,11,186.0,17.0,5.4,2.1,1,90.0,1.0,10,10.0,15,2.55,6.0,1.0,5.0,2.42,0.67,5.1,0.6,4.4,2.15,0.75,2022
Breel Embolo,/breel-embolo/profil/spieler/237662,25,CF,Switzerland,20000000,12500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,AS Monaco,/as-monaco/startseite/verein/162,in,2022,7500000,26.0,1.87,right,GER-Bundesliga,M'Gladbach,Breel Embolo,SUI,FW,24.0,1997.0,29,2166.0,75.0,70.8,24.1,24,85.0,18.0,5,24.0,0,1.41,39.0,36.0,3.0,0.12,1.13,38.8,37.8,1.0,0.04,0.02,2022
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,22,DM,France,85000000,80000000,AS Monaco,/as-monaco/startseite/verein/162,Real Madrid,/real-madrid/startseite/verein/418,out,2022,5000000,23.0,1.88,right,FRA-Ligue 1,Monaco,Aurélien Tchouaméni,FRA,MF,21.0,2000.0,35,2929.0,84.0,85.6,32.5,33,87.0,29.0,2,29.0,0,1.89,58.0,33.0,25.0,0.77,0.77,51.6,33.7,18.0,0.55,0.37,2022
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,FRA-Ligue 1,Monaco,Benoît Badiashile,FRA,DF,20.0,2001.0,24,1838.0,77.0,53.7,20.4,21,86.0,18.0,3,8.0,2,2.08,35.0,22.0,13.0,0.64,-0.05,31.6,22.2,9.5,0.46,-0.08,2022
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Milan,Pietro Pellegri,ITA,FW,20.0,2001.0,6,131.0,22.0,3.8,1.5,1,14.0,0.0,5,23.0,6,2.5,5.0,2.0,3.0,2.06,1.1,2.5,1.8,0.7,0.46,-0.17,2022
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Torino,Pietro Pellegri,ITA,FW,20.0,2001.0,9,216.0,24.0,6.3,2.4,1,70.0,0.0,8,18.0,3,1.0,1.0,5.0,-4.0,-1.67,-1.92,1.4,3.4,-1.9,-0.81,-1.14,2022
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Lens,Arnaud Kalimuendo,FRA,FW,19.0,2002.0,32,2148.0,67.0,62.8,23.9,27,75.0,5.0,5,26.0,0,1.72,40.0,28.0,12.0,0.5,0.36,29.4,27.7,1.7,0.07,-0.34,2022
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Paris S-G,Arnaud Kalimuendo,FRA,FW,19.0,2002.0,2,8.0,4.0,0.2,0.1,0,,0.0,2,4.0,2,3.0,1.0,0.0,1.0,11.25,9.85,0.2,0.1,0.1,1.23,0.26,2022
Arthur Theate,/arthur-theate/profil/spieler/368891,22,CB,Belgium,22000000,19000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,3000000,23.0,1.85,left,ITA-Serie A,Bologna,Arthur Theate,BEL,DF,21.0,2000.0,31,2424.0,78.0,70.9,26.9,28,84.0,22.0,3,24.0,3,1.03,29.0,36.0,-7.0,-0.26,0.1,29.0,37.9,-8.9,-0.33,-0.43,2022
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,26,CB,Morocco,35000000,35000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,West Ham United,/west-ham-united/startseite/verein/379,out,2022,0,27.0,1.9,left,FRA-Ligue 1,Rennes,Nayef Aguerd,MAR,DF,25.0,1996.0,31,2735.0,88.0,80.0,30.4,31,88.0,28.0,0,,0,1.94,66.0,29.0,37.0,1.22,0.56,49.4,33.1,16.2,0.53,0.06,2022
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,FRA-Ligue 1,Rennes,Kamaldeen Sulemana,GHA,"MF,FW",19.0,2002.0,20,1015.0,51.0,29.7,11.3,11,70.0,1.0,9,27.0,1,1.55,22.0,9.0,13.0,1.15,0.07,15.8,11.0,4.8,0.43,-0.14,2022
Mathys Tel,/mathys-tel/profil/spieler/801734,17,CF,France,20000000,20000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,0,18.0,1.83,right,FRA-Ligue 1,Rennes,Mathys Tel,FRA,"FW,MF",16.0,2005.0,7,56.0,8.0,1.6,0.6,0,,0.0,7,8.0,13,1.43,2.0,1.0,1.0,1.61,0.51,1.1,0.4,0.7,1.09,0.58,2022
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Monaco,Sofiane Diop,FRA,"MF,FW",21.0,2000.0,30,1948.0,65.0,57.0,21.6,24,76.0,10.0,6,23.0,7,1.67,33.0,24.0,9.0,0.42,-0.56,34.2,22.1,12.1,0.56,0.14,2022
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Montpellier,Gaëtan Laborde,FRA,FW,27.0,1994.0,4,341.0,85.0,10.0,3.8,4,85.0,2.0,0,,0,1.0,9.0,8.0,1.0,0.26,0.64,5.8,5.3,0.6,0.15,0.58,2022
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Rennes,Gaëtan Laborde,FRA,FW,27.0,1994.0,34,2729.0,80.0,79.8,30.3,32,84.0,16.0,2,27.0,0,1.79,65.0,30.0,35.0,1.15,0.24,49.3,31.1,18.2,0.6,0.38,2022
Mattia Viti,/mattia-viti/profil/spieler/493702,20,CB,Italy,7000000,13000000,FC Empoli,/fc-empoli/startseite/verein/749,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-6000000,21.0,1.9,left,ITA-Serie A,Empoli,Mattia Viti,ITA,DF,19.0,2002.0,20,1491.0,75.0,43.6,16.6,16,87.0,14.0,4,27.0,14,1.35,24.0,24.0,0.0,0.0,0.93,17.7,28.3,-10.6,-0.64,-0.15,2022
Kasper Schmeichel,/kasper-schmeichel/profil/spieler/16911,35,GK,Denmark,2000000,1000000,Leicester City,/leicester-city/startseite/verein/1003,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,36.0,1.89,right,ENG-Premier League,Leicester City,Kasper Schmeichel,DEN,GK,34.0,1986.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,1,1.32,57.0,58.0,-1.0,-0.03,-4.03,45.3,57.9,-12.6,-0.34,-1.44,2022
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Nice,Amine Gouiri,FRA,"FW,MF",21.0,2000.0,38,2754.0,72.0,80.5,30.6,32,82.0,16.0,6,23.0,0,1.76,43.0,31.0,12.0,0.39,-0.15,45.2,32.9,12.2,0.4,0.28,2022
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,FRA-Ligue 1,Nice,Mario Lemina,GAB,MF,27.0,1993.0,32,1967.0,61.0,57.5,21.9,24,75.0,8.0,8,20.0,1,1.63,31.0,25.0,6.0,0.27,-0.34,33.2,31.0,2.3,0.1,-0.57,2022
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2022,3000000,22.0,1.88,right,FRA-Ligue 1,Nice,Flavius Daniliuc,AUT,DF,20.0,2001.0,24,1293.0,54.0,37.8,14.4,14,82.0,9.0,10,15.0,13,2.04,22.0,14.0,8.0,0.56,0.22,19.6,18.1,1.6,0.11,-0.38,2022
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,21,RW,France,2200000,400000,OGC Nice,/ogc-nizza/startseite/verein/417,Como 1907,/como-1907/startseite/verein/1047,out,2022,1800000,22.0,1.74,left,FRA-Ligue 1,Clermont Foot,Lucas Da Cunha,FRA,"FW,MF",20.0,2001.0,15,836.0,56.0,24.4,9.3,11,68.0,0.0,4,23.0,0,1.0,10.0,16.0,-6.0,-0.65,0.22,12.8,12.6,0.1,0.02,0.3,2022
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,21,RW,France,2200000,400000,OGC Nice,/ogc-nizza/startseite/verein/417,Como 1907,/como-1907/startseite/verein/1047,out,2022,1800000,22.0,1.74,left,FRA-Ligue 1,Nice,Lucas Da Cunha,FRA,MF,20.0,2001.0,10,393.0,39.0,11.5,4.4,5,66.0,0.0,5,13.0,10,2.0,7.0,5.0,2.0,0.46,0.04,8.3,2.4,5.9,1.36,1.15,2022
Jean-Eudes Aholou,/jean-eudes-aholou/profil/spieler/178313,28,DM,Cote d'Ivoire,2500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,-500000,29.0,1.86,left,FRA-Ligue 1,Strasbourg,Jean-Eudes Aholou,CIV,MF,27.0,1994.0,25,1004.0,40.0,29.4,11.2,11,64.0,0.0,14,22.0,6,1.76,17.0,12.0,5.0,0.45,0.0,16.5,12.7,3.7,0.33,0.02,2022
Lucas Perrin,/lucas-perrin/profil/spieler/352392,23,CB,France,3000000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,1500000,24.0,1.88,right,FRA-Ligue 1,Strasbourg,Lucas Perrin,FRA,DF,22.0,1998.0,31,2502.0,81.0,73.2,27.8,29,86.0,22.0,2,5.0,4,1.65,43.0,34.0,9.0,0.32,-0.46,40.3,33.2,7.1,0.25,-0.24,2022
Ludovic Ajorque,/ludovic-ajorque/profil/spieler/283994,28,CF,France,9000000,6000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,29.0,1.96,left,FRA-Ligue 1,Strasbourg,Ludovic Ajorque,FRA,FW,27.0,1994.0,36,2738.0,76.0,80.1,30.4,31,84.0,20.0,5,26.0,0,1.64,46.0,36.0,10.0,0.33,-0.6,44.6,34.1,10.5,0.35,0.13,2022
Jean Onana,/jean-onana/profil/spieler/656441,22,DM,Cameroon,6000000,4000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,RC Lens,/rc-lens/startseite/verein/826,in,2022,2000000,23.0,1.89,right,FRA-Ligue 1,Bordeaux,Jean Onana,CMR,MF,21.0,2000.0,23,1832.0,80.0,53.6,20.4,23,80.0,9.0,0,,1,0.65,31.0,47.0,-16.0,-0.79,0.52,24.4,34.6,-10.2,-0.5,0.16,2022
Jean Onana,/jean-onana/profil/spieler/656441,22,DM,Cameroon,6000000,4000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,RC Lens,/rc-lens/startseite/verein/826,in,2022,2000000,23.0,1.89,right,FRA-Ligue 1,Lille,Jean Onana,CMR,MF,21.0,2000.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,2022
Adrien Thomasson,/adrien-thomasson/profil/spieler/215977,29,AM,France,6000000,3900000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RC Lens,/rc-lens/startseite/verein/826,in,2022,2100000,29.0,1.75,right,FRA-Ligue 1,Strasbourg,Adrien Thomasson,FRA,MF,27.0,1993.0,31,2389.0,77.0,69.9,26.5,27,85.0,17.0,4,24.0,0,1.61,45.0,33.0,12.0,0.45,0.02,40.8,31.3,9.5,0.36,0.13,2022
Cheick Doucouré,/cheick-doucoure/profil/spieler/543387,22,DM,Mali,35000000,22600000,RC Lens,/rc-lens/startseite/verein/826,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,12400000,23.0,1.8,right,FRA-Ligue 1,Lens,Cheick Doucouré,MLI,MF,21.0,2000.0,34,2946.0,87.0,86.1,32.7,33,88.0,28.0,1,28.0,0,1.62,52.0,39.0,13.0,0.4,0.21,42.3,37.7,4.6,0.14,-0.4,2022
Christopher Wooh,/christopher-wooh/profil/spieler/572326,20,CB,Cameroon,6000000,9000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,-3000000,21.0,1.91,right,FRA-Ligue 1,Lens,Christopher Wooh,CMR,DF,19.0,2001.0,14,1050.0,75.0,30.7,11.7,11,89.0,9.0,3,24.0,23,1.07,16.0,17.0,-1.0,-0.09,-0.66,16.0,15.9,0.1,0.01,-0.28,2022
