playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,nextSeason
Romain Del Castillo,/romain-del-castillo/profil/spieler/353399,25,RM,France,3000000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,1500000,27.0,1.72,left,FRA-Ligue 1,Rennes,FRA,"MF,FW",25.0,1996.0,0.3,16.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2022
Jere Uronen,/jere-uronen/profil/spieler/131827,27,LB,Finland,1000000,1000000,KRC Genk,/krc-genk/startseite/verein/1184,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,0,28.0,1.77,left,FRA-Ligue 1,Brest,FIN,DF,27.0,1994.0,9.8,458.0,355.0,101.0,6.0,1.0,2.0,18.0,94.0,1.0,0.0,1.0,0.0,355.0,2.0,8.0,2022
Romain Faivre,/romain-faivre/profil/spieler/555076,23,RM,France,10000000,15000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2021,-5000000,24.0,1.8,left,FRA-Ligue 1,Brest,FRA,MF,23.0,1998.0,19.9,862.0,725.0,132.0,29.0,2.0,7.0,115.0,7.0,65.0,41.0,19.0,0.0,656.0,5.0,18.0,2022
Romain Faivre,/romain-faivre/profil/spieler/555076,23,RM,France,10000000,15000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2021,-5000000,24.0,1.8,left,FRA-Ligue 1,Lyon,FRA,"FW,MF",23.0,1998.0,9.9,597.0,525.0,68.0,22.0,2.0,4.0,61.0,4.0,37.0,20.0,11.0,0.0,492.0,4.0,8.0,2022
Romain Perraud,/romain-perraud/profil/spieler/318523,23,LB,France,12000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,0,25.0,1.73,left,ENG-Premier League,Southampton,FRA,DF,23.0,1997.0,18.0,749.0,592.0,153.0,8.0,1.0,3.0,69.0,142.0,3.0,0.0,2.0,0.0,478.0,4.0,38.0,2022
Alban Lafont,/alban-lafont/profil/spieler/357117,22,GK,France,16000000,7500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,FC Nantes,/fc-nantes/startseite/verein/995,in,2021,8500000,24.0,1.96,right,FRA-Ligue 1,Nantes,FRA,GK,22.0,1999.0,38.0,1114.0,731.0,381.0,93.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,2.0,0.0,2022
Abdoulaye Touré,/abdoulaye-toure/profil/spieler/181382,27,DM,France,1300000,3500000,FC Nantes,/fc-nantes/startseite/verein/995,Genoa CFC,/genua-cfc/startseite/verein/252,out,2021,-2200000,29.0,1.88,right,ITA-Serie A,Genoa,FRA,MF,27.0,1994.0,4.8,172.0,170.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,4.0,2022
Renaud Emond,/renaud-emond/profil/spieler/168471,30,CF,Belgium,600000,200000,FC Nantes,/fc-nantes/startseite/verein/995,Standard Liège,/standard-luttich/startseite/verein/3057,out,2021,400000,31.0,1.85,right,FRA-Ligue 1,Nantes,BEL,"FW,MF",29.0,1991.0,2.1,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2022
Renaud Ripart,/renaud-ripart/profil/spieler/234802,28,RW,France,2500000,3300000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,-800000,30.0,1.81,right,FRA-Ligue 1,Troyes,FRA,"MF,FW",28.0,1993.0,21.0,675.0,630.0,44.0,3.0,1.0,5.0,48.0,34.0,0.0,0.0,0.0,0.0,465.0,1.0,30.0,2022
Abdu Conté,/abdu-conte/profil/spieler/337798,23,LB,Portugal,2000000,2700000,Moreirense FC,/moreirense-fc/startseite/verein/979,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,-700000,25.0,1.83,,FRA-Ligue 1,Troyes,POR,DF,23.0,1998.0,15.0,614.0,480.0,132.0,4.0,0.0,3.0,41.0,128.0,0.0,0.0,0.0,0.0,447.0,2.0,21.0,2022
Rominigue Kouamé,/rominigue-kouame/profil/spieler/277635,24,CM,Mali,4500000,2500000,LOSC Lille,/losc-lille/startseite/verein/1082,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,2000000,26.0,1.77,left,FRA-Ligue 1,Troyes,MLI,MF,24.0,1996.0,33.0,1559.0,1535.0,17.0,17.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1365.0,7.0,12.0,2022
Giulian Biancone,/giulian-biancone/profil/spieler/536507,21,RB,France,6000000,2500000,AS Monaco,/as-monaco/startseite/verein/162,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,3500000,23.0,1.87,right,FRA-Ligue 1,Troyes,FRA,"DF,MF",21.0,2000.0,25.5,1279.0,1106.0,169.0,28.0,2.0,16.0,87.0,141.0,0.0,0.0,0.0,0.0,939.0,4.0,25.0,2022
Xavier Chavalerin,/xavier-chavalerin/profil/spieler/118278,30,CM,France,1500000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,500000,32.0,1.79,left,FRA-Ligue 1,Reims,FRA,MF,30.0,1991.0,2.4,96.0,85.0,11.0,2.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,2022
Xavier Chavalerin,/xavier-chavalerin/profil/spieler/118278,30,CM,France,1500000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,500000,32.0,1.79,left,FRA-Ligue 1,Troyes,FRA,MF,30.0,1991.0,30.2,1049.0,978.0,64.0,26.0,2.0,8.0,79.0,13.0,25.0,21.0,4.0,0.0,785.0,7.0,23.0,2022
Mykola Kukharevych,/mykola-kukharevych/profil/spieler/730126,20,CF,Ukraine,500000,300000,Rukh Lviv,/rukh-lviv/startseite/verein/48726,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,200000,22.0,1.91,right,FRA-Ligue 1,Troyes,UKR,FW,20.0,2001.0,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2022
Vitinha,/vitinha/profil/spieler/487469,22,CM,Portugal,42000000,41500000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,500000,23.0,1.72,right,FRA-Ligue 1,Marseille,POR,FW,22.0,2000.0,5.2,109.0,96.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,2023
Vitinha,/vitinha/profil/spieler/487469,22,CM,Portugal,42000000,41500000,FC Porto,/fc-porto/startseite/verein/720,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,500000,23.0,1.72,right,FRA-Ligue 1,Paris S-G,POR,MF,22.0,2000.0,27.2,1945.0,1923.0,18.0,9.0,7.0,6.0,13.0,3.0,6.0,2.0,3.0,0.0,1786.0,4.0,26.0,2023
Vitinha,/vitinha/profil/spieler/586853,22,CF,Portugal,18000000,32000000,SC Braga,/sc-braga/startseite/verein/1075,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-14000000,23.0,1.78,right,FRA-Ligue 1,Marseille,POR,FW,22.0,2000.0,5.2,109.0,96.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,2023
Vitinha,/vitinha/profil/spieler/586853,22,CF,Portugal,18000000,32000000,SC Braga,/sc-braga/startseite/verein/1075,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-14000000,23.0,1.78,right,FRA-Ligue 1,Paris S-G,POR,MF,22.0,2000.0,27.2,1945.0,1923.0,18.0,9.0,7.0,6.0,13.0,3.0,6.0,2.0,3.0,0.0,1786.0,4.0,26.0,2023
Nuno Mendes,/nuno-mendes/profil/spieler/616341,20,LB,Portugal,65000000,38000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,27000000,21.0,1.83,left,FRA-Ligue 1,Paris S-G,POR,DF,20.0,2002.0,17.2,932.0,844.0,86.0,12.0,2.0,4.0,30.0,74.0,0.0,0.0,0.0,0.0,793.0,2.0,32.0,2023
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,ESP-La Liga,Valencia,ESP,MF,25.0,1997.0,2.7,123.0,102.0,21.0,9.0,0.0,1.0,16.0,0.0,11.0,5.0,5.0,0.0,92.0,0.0,3.0,2023
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,FRA-Ligue 1,Paris S-G,ESP,MF,25.0,1997.0,13.2,641.0,619.0,20.0,5.0,3.0,1.0,22.0,5.0,10.0,5.0,3.0,0.0,544.0,2.0,15.0,2023
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,24,RB,France,18000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,6000000,25.0,1.87,right,FRA-Ligue 1,Paris S-G,FRA,DF,24.0,1997.0,12.6,674.0,609.0,63.0,9.0,0.0,2.0,16.0,54.0,0.0,0.0,0.0,0.0,585.0,2.0,11.0,2023
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,25,CB,Germany,18000000,12000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,6000000,26.0,1.86,right,ENG-Premier League,West Ham,GER,DF,25.0,1996.0,24.8,1112.0,992.0,116.0,24.0,1.0,6.0,23.0,91.0,0.0,0.0,0.0,0.0,927.0,4.0,14.0,2023
Alphonse Areola,/alphonse-areola/profil/spieler/120629,29,GK,France,8000000,9300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,-1300000,30.0,1.95,right,ENG-Premier League,West Ham,FRA,GK,29.0,1993.0,3.4,92.0,59.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,2023
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,ENG-Premier League,Wolves,ESP,"FW,MF",30.0,1992.0,8.5,365.0,324.0,39.0,8.0,2.0,3.0,46.0,3.0,28.0,18.0,5.0,0.0,252.0,2.0,15.0,2023
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,ESP,"FW,MF",30.0,1992.0,4.1,187.0,171.0,15.0,2.0,5.0,1.0,16.0,1.0,12.0,5.0,5.0,0.0,147.0,1.0,5.0,2023
Pau López,/pau-lopez/profil/spieler/286415,27,GK,Spain,14000000,12000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,2000000,28.0,1.89,left,FRA-Ligue 1,Marseille,ESP,GK,27.0,1994.0,32.5,1116.0,870.0,243.0,71.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,3.0,2.0,2023
Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830,23,CM,France,25000000,11000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,14000000,24.0,1.85,right,FRA-Ligue 1,Marseille,FRA,MF,23.0,1999.0,23.4,1267.0,1220.0,44.0,27.0,5.0,6.0,24.0,8.0,4.0,0.0,0.0,0.0,1094.0,3.0,25.0,2023
Jordan Veretout,/jordan-veretout/profil/spieler/164771,29,DM,France,16000000,11000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,5000000,30.0,1.77,right,FRA-Ligue 1,Marseille,FRA,MF,29.0,1993.0,31.8,2148.0,2023.0,119.0,53.0,7.0,30.0,83.0,8.0,58.0,35.0,11.0,0.0,1834.0,6.0,22.0,2023
Cengiz Ünder,/cengiz-under/profil/spieler/341647,24,RW,Turkey,20000000,8400000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,11600000,25.0,1.73,left,FRA-Ligue 1,Marseille,TUR,"MF,DF",25.0,1997.0,27.7,1114.0,984.0,128.0,21.0,9.0,14.0,157.0,35.0,67.0,40.0,9.0,0.0,778.0,2.0,39.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,POL,FW,28.0,1994.0,1.4,37.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,ITA-Serie A,Juventus,POL,FW,28.0,1994.0,17.6,450.0,420.0,26.0,4.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,346.0,4.0,9.0,2023
Gerson,/gerson/profil/spieler/341705,25,CM,Brazil,16000000,15000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2022,1000000,26.0,1.84,left,FRA-Ligue 1,Marseille,BRA,MF,25.0,1997.0,4.6,185.0,177.0,7.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,150.0,1.0,7.0,2023
Takumi Minamino,/takumi-minamino/profil/spieler/165793,27,LW,Japan,6000000,15000000,Liverpool FC,/fc-liverpool/startseite/verein/31,AS Monaco,/as-monaco/startseite/verein/162,in,2022,-9000000,28.0,1.72,right,FRA-Ligue 1,Monaco,JPN,"MF,FW",27.0,1995.0,8.0,259.0,234.0,23.0,7.0,0.0,2.0,31.0,3.0,11.0,9.0,2.0,0.0,168.0,2.0,9.0,2023
Mohamed Camara,/mohamed-camara/profil/spieler/543382,22,DM,Mali,30000000,15000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,AS Monaco,/as-monaco/startseite/verein/162,in,2022,15000000,23.0,1.73,right,FRA-Ligue 1,Monaco,MLI,MF,22.0,2000.0,24.4,1284.0,1243.0,36.0,32.0,5.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,1119.0,5.0,16.0,2023
Mohamed Camara,/mohamed-camara/profil/spieler/543382,22,DM,Mali,30000000,15000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,AS Monaco,/as-monaco/startseite/verein/162,in,2022,15000000,23.0,1.73,right,ITA-Serie A,Roma,GUI,MF,25.0,1997.0,7.7,323.0,318.0,4.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,252.0,1.0,6.0,2023
Breel Embolo,/breel-embolo/profil/spieler/237662,25,CF,Switzerland,20000000,12500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,AS Monaco,/as-monaco/startseite/verein/162,in,2022,7500000,26.0,1.87,right,FRA-Ligue 1,Monaco,SUI,FW,25.0,1997.0,20.7,448.0,424.0,16.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,307.0,8.0,21.0,2023
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,22,DM,France,85000000,80000000,AS Monaco,/as-monaco/startseite/verein/162,Real Madrid,/real-madrid/startseite/verein/418,out,2022,5000000,23.0,1.88,right,ESP-La Liga,Real Madrid,FRA,MF,22.0,2000.0,23.5,1700.0,1657.0,41.0,40.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,1578.0,2.0,9.0,2023
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,ENG-Premier League,Chelsea,FRA,DF,21.0,2001.0,10.1,860.0,840.0,19.0,17.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,769.0,1.0,4.0,2023
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,FRA-Ligue 1,Monaco,FRA,DF,21.0,2001.0,9.3,468.0,455.0,13.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,2.0,2023
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Torino,ITA,FW,21.0,2001.0,5.2,80.0,71.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,6.0,2023
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Rennes,FRA,FW,20.0,2002.0,20.5,442.0,401.0,39.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,359.0,2.0,22.0,2023
Arthur Theate,/arthur-theate/profil/spieler/368891,22,CB,Belgium,22000000,19000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,3000000,23.0,1.85,left,FRA-Ligue 1,Rennes,BEL,DF,22.0,2000.0,34.7,2568.0,2501.0,62.0,53.0,0.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,2296.0,5.0,12.0,2023
Ibrahim Salah,/ibrahim-salah/profil/spieler/928323,21,LW,Morocco,3000000,3000000,KAA Gent,/kaa-gent/startseite/verein/157,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,0,21.0,1.85,right,FRA-Ligue 1,Rennes,MAR,"FW,MF",20.0,2001.0,2.5,121.0,120.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,4.0,2023
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,26,CB,Morocco,35000000,35000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,West Ham United,/west-ham-united/startseite/verein/379,out,2022,0,27.0,1.9,left,ENG-Premier League,West Ham,MAR,DF,26.0,1996.0,17.7,763.0,723.0,36.0,29.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,4.0,5.0,2023
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,ENG-Premier League,Southampton,GHA,"FW,MF",20.0,2002.0,10.7,265.0,257.0,6.0,0.0,1.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,189.0,2.0,12.0,2023
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,FRA-Ligue 1,Rennes,GHA,"FW,MF",20.0,2002.0,3.6,155.0,149.0,5.0,1.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,127.0,1.0,6.0,2023
Mathys Tel,/mathys-tel/profil/spieler/801734,17,CF,France,20000000,20000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,0,18.0,1.83,right,GER-Bundesliga,Bayern Munich,FRA,FW,17.0,2005.0,4.6,157.0,152.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,5.0,2023
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Monaco,FRA,MF,22.0,2000.0,0.7,33.0,26.0,7.0,1.0,0.0,0.0,7.0,0.0,6.0,4.0,2.0,0.0,20.0,0.0,1.0,2023
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Nice,FRA,"MF,FW",22.0,2000.0,13.6,703.0,655.0,47.0,11.0,6.0,11.0,44.0,7.0,28.0,12.0,8.0,0.0,556.0,1.0,15.0,2023
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Nice,FRA,FW,28.0,1994.0,27.8,714.0,663.0,47.0,1.0,3.0,2.0,71.0,2.0,24.0,12.0,11.0,0.0,471.0,4.0,29.0,2023
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Rennes,FRA,FW,28.0,1994.0,2.8,61.0,54.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,2023
Mattia Viti,/mattia-viti/profil/spieler/493702,20,CB,Italy,7000000,13000000,FC Empoli,/fc-empoli/startseite/verein/749,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-6000000,21.0,1.9,left,FRA-Ligue 1,Nice,ITA,DF,20.0,2002.0,7.0,360.0,345.0,15.0,12.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,303.0,0.0,4.0,2023
Alexis Beka Beka,/alexis-beka-beka/profil/spieler/539065,21,DM,France,4500000,12000000,Lokomotiv Moscow,/lokomotiv-moskau/startseite/verein/932,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7500000,22.0,1.78,right,FRA-Ligue 1,Nice,FRA,"MF,DF",21.0,2001.0,6.1,303.0,288.0,15.0,2.0,0.0,2.0,17.0,9.0,4.0,2.0,0.0,0.0,236.0,0.0,5.0,2023
Youssouf Ndayishimiye,/youssouf-ndayishimiye/profil/spieler/674612,24,CB,Burundi,12000000,11500000,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,500000,24.0,1.83,right,FRA-Ligue 1,Nice,BDI,"MF,DF",23.0,1998.0,6.3,374.0,364.0,9.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,337.0,1.0,2.0,2023
Kasper Schmeichel,/kasper-schmeichel/profil/spieler/16911,35,GK,Denmark,2000000,1000000,Leicester City,/leicester-city/startseite/verein/1003,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,36.0,1.89,right,FRA-Ligue 1,Nice,DEN,GK,35.0,1986.0,36.0,1188.0,834.0,353.0,75.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,1.0,1.0,2023
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Nice,FRA,"FW,MF",22.0,2000.0,2.5,74.0,66.0,6.0,1.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,53.0,2.0,7.0,2023
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Rennes,FRA,"FW,MF",22.0,2000.0,28.0,742.0,718.0,22.0,0.0,5.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,588.0,2.0,26.0,2023
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,ENG-Premier League,Wolves,GAB,MF,28.0,1993.0,14.4,651.0,645.0,5.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,566.0,1.0,9.0,2023
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,FRA-Ligue 1,Nice,GAB,"MF,DF",28.0,1993.0,9.3,637.0,629.0,5.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,569.0,3.0,4.0,2023
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2022,3000000,22.0,1.88,right,FRA-Ligue 1,Nice,AUT,DF,21.0,2001.0,1.0,63.0,50.0,13.0,2.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2023
