playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,-8000000,27.0,1.77,left,ESP-La Liga,Betis,Giovani Lo Celso,ARG,"MF,FW",22.0,1996.0,26.6,1194.0,1461.0,81.7,18078.0,4211.0,632.0,713.0,88.6,425.0,487.0,87.3,66.0,106.0,62.3,4,4.0,3.8,0.0,27.0,119.0,40.0,1.0,175.0,2019
Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795,23,CM,Argentina,14000000,22000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2019,-8000000,27.0,1.77,left,FRA-Ligue 1,Paris S-G,Giovani Lo Celso,ARG,MF,22.0,1996.0,0.1,13.0,13.0,100.0,170.0,60.0,7.0,7.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019
Moussa Diaby,/moussa-diaby/profil/spieler/395516,19,RW,France,50000000,15000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,out,2019,35000000,23.0,1.7,left,FRA-Ligue 1,Paris S-G,Moussa Diaby,FRA,"MF,DF",19.0,1999.0,12.7,447.0,562.0,79.5,5392.0,1118.0,291.0,328.0,88.7,111.0,143.0,77.6,8.0,17.0,47.1,6,3.9,3.3,2.1,20.0,13.0,20.0,3.0,37.0,2019
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2019,67000000,25.0,1.78,right,FRA-Ligue 1,Paris S-G,Christopher Nkunku,FRA,"MF,FW",20.0,1997.0,12.8,572.0,645.0,88.7,7294.0,1604.0,352.0,375.0,93.9,155.0,173.0,89.6,13.0,21.0,61.9,2,3.1,2.5,-1.1,17.0,30.0,17.0,2.0,61.0,2019
Timothy Weah,/timothy-weah/profil/spieler/370846,19,RW,United States,14000000,10000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,4000000,23.0,1.83,right,FRA-Ligue 1,Paris S-G,Timothy Weah,USA,FW,18.0,2000.0,0.6,4.0,8.0,50.0,77.0,8.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,0.0,2019
Kevin Trapp,/kevin-trapp/profil/spieler/45672,29,GK,Germany,8500000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2019,1500000,32.0,1.89,right,GER-Bundesliga,Eint Frankfurt,Kevin Trapp,GER,GK,28.0,1990.0,32.6,802.0,1213.0,66.1,28217.0,24350.0,115.0,115.0,100.0,263.0,267.0,98.5,421.0,818.0,51.5,0,0.0,0.1,0.0,0.0,40.0,0.0,0.0,0.0,2019
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,4000000,Olympiacos Piraeus,/olympiakos-piraus/startseite/verein/683,Stade Reims,/stade-reims/startseite/verein/1421,in,2019,-3000000,28.0,1.95,right,FRA-Ligue 1,Reims,Björn Engels,BEL,DF,23.0,1994.0,33.0,1102.0,1320.0,83.5,23370.0,8953.0,373.0,427.0,87.4,512.0,574.0,89.2,202.0,291.0,69.4,1,1.3,1.1,-0.3,11.0,80.0,7.0,1.0,104.0,2019
Björn Engels,/bjorn-engels/profil/spieler/193469,24,CB,Belgium,1000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,Aston Villa,/aston-villa/startseite/verein/405,out,2019,-7000000,28.0,1.95,right,FRA-Ligue 1,Reims,Björn Engels,BEL,DF,23.0,1994.0,33.0,1102.0,1320.0,83.5,23370.0,8953.0,373.0,427.0,87.4,512.0,574.0,89.2,202.0,291.0,69.4,1,1.3,1.1,-0.3,11.0,80.0,7.0,1.0,104.0,2019
Thomas Fontaine,/thomas-fontaine/profil/spieler/80036,28,CB,Madagascar,250000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,FC Lorient,/fc-lorient/startseite/verein/1158,out,2019,-750000,32.0,1.85,left,FRA-Ligue 1,Reims,Thomas Fontaine,MAD,"DF,MF",27.0,1991.0,4.7,172.0,202.0,85.1,3907.0,1462.0,48.0,52.0,92.3,81.0,91.0,89.0,41.0,54.0,75.9,1,0.4,0.2,0.6,2.0,6.0,0.0,0.0,8.0,2019
M'Baye Niang,/mbaye-niang/profil/spieler/157501,24,CF,Senegal,2500000,15000000,Torino FC,/fc-turin/startseite/verein/416,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-12500000,28.0,1.88,both,FRA-Ligue 1,Rennes,M'Baye Niang,SEN,"FW,MF",23.0,1994.0,19.9,291.0,419.0,69.5,4304.0,1050.0,173.0,215.0,80.5,68.0,96.0,70.8,25.0,41.0,61.0,4,1.7,1.8,2.3,11.0,33.0,11.0,3.0,44.0,2019
Flavien Tait,/flavien-tait/profil/spieler/202278,26,CM,France,6000000,9000000,Angers SCO,/sco-angers/startseite/verein/1420,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-3000000,30.0,1.76,right,FRA-Ligue 1,Angers,Flavien Tait,FRA,"MF,FW",25.0,1993.0,33.2,1120.0,1556.0,72.0,16750.0,5634.0,619.0,717.0,86.3,310.0,450.0,68.9,104.0,221.0,47.1,7,9.3,8.1,-2.3,74.0,105.0,40.0,9.0,159.0,2019
Edouard Mendy,/edouard-mendy/profil/spieler/442531,27,GK,Senegal,12000000,7600000,Stade Reims,/stade-reims/startseite/verein/1421,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,4400000,31.0,1.94,right,FRA-Ligue 1,Reims,Edouard Mendy,SEN,GK,26.0,1992.0,38.0,720.0,1159.0,62.1,25766.0,19818.0,43.0,44.0,97.7,305.0,313.0,97.4,372.0,795.0,46.8,0,0.1,0.2,-0.1,1.0,25.0,1.0,0.0,2.0,2019
Metehan Güçlü,/metehan-guclu/profil/spieler/395519,20,CF,Turkey,300000,1500000,Paris Saint-Germain B,/fc-paris-saint-germain-b/startseite/verein/8512,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2019,-1200000,24.0,1.82,left,FRA-Ligue 1,Paris S-G,Metehan Güçlü,TUR,MF,19.0,1999.0,0.2,3.0,3.0,100.0,46.0,1.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,1.0,2019
Ramy Bensebaini,/ramy-bensebaini/profil/spieler/284732,24,LB,Algeria,20000000,8000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2019,12000000,28.0,1.87,left,FRA-Ligue 1,Rennes,Ramy Bensebaini,ALG,DF,23.0,1995.0,23.9,979.0,1272.0,77.0,16291.0,6668.0,495.0,556.0,89.0,371.0,462.0,80.3,89.0,178.0,50.0,0,1.1,1.3,-1.1,9.0,51.0,11.0,5.0,92.0,2019
Benjamin André,/benjamin-andre/profil/spieler/84301,28,DM,France,9000000,7000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,2000000,32.0,1.8,right,FRA-Ligue 1,Rennes,Benjamin André,FRA,MF,27.0,1990.0,27.7,1174.0,1505.0,78.0,18044.0,5013.0,600.0,699.0,85.8,427.0,529.0,80.7,78.0,130.0,60.0,1,0.8,1.3,0.2,20.0,108.0,20.0,1.0,185.0,2019
Denis Bouanga,/denis-bouanga/profil/spieler/236045,24,LW,Gabon,6000000,4500000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,1500000,28.0,1.8,right,FRA-Ligue 1,Nîmes,Denis Bouanga,GAB,"MF,FW",23.0,1994.0,29.3,434.0,647.0,67.1,5705.0,1796.0,280.0,351.0,79.8,88.0,151.0,58.3,27.0,69.0,39.1,2,3.2,2.1,-1.2,31.0,36.0,23.0,12.0,47.0,2019
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,-2200000,33.0,1.77,left,ESP-La Liga,Betis,Ryad Boudebouz,ALG,"MF,FW",28.0,1990.0,6.0,282.0,343.0,82.2,4075.0,727.0,159.0,178.0,89.3,89.0,107.0,83.2,16.0,30.0,53.3,0,1.0,1.0,-1.0,10.0,14.0,7.0,2.0,43.0,2019
Ryad Boudebouz,/ryad-boudebouz/profil/spieler/77826,29,AM,Algeria,1300000,3500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,-2200000,33.0,1.77,left,ESP-La Liga,Celta Vigo,Ryad Boudebouz,ALG,"MF,FW",28.0,1990.0,8.0,301.0,397.0,75.8,4754.0,1412.0,162.0,177.0,91.5,90.0,122.0,73.8,32.0,59.0,54.2,2,2.5,2.4,-0.5,17.0,31.0,13.0,5.0,40.0,2019
Sergi Palencia,/sergi-palencia/profil/spieler/268176,23,RB,Spain,2000000,2000000,FC Barcelona,/fc-barcelona/startseite/verein/131,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,0,27.0,1.72,right,FRA-Ligue 1,Bordeaux,Sergi Palencia,ESP,DF,22.0,1996.0,22.1,929.0,1200.0,77.4,14730.0,5502.0,496.0,559.0,88.7,333.0,427.0,78.0,73.0,128.0,57.0,3,1.7,2.2,1.3,19.0,52.0,20.0,12.0,84.0,2019
Zaydou Youssouf,/zaydou-youssouf/profil/spieler/471582,19,CM,France,4000000,2000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2019,2000000,23.0,1.82,left,FRA-Ligue 1,Bordeaux,Zaydou Youssouf,FRA,"MF,FW",19.0,1999.0,4.7,136.0,185.0,73.5,2323.0,403.0,69.0,85.0,81.2,47.0,56.0,83.9,13.0,29.0,44.8,0,0.1,0.2,-0.1,3.0,11.0,0.0,0.0,12.0,2019
William Saliba,/william-saliba/profil/spieler/495666,18,CB,France,65000000,30000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2019,35000000,22.0,1.92,right,FRA-Ligue 1,Saint-Étienne,William Saliba,FRA,DF,17.0,2001.0,14.2,569.0,666.0,85.4,10712.0,3495.0,228.0,243.0,93.8,262.0,296.0,88.5,68.0,98.0,69.4,0,0.0,0.1,0.0,1.0,20.0,2.0,0.0,21.0,2019
Rémy Cabella,/remy-cabella/profil/spieler/113707,29,AM,France,5000000,12000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FK Krasnodar,/fk-krasnodar/startseite/verein/16704,out,2019,-7000000,33.0,1.72,right,FRA-Ligue 1,Saint-Étienne,Rémy Cabella,FRA,"MF,FW",28.0,1990.0,33.3,1742.0,2081.0,83.7,25336.0,6453.0,978.0,1088.0,89.9,548.0,659.0,83.2,101.0,156.0,64.7,4,5.4,5.2,-1.4,59.0,170.0,44.0,13.0,279.0,2019
Jorginho,/jorginho/profil/spieler/277111,23,LW,Guinea-Bissau,400000,850000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Ludogorets Razgrad,/pfk-ludogorets-razgrad/startseite/verein/31614,out,2019,-450000,27.0,1.71,right,ENG-Premier League,Chelsea,Jorginho,ITA,MF,26.0,1991.0,35.1,2785.0,3133.0,88.9,40201.0,13193.0,1611.0,1729.0,93.2,898.0,1005.0,89.4,153.0,204.0,75.0,0,3.2,5.2,-3.2,29.0,336.0,44.0,1.0,323.0,2019
Alexander Djiku,/alexander-djiku/profil/spieler/250844,24,CB,Ghana,8000000,4500000,SM Caen,/sm-caen/startseite/verein/1162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,3500000,28.0,1.82,right,FRA-Ligue 1,Caen,Alexander Djiku,GHA,DF,23.0,1994.0,30.6,1175.0,1418.0,82.9,24773.0,9459.0,351.0,411.0,85.4,625.0,702.0,89.0,190.0,277.0,68.6,0,0.3,0.3,-0.3,3.0,51.0,5.0,0.0,68.0,2019
Lamine Koné,/lamine-kone/profil/spieler/57420,30,CB,Cote d'Ivoire,150000,1500000,Sunderland AFC,/afc-sunderland/startseite/verein/289,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2019,-1350000,34.0,1.88,right,FRA-Ligue 1,Strasbourg,Lamine Koné,CIV,DF,29.0,1989.0,23.9,914.0,1085.0,84.2,17144.0,6331.0,368.0,401.0,91.8,423.0,466.0,90.8,106.0,177.0,59.9,1,0.7,0.8,0.3,5.0,61.0,5.0,3.0,91.0,2019
Youssouf Fofana,/youssouf-fofana/profil/spieler/569598,21,CM,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,AS Monaco,/as-monaco/startseite/verein/162,out,2019,10000000,24.0,1.85,right,FRA-Ligue 1,Strasbourg,Youssouf Fofana,FRA,MF,19.0,1999.0,10.1,271.0,355.0,76.3,4511.0,989.0,129.0,157.0,82.2,107.0,125.0,85.6,25.0,46.0,54.3,1,0.6,0.2,0.4,6.0,23.0,5.0,1.0,27.0,2019
Jonas Martin,/jonas-martin/profil/spieler/127142,29,DM,France,1500000,4000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-2500000,33.0,1.84,right,FRA-Ligue 1,Strasbourg,Jonas Martin,FRA,MF,28.0,1990.0,22.9,1346.0,1541.0,87.3,23289.0,5989.0,657.0,711.0,92.4,493.0,550.0,89.6,150.0,191.0,78.5,1,1.7,2.3,-0.7,22.0,121.0,12.0,5.0,153.0,2019
Wesley Saïd,/wesley-said/profil/spieler/182916,24,CF,France,2000000,8000000,Dijon FCO,/dijon-fco/startseite/verein/2969,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2019,-6000000,28.0,1.71,right,FRA-Ligue 1,Dijon,Wesley Saïd,FRA,"FW,MF",23.0,1995.0,25.0,426.0,599.0,71.1,6341.0,1577.0,226.0,278.0,81.3,151.0,193.0,78.2,24.0,54.0,44.4,1,2.8,2.4,-1.8,26.0,32.0,29.0,1.0,78.0,2019
Christopher Jullien,/christopher-jullien/profil/spieler/201737,26,CB,France,3500000,8000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Celtic FC,/celtic-glasgow/startseite/verein/371,out,2019,-4500000,30.0,1.96,right,FRA-Ligue 1,Toulouse,Christopher Jullien,FRA,DF,25.0,1993.0,33.5,1229.0,1484.0,82.8,25577.0,11402.0,390.0,446.0,87.4,632.0,708.0,89.3,196.0,299.0,65.6,0,1.2,0.6,-1.2,10.0,67.0,4.0,0.0,124.0,2019
Andy Delort,/andy-delort/profil/spieler/122797,27,CF,Algeria,7000000,4500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Montpellier HSC,/montpellier-hsc/startseite/verein/969,out,2019,2500000,31.0,1.81,right,FRA-Ligue 1,Montpellier,Andy Delort,ALG,FW,26.0,1991.0,34.6,716.0,1216.0,58.9,11481.0,3135.0,392.0,537.0,73.0,199.0,357.0,55.7,83.0,167.0,49.7,7,8.3,7.8,-1.3,57.0,67.0,45.0,18.0,102.0,2019
Gen Shoji,/gen-shoji/profil/spieler/164277,27,CB,Japan,700000,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Gamba Osaka,/gamba-osaka/startseite/verein/596,out,2019,-1300000,30.0,1.82,right,FRA-Ligue 1,Toulouse,Gen Shoji,JPN,DF,25.0,1992.0,18.0,621.0,732.0,84.8,13078.0,4791.0,176.0,196.0,89.8,325.0,360.0,90.3,106.0,157.0,67.5,0,1.2,0.3,-1.2,6.0,44.0,4.0,0.0,71.0,2019
Alexis Blin,/alexis-blin/profil/spieler/236041,22,DM,France,2500000,1650000,FC Toulouse,/fc-toulouse/startseite/verein/415,Amiens SC,/amiens-sc/startseite/verein/1416,out,2019,850000,26.0,1.84,right,FRA-Ligue 1,Amiens,Alexis Blin,FRA,MF,21.0,1996.0,22.1,759.0,941.0,80.7,11825.0,3854.0,396.0,455.0,87.0,281.0,338.0,83.1,48.0,75.0,64.0,1,0.3,0.6,0.7,7.0,81.0,6.0,2.0,93.0,2019
Steven Fortes,/steven-fortes/profil/spieler/276895,27,CB,Cape Verde,400000,1000000,FC Toulouse,/fc-toulouse/startseite/verein/415,RC Lens,/rc-lens/startseite/verein/826,out,2019,-600000,31.0,1.92,right,FRA-Ligue 1,Toulouse,Steven Fortes,CPV,DF,26.0,1992.0,1.5,43.0,50.0,86.0,801.0,285.0,11.0,14.0,78.6,25.0,25.0,100.0,5.0,9.0,55.6,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2019
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,Mauro Icardi,ARG,FW,26.0,1993.0,14.1,147.0,175.0,84.0,1793.0,492.0,92.0,102.0,90.2,30.0,32.0,93.8,5.0,6.0,83.3,2,1.8,1.8,0.2,11.0,11.0,7.0,0.0,18.0,2020
Sergio Rico,/sergio-rico/profil/spieler/207302,27,GK,Spain,3000000,6000000,Sevilla FC,/fc-sevilla/startseite/verein/368,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,-3000000,29.0,1.96,right,FRA-Ligue 1,Paris S-G,Sergio Rico,ESP,GK,25.0,1993.0,2.0,38.0,48.0,79.2,621.0,468.0,15.0,17.0,88.2,21.0,21.0,100.0,1.0,9.0,11.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,ESP-La Liga,Barcelona,Rafinha,BRA,"FW,MF",26.0,1993.0,2.1,139.0,162.0,85.8,1938.0,315.0,80.0,88.0,90.9,37.0,39.0,94.9,10.0,17.0,58.8,0,0.4,0.4,-0.4,5.0,5.0,5.0,1.0,9.0,2020
Rafinha,/rafinha/profil/spieler/129473,27,AM,Brazil,4000000,1500000,FC Barcelona,/fc-barcelona/startseite/verein/131,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2020,2500000,30.0,1.74,left,ESP-La Liga,Celta Vigo,Rafinha,BRA,MF,26.0,1993.0,23.5,1125.0,1318.0,85.4,17146.0,4361.0,601.0,661.0,90.9,376.0,412.0,91.3,81.0,124.0,65.3,1,1.9,3.0,-0.9,22.0,104.0,27.0,1.0,140.0,2020
Álvaro González,/alvaro-gonzalez/profil/spieler/183647,30,CB,Spain,2300000,4000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2020,-1700000,33.0,1.82,right,FRA-Ligue 1,Marseille,Álvaro González,ESP,DF,29.0,1990.0,18.1,757.0,884.0,85.6,14404.0,5026.0,281.0,299.0,94.0,375.0,419.0,89.5,92.0,147.0,62.6,0,0.4,0.8,-0.4,3.0,37.0,2.0,0.0,43.0,2020
Morgan Sanson,/morgan-sanson/profil/spieler/174094,26,CM,France,6000000,15800000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Aston Villa,/aston-villa/startseite/verein/405,out,2020,-9800000,28.0,1.8,right,FRA-Ligue 1,Marseille,Morgan Sanson,FRA,MF,24.0,1994.0,24.1,719.0,892.0,80.6,10602.0,2245.0,403.0,458.0,88.0,201.0,246.0,81.7,56.0,89.0,62.9,4,3.2,1.7,0.8,31.0,53.0,18.0,7.0,89.0,2020
Bouna Sarr,/bouna-sarr/profil/spieler/190685,28,RB,Senegal,2000000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2020,-6000000,31.0,1.77,right,FRA-Ligue 1,Marseille,Bouna Sarr,SEN,"DF,FW",27.0,1992.0,24.0,1092.0,1357.0,80.5,14720.0,4019.0,687.0,760.0,90.4,302.0,378.0,79.9,47.0,105.0,44.8,3,1.8,2.1,1.2,14.0,53.0,25.0,11.0,93.0,2020
Marley Aké,/marley-ake/profil/spieler/682032,20,LW,France,1800000,8000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus U23,/juventus-turin-u23/startseite/verein/41101,out,2020,-6200000,22.0,1.77,right,FRA-Ligue 1,Marseille,Marley Aké,FRA,"FW,MF",18.0,2001.0,1.1,25.0,28.0,89.3,365.0,49.0,12.0,13.0,92.3,8.0,10.0,80.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2020
Edouard Mendy,/edouard-mendy/profil/spieler/442531,28,GK,Senegal,12000000,24000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2020,-12000000,31.0,1.94,right,FRA-Ligue 1,Rennes,Edouard Mendy,SEN,GK,27.0,1992.0,24.0,581.0,789.0,73.6,17739.0,13299.0,67.0,67.0,100.0,287.0,293.0,98.0,227.0,426.0,53.3,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2020
Raphinha,/raphinha/profil/spieler/411295,23,RW,Brazil,60000000,18600000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Leeds United,/leeds-united/startseite/verein/399,out,2020,41400000,26.0,1.76,left,FRA-Ligue 1,Rennes,Raphinha,BRA,"MF,FW",22.0,1996.0,18.8,444.0,678.0,65.5,7588.0,2733.0,228.0,287.0,79.4,147.0,210.0,70.0,51.0,116.0,44.0,3,5.4,3.8,-2.4,42.0,36.0,20.0,4.0,69.0,2020
Adrien Hunou,/adrien-hunou/profil/spieler/203507,27,CF,France,2500000,3270000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Minnesota United FC,/minnesota-united-fc/startseite/verein/56089,out,2020,-770000,29.0,1.79,right,FRA-Ligue 1,Rennes,Adrien Hunou,FRA,"FW,MF",25.0,1994.0,13.4,235.0,315.0,74.6,3023.0,571.0,144.0,175.0,82.3,68.0,84.0,81.0,6.0,13.0,46.2,1,2.4,1.0,-1.4,14.0,11.0,10.0,3.0,27.0,2020
Isaac Lihadji,/isaac-lihadji/profil/spieler/557610,18,RW,France,1200000,300000,Olympique de Marseille B,/olympique-marseille-b/startseite/verein/8524,LOSC Lille,/losc-lille/startseite/verein/1082,in,2020,900000,21.0,1.77,left,FRA-Ligue 1,Marseille,Isaac Lihadji,FRA,MF,17.0,2002.0,0.3,11.0,14.0,78.6,130.0,40.0,8.0,8.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2020
Victor Osimhen,/victor-osimhen/profil/spieler/401923,21,CF,Nigeria,120000000,75000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2020,45000000,24.0,1.86,right,FRA-Ligue 1,Lille,Victor Osimhen,NGA,FW,20.0,1998.0,25.4,219.0,374.0,58.6,2639.0,511.0,144.0,213.0,67.6,41.0,76.0,53.9,9.0,20.0,45.0,4,2.9,1.6,1.1,21.0,16.0,4.0,2.0,11.0,2020
Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818,30,DM,France,1500000,2230000,Everton FC,/fc-everton/startseite/verein/29,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,-730000,33.0,1.86,right,ENG-Premier League,Everton,Morgan Schneiderlin,FRA,MF,29.0,1989.0,11.1,484.0,570.0,84.9,8917.0,2675.0,202.0,226.0,89.4,189.0,213.0,88.7,69.0,93.0,74.2,0,0.1,0.2,-0.1,4.0,45.0,6.0,1.0,62.0,2020
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,19,RW,France,2200000,1000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2020,1200000,22.0,1.74,left,FRA-Ligue 1,Rennes,Lucas Da Cunha,FRA,MF,18.0,2001.0,0.8,22.0,25.0,88.0,279.0,58.0,15.0,16.0,93.8,2.0,3.0,66.7,2.0,3.0,66.7,0,0.1,0.2,-0.1,2.0,2.0,1.0,0.0,3.0,2020
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,22,CM,France,10000000,3500000,OGC Nice,/ogc-nizza/startseite/verein/417,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2020,6500000,25.0,1.77,left,FRA-Ligue 1,Toulouse,Jean-Victor Makengo,FRA,MF,21.0,1998.0,11.0,364.0,442.0,82.4,5145.0,1436.0,224.0,260.0,86.2,98.0,120.0,81.7,22.0,31.0,71.0,0,0.7,0.8,-0.7,11.0,43.0,6.0,1.0,63.0,2020
Eddy Sylvestre,/eddy-sylvestre/profil/spieler/629566,21,CM,France,500000,110000,OGC Nice,/ogc-nizza/startseite/verein/417,Standard Liège,/standard-luttich/startseite/verein/3057,out,2020,390000,23.0,1.73,left,FRA-Ligue 1,Nice,Eddy Sylvestre,FRA,MF,19.0,1999.0,0.4,14.0,18.0,77.8,235.0,38.0,8.0,9.0,88.9,5.0,6.0,83.3,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-2700000,30.0,1.76,right,GER-Bundesliga,Düsseldorf,Valon Berisha,KVX,MF,26.0,1993.0,10.5,322.0,396.0,81.3,5096.0,995.0,172.0,195.0,88.2,108.0,124.0,87.1,27.0,42.0,64.3,1,0.7,0.9,0.3,13.0,24.0,9.0,2.0,35.0,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,in,2020,-2700000,30.0,1.76,right,ITA-Serie A,Lazio,Valon Berisha,KVX,MF,26.0,1993.0,0.4,4.0,6.0,66.7,53.0,23.0,3.0,3.0,100.0,1.0,2.0,50.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
