league,season,team,players_used,Age,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,url,nextSeason
GER-Bundesliga,2018,Hertha BSC,26,25.9,34,3060,90,100,34.0,374,85.0,,92,20,145,1.26,49,57,-8,-0.24,51.0,61.4,-10.5,-0.31,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,2019
GER-Bundesliga,2018,Hoffenheim,29,25.5,34,3060,90,100,34.0,374,84.0,,100,23,138,1.5,70,52,18,0.53,75.9,52.5,23.4,0.69,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,2019
GER-Bundesliga,2018,Leverkusen,21,25.3,34,3060,90,100,34.0,374,85.0,,93,22,144,1.71,69,52,17,0.5,58.3,44.0,14.3,0.42,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,2019
GER-Bundesliga,2018,M'Gladbach,22,26.5,34,3060,90,100,34.0,374,84.0,,102,20,136,1.62,55,42,13,0.38,52.2,52.3,0.0,0.0,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,2019
GER-Bundesliga,2018,Mainz 05,28,24.2,34,3060,90,100,34.0,374,85.0,,102,20,136,1.26,46,57,-11,-0.32,51.2,59.2,-8.0,-0.24,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,2019
GER-Bundesliga,2018,Nürnberg,27,24.9,34,3060,90,100,34.0,374,84.0,,96,20,141,0.56,26,68,-42,-1.24,35.7,52.9,-17.2,-0.51,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,2019
GER-Bundesliga,2018,RB Leipzig,23,24.0,34,3060,90,100,34.0,374,86.0,,100,15,138,1.94,63,29,34,1.0,65.7,40.5,25.2,0.74,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,2019
GER-Bundesliga,2018,Schalke 04,32,25.8,34,3060,90,100,34.0,374,84.0,,97,21,141,0.97,37,55,-18,-0.53,45.6,50.1,-4.5,-0.13,/en/squads/c539e393/2018-2019/Schalke-04-Stats,2019
GER-Bundesliga,2018,Stuttgart,26,26.3,34,3060,90,100,34.0,374,84.0,,101,23,137,0.82,32,70,-38,-1.12,38.0,58.2,-20.1,-0.59,/en/squads/598bc722/2018-2019/Stuttgart-Stats,2019
GER-Bundesliga,2018,Werder Bremen,24,27.1,34,3060,90,100,34.0,374,84.0,,101,22,137,1.56,58,49,9,0.26,49.8,56.1,-6.4,-0.19,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,2019
GER-Bundesliga,2018,Wolfsburg,25,25.4,34,3060,90,100,34.0,374,86.0,,97,16,140,1.62,62,50,12,0.35,47.6,48.3,-0.7,-0.02,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,2019
GER-Bundesliga,2019,Augsburg,28,26.2,34,3060,90,100,34.0,374,84.0,,111,19,193,1.06,45,63,-18,-0.53,43.1,56.6,-13.5,-0.4,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,2020
GER-Bundesliga,2019,Bayern Munich,29,26.7,34,3060,90,100,34.0,374,84.0,,104,21,163,2.41,100,32,68,2.0,89.5,37.9,51.6,1.52,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,2020
GER-Bundesliga,2019,Dortmund,27,25.8,34,3060,90,100,34.0,374,84.0,,111,19,191,2.03,84,41,43,1.26,61.0,40.9,20.1,0.59,/en/squads/add600ae/2019-2020/Dortmund-Stats,2020
GER-Bundesliga,2019,Düsseldorf,28,27.1,34,3060,90,100,34.0,374,84.0,,115,21,188,0.88,36,67,-31,-0.91,35.9,60.7,-24.8,-0.73,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,2020
GER-Bundesliga,2019,Eint Frankfurt,27,27.0,34,3060,90,100,34.0,374,84.0,,109,21,194,1.32,59,60,-1,-0.03,59.5,49.9,9.6,0.28,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,2020
GER-Bundesliga,2019,Freiburg,26,26.4,34,3060,90,100,34.0,374,84.0,,111,20,189,1.41,48,47,1,0.03,46.7,64.6,-17.8,-0.52,/en/squads/a486e511/2019-2020/Freiburg-Stats,2020
GER-Bundesliga,2019,Hertha BSC,32,26.2,34,3060,90,100,34.0,374,83.0,,109,22,195,1.21,48,59,-11,-0.32,43.1,54.5,-11.4,-0.34,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,2020
GER-Bundesliga,2019,Hoffenheim,31,26.0,34,3060,90,100,34.0,374,82.0,,114,24,187,1.53,53,53,0,0.0,56.1,59.6,-3.4,-0.1,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,2020
GER-Bundesliga,2019,Köln,29,25.6,34,3060,90,100,34.0,374,82.0,,117,24,187,1.06,51,69,-18,-0.53,48.9,53.3,-4.4,-0.13,/en/squads/bc357bf7/2019-2020/Koln-Stats,2020
GER-Bundesliga,2019,Leverkusen,24,26.1,34,3060,90,100,34.0,374,82.0,,113,25,186,1.85,61,44,17,0.5,59.1,51.2,7.8,0.23,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,2020
GER-Bundesliga,2019,M'Gladbach,25,26.3,34,3060,90,100,34.0,374,84.0,,112,18,183,1.91,66,40,26,0.76,72.0,45.9,26.1,0.77,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,2020
GER-Bundesliga,2019,Mainz 05,25,24.6,34,3060,90,100,34.0,374,83.0,,117,23,189,1.09,44,65,-21,-0.62,48.2,59.6,-11.5,-0.34,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,2020
GER-Bundesliga,2019,Paderborn 07,27,25.7,34,3060,90,100,34.0,374,83.0,,119,22,187,0.59,37,74,-37,-1.09,39.2,67.3,-28.1,-0.83,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,2020
GER-Bundesliga,2019,RB Leipzig,29,24.2,34,3060,90,100,34.0,374,83.0,,113,23,182,1.94,81,37,44,1.29,71.3,38.8,32.6,0.96,/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats,2020
GER-Bundesliga,2019,Schalke 04,29,24.6,34,3060,90,100,34.0,374,84.0,,106,21,179,1.15,38,58,-20,-0.59,37.8,51.6,-13.8,-0.41,/en/squads/c539e393/2019-2020/Schalke-04-Stats,2020
GER-Bundesliga,2019,Union Berlin,26,27.7,34,3060,90,100,34.0,374,84.0,,113,20,193,1.21,41,58,-17,-0.5,41.4,54.3,-12.8,-0.38,/en/squads/7a41008f/2019-2020/Union-Berlin-Stats,2020
GER-Bundesliga,2019,Werder Bremen,30,26.7,34,3060,90,100,34.0,374,84.0,,117,18,168,0.91,42,69,-27,-0.79,39.4,55.4,-16.0,-0.47,/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats,2020
GER-Bundesliga,2019,Wolfsburg,26,26.0,34,3060,90,100,34.0,374,85.0,,106,18,199,1.44,48,46,2,0.06,52.8,42.9,9.9,0.29,/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats,2020
GER-Bundesliga,2020,Arminia,26,26.0,34,3060,90,100,34.0,374,83.0,227.0,147,17,157,1.03,26,52,-26,-0.76,32.9,56.8,-23.9,-0.7,/en/squads/247c4b67/2020-2021/Arminia-Stats,2021
GER-Bundesliga,2020,Augsburg,25,27.0,34,3060,90,100,34.0,374,82.0,231.0,141,21,159,1.06,36,54,-18,-0.53,37.3,57.3,-20.0,-0.59,/en/squads/0cdc4311/2020-2021/Augsburg-Stats,2021
GER-Bundesliga,2020,Bayern Munich,29,27.3,34,3060,90,100,34.0,374,82.0,237.0,137,21,163,2.29,99,44,55,1.62,75.9,40.2,35.8,1.05,/en/squads/054efa67/2020-2021/Bayern-Munich-Stats,2021
GER-Bundesliga,2020,Dortmund,26,25.6,34,3060,90,100,34.0,374,83.0,234.0,139,19,163,1.88,75,46,29,0.85,66.2,41.6,24.6,0.72,/en/squads/add600ae/2020-2021/Dortmund-Stats,2021
GER-Bundesliga,2020,Eint Frankfurt,25,27.2,34,3060,90,100,34.0,374,84.0,238.0,136,18,165,1.76,69,53,16,0.47,58.5,46.9,11.6,0.34,/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats,2021
GER-Bundesliga,2020,Freiburg,24,26.2,34,3060,90,100,34.0,374,82.0,223.0,152,19,151,1.32,52,52,0,0.0,45.5,52.4,-6.9,-0.2,/en/squads/a486e511/2020-2021/Freiburg-Stats,2021
GER-Bundesliga,2020,Hertha BSC,32,25.4,34,3060,90,100,34.0,374,81.0,227.0,149,22,157,1.03,41,52,-11,-0.32,41.9,47.4,-5.6,-0.16,/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats,2021
GER-Bundesliga,2020,Hoffenheim,30,25.7,34,3060,90,100,34.0,374,83.0,241.0,130,21,166,1.26,52,54,-2,-0.06,51.9,53.1,-1.2,-0.04,/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats,2021
GER-Bundesliga,2020,Köln,28,24.9,34,3060,90,100,34.0,374,82.0,225.0,148,20,157,0.97,34,60,-26,-0.76,40.5,53.6,-13.0,-0.38,/en/squads/bc357bf7/2020-2021/Koln-Stats,2021
GER-Bundesliga,2020,Leverkusen,30,25.4,34,3060,90,100,34.0,374,83.0,253.0,123,23,174,1.53,53,39,14,0.41,46.3,39.2,7.1,0.21,/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats,2021
GER-Bundesliga,2020,M'Gladbach,23,26.9,34,3060,90,100,34.0,374,83.0,230.0,142,18,159,1.44,64,56,8,0.24,54.9,45.7,9.2,0.27,/en/squads/32f3ee20/2020-2021/Monchengladbach-Stats,2021
